target_traj_id,target_split,target_class,seq_folder,other_id,other_traj_id,other_type,other_class,common_timestamps,frames_below_3m,min_dist,mean_dist,max_dist,overlap_sec,is_close
2087,train,bicycle,0233_20231116_121102,006,2090,vru,person,103,0,13.414,18.763,24.284,41.12,0
2087,train,bicycle,0233_20231116_121102,007,2091,vru,bicycle,102,0,16.225,20.634,26.26,40.4,0
2087,train,bicycle,0233_20231116_121102,009,2093,vru,person,90,0,20.707,24.108,35.787,35.76,0
2087,train,bicycle,0233_20231116_121102,1016,,vehicle,car,20,0,3.846,17.614,37.777,7.6,0
2088,train,person,0233_20231116_121102,001,0228,vru,person,77,4,1.384,18.752,35.133,30.52,1
2088,train,person,0233_20231116_121102,010,2094,vru,person,89,0,22.641,26.194,34.71,35.48,0
2088,train,person,0233_20231116_121102,014,2097,vru,person,55,0,32.282,38.93,48.136,21.76,0
2088,train,person,0233_20231116_121102,1021,,vehicle,car,14,0,36.279,41.513,53.392,5.56,0
2088,train,person,0233_20231116_121102,1029,,vehicle,car,20,0,3.246,13.25,25.947,7.64,0
2088,train,person,0233_20231116_121102,1031,,vehicle,car,24,0,13.718,28.436,38.381,9.4,0
2088,train,person,0233_20231116_121102,1043,,vehicle,car,15,0,12.058,31.972,47.769,5.72,0
2089,train,person,0233_20231116_121102,1009,,vehicle,car,3,0,34.077,35.135,36.319,0.84,0
2089,train,person,0233_20231116_121102,1040,,vehicle,car,3,0,38.796,39.146,39.561,0.88,0
2090,train,person,0233_20231116_121102,000,0227,vru,person,104,0,7.188,31.094,36.084,41.52,0
2090,train,person,0233_20231116_121102,003,2087,vru,bicycle,103,0,13.414,18.763,24.284,41.12,0
2090,train,person,0233_20231116_121102,007,2091,vru,bicycle,103,26,2.328,2.993,3.169,40.8,1
2090,train,person,0233_20231116_121102,009,2093,vru,person,91,0,31.897,37.471,44.903,36.16,0
2090,train,person,0233_20231116_121102,1016,,vehicle,car,20,0,14.724,22.852,38.36,7.6,0
2091,train,bicycle,0233_20231116_121102,000,0227,vru,person,103,0,10.51,32.324,36.841,40.8,0
2091,train,bicycle,0233_20231116_121102,003,2087,vru,bicycle,102,0,16.225,20.634,26.26,40.4,0
2091,train,bicycle,0233_20231116_121102,006,2090,vru,person,103,26,2.328,2.993,3.169,40.8,1
2091,train,bicycle,0233_20231116_121102,009,2093,vru,person,91,0,30.659,38.076,46.599,36.16,0
2091,train,bicycle,0233_20231116_121102,1016,,vehicle,car,20,0,13.763,22.772,40.696,7.6,0
2092,train,person,0233_20231116_121102,1022,,vehicle,car,19,0,25.33,28.779,32.738,7.36,0
2092,train,person,0233_20231116_121102,1053,,vehicle,car,68,0,20.752,34.071,54.106,26.92,0
2092,train,person,0233_20231116_121102,1080,,vehicle,car,9,0,11.859,14.892,17.089,3.4,0
2093,train,person,0233_20231116_121102,000,0227,vru,person,91,8,1.382,12.491,25.123,36.16,1
2093,train,person,0233_20231116_121102,003,2087,vru,bicycle,90,0,20.707,24.108,35.787,35.76,0
2093,train,person,0233_20231116_121102,006,2090,vru,person,91,0,31.897,37.471,44.903,36.16,0
2093,train,person,0233_20231116_121102,007,2091,vru,bicycle,91,0,30.659,38.076,46.599,36.16,0
2093,train,person,0233_20231116_121102,1016,,vehicle,car,20,0,18.042,23.4,33.921,7.6,0
2094,train,person,0233_20231116_121102,001,0228,vru,person,74,0,23.742,33.073,51.306,29.48,0
2094,train,person,0233_20231116_121102,004,2088,vru,person,89,0,22.641,26.194,34.71,35.48,0
2094,train,person,0233_20231116_121102,014,2097,vru,person,55,0,8.82,24.763,42.737,21.76,0
2094,train,person,0233_20231116_121102,1029,,vehicle,car,20,0,21.7,29.787,41.954,7.64,0
2094,train,person,0233_20231116_121102,1031,,vehicle,car,3,0,9.147,12.51,16.142,1.0,0
2094,train,person,0233_20231116_121102,1043,,vehicle,car,12,0,28.695,39.302,48.958,4.68,0
0229,train,bicycle,0233_20231116_121102,1006,,vehicle,car,15,0,17.764,23.86,36.064,5.88,0
2095,train,person,0233_20231116_121102,1050,,vehicle,car,6,0,18.603,22.563,27.647,2.36,0
2095,train,person,0233_20231116_121102,1064,,vehicle,car,5,0,40.513,42.211,44.421,1.8,0
2095,train,person,0233_20231116_121102,1072,,vehicle,car,37,0,9.19,12.885,28.433,14.52,0
2095,train,person,0233_20231116_121102,1080,,vehicle,car,57,0,29.869,33.36,41.98,22.52,0
2096,train,person,0233_20231116_121102,1068,,vehicle,car,14,0,32.649,37.094,42.946,5.32,0
2097,train,person,0233_20231116_121102,001,0228,vru,person,52,0,31.763,34.765,42.107,20.56,0
2097,train,person,0233_20231116_121102,004,2088,vru,person,55,0,32.282,38.93,48.136,21.76,0
2097,train,person,0233_20231116_121102,010,2094,vru,person,55,0,8.82,24.763,42.737,21.76,0
2097,train,person,0233_20231116_121102,1029,,vehicle,car,20,0,23.534,36.468,55.972,7.64,0
2098,train,person,0233_20231116_121102,1024,,vehicle,car,18,0,10.411,21.53,32.669,6.92,0
2098,train,person,0233_20231116_121102,1057,,vehicle,car,9,0,21.297,25.941,31.708,3.52,0
2099,train,person,0233_20231116_121102,1034,,vehicle,car,16,0,25.275,31.585,43.337,6.16,0
2100,train,bicycle,0233_20231116_121102,1061,,vehicle,car,1,0,12.433,12.433,12.433,0.12,0
2100,train,bicycle,0233_20231116_121102,1065,,vehicle,car,4,0,13.227,16.046,19.672,1.52,0
2101,train,person,0234_20231116_121314,001,2102,vru,person,40,0,18.658,21.501,26.993,15.8,0
2101,train,person,0234_20231116_121314,1008,,vehicle,car,20,0,15.008,22.056,39.486,7.72,0
2101,train,person,0234_20231116_121314,1015,,vehicle,car,41,0,9.061,10.521,22.664,16.24,0
2102,train,person,0234_20231116_121314,000,2101,vru,person,40,0,18.658,21.501,26.993,15.8,0
2102,train,person,0234_20231116_121314,1008,,vehicle,car,20,0,3.973,12.041,26.016,7.72,0
2102,train,person,0234_20231116_121314,1015,,vehicle,car,12,0,32.391,35.748,42.888,4.6,0
2103,train,person,0234_20231116_121314,1003,,vehicle,car,6,0,27.584,29.982,33.362,2.16,0
2104,train,person,0235_20231116_121349,003,2106,vru,person,69,0,18.928,23.826,31.178,27.32,0
2104,train,person,0235_20231116_121349,008,2111,vru,person,50,10,1.578,6.575,15.97,19.84,1
2104,train,person,0235_20231116_121349,1012,,vehicle,car,16,0,15.686,25.127,43.5,6.36,0
2104,train,person,0235_20231116_121349,1016,,vehicle,car,10,0,3.868,12.286,25.955,3.96,0
2104,train,person,0235_20231116_121349,1020,,vehicle,car,21,0,3.323,16.945,38.509,8.08,0
0230,train,person,0235_20231116_121349,009,2112,vru,person,30,5,1.308,10.825,24.245,11.68,1
0230,train,person,0235_20231116_121349,011,2114,vru,person,25,0,7.564,11.366,14.089,9.68,0
0230,train,person,0235_20231116_121349,1033,,vehicle,car,16,0,34.464,38.748,49.876,6.36,0
0230,train,person,0235_20231116_121349,1042,,vehicle,car,20,0,17.046,25.415,44.101,7.64,0
0230,train,person,0235_20231116_121349,1043,,vehicle,car,14,0,11.193,25.498,47.21,5.2,0
0230,train,person,0235_20231116_121349,1044,,vehicle,car,22,0,15.416,26.204,42.236,8.4,0
0230,train,person,0235_20231116_121349,1052,,vehicle,car,12,0,20.94,30.185,38.593,4.76,0
0230,train,person,0235_20231116_121349,1072,,vehicle,car,4,0,10.892,12.713,15.486,1.56,0
0230,train,person,0235_20231116_121349,1085,,vehicle,car,15,0,16.808,28.957,41.239,5.88,0
2105,train,person,0235_20231116_121349,1037,,vehicle,car,10,0,26.421,31.382,37.865,3.6,0
2105,train,person,0235_20231116_121349,1040,,vehicle,car,15,0,16.703,22.839,38.421,5.76,0
2105,train,person,0235_20231116_121349,1045,,vehicle,car,23,0,12.076,21.625,39.102,8.96,0
2105,train,person,0235_20231116_121349,1055,,vehicle,truck,18,0,8.028,19.593,41.973,7.12,0
2105,train,person,0235_20231116_121349,1060,,vehicle,car,12,0,24.569,40.763,54.068,4.48,0
2105,train,person,0235_20231116_121349,1063,,vehicle,car,14,0,18.934,26.24,36.17,5.2,0
2105,train,person,0235_20231116_121349,1073,,vehicle,car,19,0,25.755,30.331,37.5,7.2,0
2106,train,person,0235_20231116_121349,000,2104,vru,person,69,0,18.928,23.826,31.178,27.32,0
2106,train,person,0235_20231116_121349,1012,,vehicle,car,16,0,3.453,16.455,35.955,6.36,0
2106,train,person,0235_20231116_121349,1016,,vehicle,car,10,0,18.16,33.343,50.997,3.96,0
2106,train,person,0235_20231116_121349,1020,,vehicle,car,21,0,15.62,26.638,48.127,8.08,0
2107,train,person,0235_20231116_121349,1038,,vehicle,car,32,0,15.621,27.479,48.801,12.48,0
2108,train,person,0235_20231116_121349,1023,,vehicle,car,22,0,14.105,23.959,44.221,8.68,0
2109,train,person,0235_20231116_121349,1047,,vehicle,car,14,0,14.575,19.854,28.893,5.48,0
2109,train,person,0235_20231116_121349,1051,,vehicle,car,6,0,16.672,19.183,23.505,2.28,0
2110,train,person,0235_20231116_121349,1036,,vehicle,car,15,0,11.873,18.993,32.514,5.96,0
2110,train,person,0235_20231116_121349,1079,,vehicle,car,53,0,15.647,27.543,34.291,21.08,0
2110,train,person,0235_20231116_121349,1084,,vehicle,car,33,0,9.367,23.838,35.623,13.0,0
2111,train,person,0235_20231116_121349,000,2104,vru,person,50,10,1.578,6.575,15.97,19.84,1
2112,train,person,0235_20231116_121349,001,0230,vru,person,30,5,1.308,10.825,24.245,11.68,1
2112,train,person,0235_20231116_121349,1033,,vehicle,car,16,0,23.371,33.694,53.263,6.36,0
2112,train,person,0235_20231116_121349,1085,,vehicle,car,27,0,15.178,27.683,32.574,10.68,0
2114,train,person,0235_20231116_121349,001,0230,vru,person,25,0,7.564,11.366,14.089,9.68,0
2114,train,person,0235_20231116_121349,1042,,vehicle,car,19,0,26.339,32.787,48.439,7.28,0
2114,train,person,0235_20231116_121349,1044,,vehicle,car,12,0,24.107,26.448,31.339,4.48,0
2115,train,person,0236_20231122_100832,1020,,vehicle,car,20,0,3.967,15.781,26.296,7.76,0
2116,train,stroller,0236_20231122_100832,1008,,vehicle,car,12,0,24.439,26.453,29.982,4.56,0
2116,train,stroller,0236_20231122_100832,1012,,vehicle,car,16,0,7.99,18.047,30.158,6.08,0
2116,train,stroller,0236_20231122_100832,1025,,vehicle,car,46,0,8.079,19.36,28.238,18.24,0
2117,train,person,0236_20231122_100832,1007,,vehicle,car,12,0,21.55,28.836,43.782,4.48,0
2118,train,person,0237_20231122_101604,001,2119,vru,person,68,0,8.588,12.795,23.597,27.04,0
2118,train,person,0237_20231122_101604,007,2125,vru,bicycle,17,0,6.122,10.945,16.958,6.44,0
2118,train,person,0237_20231122_101604,1014,,vehicle,car,17,0,39.631,41.775,44.602,6.64,0
2119,train,person,0237_20231122_101604,000,2118,vru,person,68,0,8.588,12.795,23.597,27.04,0
2119,train,person,0237_20231122_101604,007,2125,vru,bicycle,17,0,3.568,8.396,20.121,6.44,0
2120,train,person,0237_20231122_101604,1003,,vehicle,car,12,0,35.755,37.097,39.693,4.72,0
2120,train,person,0237_20231122_101604,1010,,vehicle,car,10,0,41.895,46.021,50.488,3.92,0
2120,train,person,0237_20231122_101604,1023,,vehicle,car,59,0,9.316,17.347,31.922,23.52,0
2122,train,bicycle,0237_20231122_101604,1018,,vehicle,car,4,0,34.519,36.106,37.824,1.44,0
2122,train,bicycle,0237_20231122_101604,1020,,vehicle,car,19,0,23.929,30.291,41.959,7.44,0
2122,train,bicycle,0237_20231122_101604,1025,,vehicle,car,35,0,25.875,31.952,47.659,13.84,0
2124,train,person,0237_20231122_101604,1013,,vehicle,car,11,0,6.766,10.651,18.106,4.24,0
2124,train,person,0237_20231122_101604,1025,,vehicle,car,21,0,17.25,18.544,21.33,8.12,0
2125,train,bicycle,0237_20231122_101604,000,2118,vru,person,17,0,6.122,10.945,16.958,6.44,0
2125,train,bicycle,0237_20231122_101604,001,2119,vru,person,17,0,3.568,8.396,20.121,6.44,0
0231,train,bicycle,0237_20231122_101604,1007,,vehicle,car,6,0,17.266,22.01,27.24,2.36,0
2126,train,person,0238_20231122_101723,1014,,vehicle,car,16,0,7.072,22.425,42.7,6.16,0
2126,train,person,0238_20231122_101723,1017,,vehicle,car,21,0,12.929,27.971,61.562,8.04,0
2127,train,person,0238_20231122_101723,004,2130,vru,person,79,9,0.909,12.616,26.435,31.36,1
2127,train,person,0238_20231122_101723,1011,,vehicle,car,18,0,12.842,25.651,45.772,7.08,0
2127,train,person,0238_20231122_101723,1025,,vehicle,car,14,0,16.307,25.627,43.901,5.52,0
2127,train,person,0238_20231122_101723,1031,,vehicle,car,29,0,25.321,29.646,46.865,11.52,0
2127,train,person,0238_20231122_101723,1033,,vehicle,truck,64,0,15.92,40.785,57.005,25.56,0
2127,train,person,0238_20231122_101723,1039,,vehicle,car,110,0,4.266,13.312,37.67,43.84,0
2127,train,person,0238_20231122_101723,1041,,vehicle,car,71,0,13.477,35.782,52.477,28.2,0
2127,train,person,0238_20231122_101723,1042,,vehicle,car,136,0,16.026,16.659,20.446,54.12,0
2128,train,person,0238_20231122_101723,1044,,vehicle,car,35,0,7.561,24.265,39.323,13.64,0
2129,train,person,0238_20231122_101723,006,2132,vru,person,27,0,22.231,27.35,35.689,10.68,0
2129,train,person,0238_20231122_101723,1007,,vehicle,car,24,0,15.315,23.87,40.65,9.28,0
2129,train,person,0238_20231122_101723,1036,,vehicle,car,47,0,7.466,12.628,22.622,18.48,0
2130,train,person,0238_20231122_101723,001,2127,vru,person,79,9,0.909,12.616,26.435,31.36,1
2130,train,person,0238_20231122_101723,1025,,vehicle,car,14,0,17.654,23.244,35.004,5.52,0
2130,train,person,0238_20231122_101723,1031,,vehicle,car,29,0,18.069,26.781,47.722,11.52,0
2130,train,person,0238_20231122_101723,1039,,vehicle,car,20,0,5.621,23.558,42.386,7.84,0
2130,train,person,0238_20231122_101723,1042,,vehicle,car,79,0,9.71,21.043,40.643,31.36,0
2131,train,person,0238_20231122_101723,1028,,vehicle,car,10,0,13.121,23.25,36.961,3.88,0
2131,train,person,0238_20231122_101723,1040,,vehicle,car,34,0,28.692,39.055,49.011,13.52,0
2132,train,person,0238_20231122_101723,003,2129,vru,person,27,0,22.231,27.35,35.689,10.68,0
2132,train,person,0238_20231122_101723,1007,,vehicle,car,17,0,34.957,39.908,50.466,6.68,0
2133,train,person,0239_20231122_102026,004,2137,vru,person,93,0,13.981,25.479,36.258,36.84,0
2133,train,person,0239_20231122_102026,005,2138,vru,person,84,0,10.718,21.509,28.527,33.52,0
2133,train,person,0239_20231122_102026,1000,,vehicle,car,5,0,23.775,25.132,26.522,1.96,0
2133,train,person,0239_20231122_102026,1001,,vehicle,car,13,0,17.137,26.313,42.542,4.8,0
2133,train,person,0239_20231122_102026,1002,,vehicle,car,14,0,19.444,27.58,43.824,5.28,0
2133,train,person,0239_20231122_102026,1009,,vehicle,car,23,0,6.277,20.148,34.04,9.0,0
2133,train,person,0239_20231122_102026,1016,,vehicle,car,28,0,5.708,23.282,39.416,11.16,0
2133,train,person,0239_20231122_102026,1024,,vehicle,car,35,0,5.11,25.799,45.184,13.88,0
2133,train,person,0239_20231122_102026,1050,,vehicle,car,85,0,9.692,13.408,35.744,33.84,0
2133,train,person,0239_20231122_102026,1053,,vehicle,car,73,0,21.292,36.237,43.52,28.96,0
2134,train,person,0239_20231122_102026,002,2135,vru,person,85,0,22.274,25.103,34.451,33.88,0
2134,train,person,0239_20231122_102026,006,2139,vru,person,49,0,22.267,25.958,32.532,19.48,0
2134,train,person,0239_20231122_102026,1007,,vehicle,car,17,0,18.215,23.926,32.684,6.68,0
2134,train,person,0239_20231122_102026,1011,,vehicle,car,23,0,17.786,26.995,40.319,8.8,0
2134,train,person,0239_20231122_102026,1028,,vehicle,car,11,0,18.162,25.416,39.325,4.36,0
2134,train,person,0239_20231122_102026,1054,,vehicle,car,106,0,7.696,15.587,28.195,42.12,0
2135,train,person,0239_20231122_102026,001,2134,vru,person,85,0,22.274,25.103,34.451,33.88,0
2135,train,person,0239_20231122_102026,006,2139,vru,person,77,71,1.75,2.183,5.923,30.68,1
2135,train,person,0239_20231122_102026,1007,,vehicle,car,17,0,4.238,16.181,30.537,6.68,0
2135,train,person,0239_20231122_102026,1011,,vehicle,car,23,0,4.76,20.816,39.645,8.8,0
2135,train,person,0239_20231122_102026,1028,,vehicle,car,11,0,4.192,11.248,19.171,4.36,0
2135,train,person,0239_20231122_102026,1054,,vehicle,car,59,0,13.122,19.233,41.064,23.32,0
2136,train,person,0239_20231122_102026,009,2142,vru,person,16,0,5.103,12.937,20.058,6.08,0
2137,train,person,0239_20231122_102026,000,2133,vru,person,93,0,13.981,25.479,36.258,36.84,0
2137,train,person,0239_20231122_102026,005,2138,vru,person,53,0,17.975,22.07,32.62,20.84,0
2137,train,person,0239_20231122_102026,1000,,vehicle,car,5,0,13.943,24.418,35.249,1.96,0
2137,train,person,0239_20231122_102026,1001,,vehicle,car,13,0,6.656,20.241,43.151,4.8,0
2137,train,person,0239_20231122_102026,1002,,vehicle,car,14,0,4.461,18.331,39.025,5.28,0
2137,train,person,0239_20231122_102026,1009,,vehicle,car,23,0,10.252,20.776,46.431,9.0,0
2137,train,person,0239_20231122_102026,1016,,vehicle,car,28,0,10.202,19.952,44.783,11.16,0
2137,train,person,0239_20231122_102026,1024,,vehicle,car,35,0,10.127,21.689,45.99,13.88,0
2137,train,person,0239_20231122_102026,1050,,vehicle,car,85,0,3.289,21.518,29.107,33.84,0
2137,train,person,0239_20231122_102026,1053,,vehicle,car,25,0,24.124,27.214,31.538,9.64,0
2138,train,person,0239_20231122_102026,000,2133,vru,person,84,0,10.718,21.509,28.527,33.52,0
2138,train,person,0239_20231122_102026,004,2137,vru,person,53,0,17.975,22.07,32.62,20.84,0
2138,train,person,0239_20231122_102026,1002,,vehicle,car,3,0,6.258,7.356,9.427,0.88,0
2138,train,person,0239_20231122_102026,1050,,vehicle,car,45,0,13.317,23.797,37.531,17.84,0
2138,train,person,0239_20231122_102026,1053,,vehicle,car,56,0,20.473,25.635,34.96,22.32,0
2139,train,person,0239_20231122_102026,001,2134,vru,person,49,0,22.267,25.958,32.532,19.48,0
2139,train,person,0239_20231122_102026,002,2135,vru,person,77,71,1.75,2.183,5.923,30.68,1
2139,train,person,0239_20231122_102026,1011,,vehicle,car,7,0,10.341,14.792,22.783,2.4,0
2139,train,person,0239_20231122_102026,1028,,vehicle,car,11,0,3.092,10.768,19.188,4.36,0
2139,train,person,0239_20231122_102026,1054,,vehicle,car,23,0,12.856,20.941,39.037,8.92,0
2140,train,person,0239_20231122_102026,010,2143,vru,person,19,0,26.859,32.056,37.565,7.36,0
2140,train,person,0239_20231122_102026,1015,,vehicle,car,8,0,3.134,9.864,19.661,2.96,0
2140,train,person,0239_20231122_102026,1018,,vehicle,car,3,0,10.212,13.682,17.168,0.84,0
2140,train,person,0239_20231122_102026,1029,,vehicle,car,18,0,12.099,22.365,44.455,6.88,0
2140,train,person,0239_20231122_102026,1035,,vehicle,car,12,0,4.042,19.414,40.844,4.64,0
2140,train,person,0239_20231122_102026,1040,,vehicle,car,20,0,12.387,23.061,44.225,7.72,0
2141,train,person,0239_20231122_102026,1036,,vehicle,car,14,0,13.023,23.118,40.237,5.28,0
2141,train,person,0239_20231122_102026,1057,,vehicle,car,22,0,17.526,25.374,41.306,8.68,0
2142,train,person,0239_20231122_102026,003,2136,vru,person,16,0,5.103,12.937,20.058,6.08,0
2142,train,person,0239_20231122_102026,1052,,vehicle,car,19,0,14.914,16.203,22.193,7.4,0
2143,train,person,0239_20231122_102026,007,2140,vru,person,19,0,26.859,32.056,37.565,7.36,0
2143,train,person,0239_20231122_102026,1010,,vehicle,car,22,0,14.523,24.984,45.514,8.6,0
2143,train,person,0239_20231122_102026,1015,,vehicle,car,16,0,6.406,16.977,34.807,6.16,0
2143,train,person,0239_20231122_102026,1018,,vehicle,car,21,0,6.503,20.942,45.209,8.04,0
2143,train,person,0239_20231122_102026,1029,,vehicle,car,9,0,39.323,48.793,55.863,3.36,0
2144,train,person,0239_20231122_102026,1032,,vehicle,car,18,0,16.258,33.308,57.741,6.8,0
2144,train,person,0239_20231122_102026,1037,,vehicle,car,19,0,18.416,27.098,44.596,7.56,0
2144,train,person,0239_20231122_102026,1038,,vehicle,car,21,0,15.811,30.807,55.575,8.2,0
2144,train,person,0239_20231122_102026,1048,,vehicle,car,50,0,22.899,38.713,54.592,19.88,0
2144,train,person,0239_20231122_102026,1053,,vehicle,car,1,0,17.278,17.278,17.278,0.2,0
2145,train,person,0240_20231122_102334,003,2148,vru,person,74,0,3.459,11.493,25.484,29.4,0
2145,train,person,0240_20231122_102334,008,2152,vru,person,35,0,3.914,13.371,23.138,13.76,0
2145,train,person,0240_20231122_102334,1013,,vehicle,car,25,0,10.935,27.586,48.643,9.96,0
2145,train,person,0240_20231122_102334,1018,,vehicle,car,25,0,8.519,16.342,34.15,9.68,0
2145,train,person,0240_20231122_102334,1032,,vehicle,car,88,0,8.68,15.699,17.662,34.84,0
2147,train,person,0240_20231122_102334,1000,,vehicle,car,6,0,15.942,21.356,27.825,2.2,0
2147,train,person,0240_20231122_102334,1001,,vehicle,car,5,0,19.573,28.584,38.319,1.88,0
2147,train,person,0240_20231122_102334,1002,,vehicle,car,10,0,11.2,18.071,27.214,3.88,0
2147,train,person,0240_20231122_102334,1003,,vehicle,car,15,0,13.769,23.724,42.437,5.76,0
2147,train,person,0240_20231122_102334,1008,,vehicle,car,16,0,9.703,15.693,28.423,6.08,0
2147,train,person,0240_20231122_102334,1012,,vehicle,car,20,0,9.861,14.765,29.043,7.72,0
2147,train,person,0240_20231122_102334,1021,,vehicle,car,5,0,24.362,26.63,29.42,1.72,0
2147,train,person,0240_20231122_102334,1022,,vehicle,car,6,0,40.989,42.934,45.853,2.12,0
2147,train,person,0240_20231122_102334,1024,,vehicle,car,59,0,14.247,32.29,47.04,23.4,0
2147,train,person,0240_20231122_102334,1026,,vehicle,car,64,0,10.619,13.4,26.787,25.36,0
2147,train,person,0240_20231122_102334,1031,,vehicle,car,75,48,0.491,2.293,4.065,29.72,1
2147,train,person,0240_20231122_102334,1033,,vehicle,car,75,0,27.279,29.282,36.41,29.72,0
2147,train,person,0240_20231122_102334,1034,,vehicle,car,75,0,22.157,29.255,44.266,29.72,0
2148,train,person,0240_20231122_102334,000,2145,vru,person,74,0,3.459,11.493,25.484,29.4,0
2148,train,person,0240_20231122_102334,008,2152,vru,person,34,12,2.771,3.17,3.505,13.36,1
2148,train,person,0240_20231122_102334,1018,,vehicle,car,25,0,13.012,21.127,38.632,9.68,0
2148,train,person,0240_20231122_102334,1032,,vehicle,car,74,0,10.661,16.187,26.389,29.24,0
2149,train,person,0240_20231122_102334,005,2150,vru,person,52,0,3.804,7.023,8.482,20.72,0
2149,train,person,0240_20231122_102334,006,0232,vru,person,44,0,3.762,6.131,7.322,17.4,0
2149,train,person,0240_20231122_102334,007,2151,vru,bicycle,34,0,11.742,33.142,65.533,13.36,0
2149,train,person,0240_20231122_102334,1007,,vehicle,car,8,0,11.734,18.9,26.867,3.0,0
2149,train,person,0240_20231122_102334,1016,,vehicle,car,28,0,22.348,24.384,31.843,10.92,0
2149,train,person,0240_20231122_102334,1019,,vehicle,car,31,0,28.984,35.126,40.168,12.12,0
2149,train,person,0240_20231122_102334,1027,,vehicle,car,54,0,7.814,16.793,33.076,21.36,0
2150,train,person,0240_20231122_102334,004,2149,vru,person,52,0,3.804,7.023,8.482,20.72,0
2150,train,person,0240_20231122_102334,006,0232,vru,person,44,44,0.038,0.76,1.345,17.4,1
2150,train,person,0240_20231122_102334,007,2151,vru,bicycle,33,0,13.465,28.582,57.557,13.12,0
2150,train,person,0240_20231122_102334,1007,,vehicle,car,8,0,13.129,17.269,23.841,3.0,0
2150,train,person,0240_20231122_102334,1016,,vehicle,car,28,0,15.081,17.938,25.675,10.92,0
2150,train,person,0240_20231122_102334,1019,,vehicle,car,31,0,20.704,27.579,33.587,12.12,0
2150,train,person,0240_20231122_102334,1027,,vehicle,car,52,0,8.779,15.399,35.33,20.72,0
0232,train,person,0240_20231122_102334,004,2149,vru,person,44,0,3.762,6.131,7.322,17.4,0
0232,train,person,0240_20231122_102334,005,2150,vru,person,44,44,0.038,0.76,1.345,17.4,1
0232,train,person,0240_20231122_102334,007,2151,vru,bicycle,25,0,13.573,22.305,40.79,9.8,0
0232,train,person,0240_20231122_102334,1007,,vehicle,car,8,0,13.136,17.718,24.732,3.0,0
0232,train,person,0240_20231122_102334,1016,,vehicle,car,28,0,15.593,18.559,26.054,10.92,0
0232,train,person,0240_20231122_102334,1019,,vehicle,car,23,0,21.752,29.505,34.223,9.0,0
0232,train,person,0240_20231122_102334,1027,,vehicle,car,44,0,9.012,15.247,35.293,17.4,0
2151,train,bicycle,0240_20231122_102334,004,2149,vru,person,34,0,11.742,33.142,65.533,13.36,0
2151,train,bicycle,0240_20231122_102334,005,2150,vru,person,33,0,13.465,28.582,57.557,13.12,0
2151,train,bicycle,0240_20231122_102334,006,0232,vru,person,25,0,13.573,22.305,40.79,9.8,0
2151,train,bicycle,0240_20231122_102334,1007,,vehicle,car,8,0,10.183,12.924,19.092,3.0,0
2151,train,bicycle,0240_20231122_102334,1016,,vehicle,car,21,0,15.118,24.586,36.433,8.12,0
2151,train,bicycle,0240_20231122_102334,1019,,vehicle,car,31,0,6.847,26.538,48.718,12.12,0
2151,train,bicycle,0240_20231122_102334,1027,,vehicle,car,41,0,4.878,21.689,37.941,16.04,0
2152,train,person,0240_20231122_102334,000,2145,vru,person,35,0,3.914,13.371,23.138,13.76,0
2152,train,person,0240_20231122_102334,003,2148,vru,person,34,12,2.771,3.17,3.505,13.36,1
2152,train,person,0240_20231122_102334,1013,,vehicle,car,1,0,25.672,25.672,25.672,0.36,0
2152,train,person,0240_20231122_102334,1018,,vehicle,car,5,0,13.509,16.838,20.645,1.76,0
2152,train,person,0240_20231122_102334,1032,,vehicle,car,35,0,11.199,13.374,18.722,13.76,0
2153,train,person,0240_20231122_102334,1015,,vehicle,car,9,0,9.667,17.952,24.514,3.44,0
2153,train,person,0240_20231122_102334,1028,,vehicle,car,27,0,5.951,15.981,28.048,10.64,0
2155,train,person,0241_20231122_103034,005,2159,vru,person,89,0,4.932,20.362,23.958,35.48,0
2155,train,person,0241_20231122_103034,1018,,vehicle,car,19,0,14.536,21.146,34.786,7.48,0
2156,train,person,0241_20231122_103034,002,0233,vru,person,145,122,1.47,2.226,5.316,57.6,1
2156,train,person,0241_20231122_103034,003,2157,vru,person,139,16,2.902,4.689,5.424,55.44,1
2156,train,person,0241_20231122_103034,013,2166,vru,bicycle,23,0,19.152,24.223,34.388,8.84,0
2156,train,person,0241_20231122_103034,1016,,vehicle,truck,17,0,16.173,25.699,42.607,6.48,0
0233,train,person,0241_20231122_103034,001,2156,vru,person,145,122,1.47,2.226,5.316,57.6,1
0233,train,person,0241_20231122_103034,003,2157,vru,person,139,0,4.809,6.562,8.303,55.44,0
0233,train,person,0241_20231122_103034,013,2166,vru,bicycle,23,0,18.426,23.727,35.162,8.84,0
0233,train,person,0241_20231122_103034,1016,,vehicle,truck,17,0,15.194,24.56,40.928,6.48,0
2157,train,person,0241_20231122_103034,001,2156,vru,person,139,16,2.902,4.689,5.424,55.44,1
2157,train,person,0241_20231122_103034,002,0233,vru,person,139,0,4.809,6.562,8.303,55.44,0
2157,train,person,0241_20231122_103034,013,2166,vru,bicycle,23,0,18.679,23.983,32.991,8.84,0
2157,train,person,0241_20231122_103034,1016,,vehicle,truck,17,0,16.005,27.528,47.498,6.48,0
2158,train,person,0241_20231122_103034,012,0234,vru,person,29,0,19.89,24.4,30.387,11.2,0
