sample_id,target_velocity,total_neighbors_within_radius,total_ped_neighbors,total_vehicle_neighbors,nearest_distance_within_radius,nearest_velocity_within_radius,nearest_type_within_radius,nearest_class_within_radius,cell_0_count,cell_0_mean_velocity,cell_0_min_distance,cell_0_ped_count,cell_0_vehicle_count,cell_1_count,cell_1_mean_velocity,cell_1_min_distance,cell_1_ped_count,cell_1_vehicle_count,cell_2_count,cell_2_mean_velocity,cell_2_min_distance,cell_2_ped_count,cell_2_vehicle_count,cell_3_count,cell_3_mean_velocity,cell_3_min_distance,cell_3_ped_count,cell_3_vehicle_count,cell_4_count,cell_4_mean_velocity,cell_4_min_distance,cell_4_ped_count,cell_4_vehicle_count,cell_5_count,cell_5_mean_velocity,cell_5_min_distance,cell_5_ped_count,cell_5_vehicle_count,cell_6_count,cell_6_mean_velocity,cell_6_min_distance,cell_6_ped_count,cell_6_vehicle_count,cell_7_count,cell_7_mean_velocity,cell_7_min_distance,cell_7_ped_count,cell_7_vehicle_count,cell_8_count,cell_8_mean_velocity,cell_8_min_distance,cell_8_ped_count,cell_8_vehicle_count,f1_state,f2_state,f3_state,n_ped_red,n_ped_green,n_ped_off
2110,4.514799,1,1,0,2.477876,5.701536,vrus,person,0,0.0,0.0,0,0,1,5.701536,2.477876,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2111,4.952904,2,2,0,1.040202,4.96034,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,2.510834,1.040202,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2112,5.481145,2,2,0,0.919698,3.235762,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3.235762,0.919698,1,0,0,0.0,0.0,0,0,1,6.28228,3.927186,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2114,4.625163,1,1,0,1.01419,4.559853,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.559853,1.01419,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2115,0.439119,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2117,12.8603,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2118,6.429787,1,1,0,2.922777,19.016408,vrus,bicycle,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,19.016408,2.922777,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2119,6.451019,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2120,6.413955,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2123,3.012526,1,0,1,4.165774,24.146587,vehicles,car,0,0.0,0.0,0,0,1,24.146587,4.165774,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2124,0.300261,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2126,0.05554,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2127,0.101263,1,1,0,2.449489,0.119979,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.119979,2.449489,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2128,0.094966,2,1,1,2.511529,0.122628,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.122628,2.511529,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,24.654623,4.050603,0,1,2,1,2,1,2,0
2129,5.151063,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2130,5.676028,2,2,0,1.326108,0.185668,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.185668,1.326108,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.353948,2.008702,1,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2131,5.250592,1,0,1,4.337307,4.142428,vehicles,car,1,4.142428,4.337307,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2132,6.979224,1,1,0,3.810194,4.933138,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.933138,3.810194,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
2133,0.317666,1,0,1,4.995476,7.827872,vehicles,car,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,7.827872,4.995476,0,1,0,0.0,0.0,0,0,1,2,1,2,1,0
2134,0.032572,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2135,0.029164,3,3,0,1.153682,1.436076,vrus,person,0,0.0,0.0,0,0,1,0.027935,2.098507,1,0,0,0.0,0.0,0,0,1,0.070229,3.279069,1,0,1,1.436076,1.153682,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2136,7.228658,1,1,0,0.337211,7.59419,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,7.59419,0.337211,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2137,0.502372,1,1,0,0.389639,0.457292,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.457292,0.389639,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2138,7.033184,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2139,0.032656,3,3,0,1.303044,0.02281,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.02281,1.303044,1,0,0,0.0,0.0,0,0,1,0.118565,4.867704,1,0,1,0.020687,1.951135,1,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2140,0.437596,4,3,1,3.244662,0.017891,vrus,person,0,0.0,0.0,0,0,1,30.276823,4.30567,0,1,2,0.024169,4.359003,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.017891,3.244662,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2141,0.030407,3,3,0,1.112538,0.014897,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.028766,1.112538,2,0,0,0.0,0.0,0,0,1,0.17587,4.345422,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2142,0.033206,1,1,0,1.594356,0.565656,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.565656,1.594356,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2143,5.769526,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2144,5.84081,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2145,0.184073,2,1,1,3.875742,6.049897,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.536022,3.875742,1,1,0,0.0,0.0,0,0,1,2,1,2,1,0
2146,5.887658,6,5,1,1.858444,5.696772,vrus,person,2,5.517369,3.501093,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.696772,1.858444,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.444068,2.749169,2,0,1,5.695522,3.572555,1,0,1,1,1,3,0,0
2147,5.936992,5,4,1,2.974829,5.483804,vrus,person,0,0.0,0.0,0,0,2,5.728948,3.020913,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,4.977508,2.974829,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2148,4.733635,2,2,0,3.773962,5.489905,vrus,person,2,5.429661,3.773962,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2149,5.783984,4,3,1,1.014091,5.248774,vehicles,car,0,0.0,0.0,0,0,1,0.20242,3.153878,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.248774,1.014091,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.682469,3.602522,1,0,1,5.877113,4.416213,1,0,1,1,1,3,0,0
2150,5.384456,5,5,0,0.59033,5.455487,vrus,person,1,5.682531,3.791227,1,0,1,5.548529,3.243449,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.443192,0.59033,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.626957,4.225863,1,0,1,1,1,3,0,0
2152,5.99672,4,4,0,1.826908,5.661482,vrus,person,1,6.259303,3.329486,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.506406,1.826908,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.285325,3.089234,1,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2153,0.509997,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2155,0.032608,5,5,0,1.280726,0.055673,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.055673,1.280726,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.044765,1.911193,3,0,1,0.030355,2.593703,1,0,1,1,1,3,0,0
2156,0.120389,6,6,0,1.634943,0.065207,vrus,person,0,0.0,0.0,0,0,1,0.131123,1.902973,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.048396,1.634943,3,0,1,0.143534,1.897868,1,0,1,0.352141,4.944515,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
2157,0.128504,3,3,0,0.471296,0.181042,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.114458,3.50034,2,0,0,0.0,0.0,0,0,1,0.181042,0.471296,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
2158,0.080454,3,3,0,0.411982,0.101424,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.064333,3.124632,2,0,0,0.0,0.0,0,0,1,0.101424,0.411982,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
2159,0.111286,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2160,0.013735,6,6,0,1.6954,0.164821,vrus,person,0,0.0,0.0,0,0,2,0.059315,2.577424,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.164821,1.6954,1,0,1,0.058667,3.357629,1,0,2,0.098422,3.097785,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,1,0
2161,0.613745,7,7,0,1.845756,1.765658,vrus,person,0,0.0,0.0,0,0,2,0.845013,2.598061,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1.765658,1.845756,1,0,1,0.105139,3.387546,1,0,3,2.718967,2.693916,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2162,5.012373,5,4,1,1.131049,4.932954,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.750725,4.115307,1,0,0,0.0,0.0,0,0,1,4.932954,1.131049,1,0,3,6.094118,1.839558,2,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2163,5.77884,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2164,0.029789,5,5,0,1.286697,0.089105,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.106183,1.286697,2,0,1,0.146467,3.178883,1,0,0,0.0,0.0,0,0,2,0.081719,2.721918,2,0,0,0.0,0.0,0,0,2,1,1,2,1,0
2165,5.865887,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2167,5.444769,2,2,0,0.241048,5.167425,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.376557,0.241048,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2168,5.775125,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2169,5.013176,2,2,0,1.276724,5.587365,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.227098,1.276724,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2170,5.433594,2,2,0,0.173821,5.945995,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.904297,0.173821,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2173,5.272755,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2176,0.046524,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2178,4.994329,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2180,0.288155,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2181,0.10505,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2182,5.734818,1,1,0,0.454324,5.503088,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.503088,0.454324,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2183,5.413862,1,1,0,0.391068,5.55135,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.55135,0.391068,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2184,4.143017,1,1,0,0.392116,4.708396,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.708396,0.392116,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2185,4.556871,1,1,0,0.135974,4.655297,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.655297,0.135974,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2188,5.700284,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2190,3.769294,1,0,1,0.285401,4.360506,vehicles,car,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,4.360506,0.285401,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2191,6.713857,2,1,1,1.175213,5.049379,vehicles,car,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.049379,1.175213,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,5.503802,2.406742,1,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2192,0.067783,2,2,0,0.453184,0.055713,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.045688,0.453184,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2193,0.070898,2,2,0,0.462865,0.064603,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.074797,0.462865,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2194,0.032276,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2195,0.085597,3,2,1,0.662412,0.115033,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.6196,0.662412,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,12.596552,3.42705,0,1,0,0.0,0.0,0,0,2,1,2,1,2,0
2196,6.073333,2,2,0,0.636759,5.577857,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.936722,0.636759,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2197,5.076516,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,2,1,2,0
2198,5.055847,2,2,0,0.552335,5.248556,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.427996,0.552335,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2199,4.492122,2,1,1,0.858708,4.770758,vehicles,car,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.827536,0.858708,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2200,5.127711,2,2,0,0.727643,5.496438,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,5.451051,0.727643,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2201,6.005565,3,2,1,1.519775,4.967148,vehicles,car,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,6.970088,2.551217,1,0,2,5.286023,1.519775,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0
2202,5.135767,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2203,4.669139,0,0,0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,2,1,0
2204,3.551791,3,2,1,0.680802,3.744993,vehicles,car,0,0.0,0.0,0,0,1,5.689593,4.295343,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,4.009507,0.680802,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
2205,5.573092,3,3,0,0.861073,2.113471,vrus,person,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,3.250145,0.861073,2,0,1,5.142443,1.727911,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,2,1,0
