sample_id,scene_path,archive,timestamp,target_type,target_id,target_class_name,target_x_world,target_y_world,target_z_world,target_x_ego,target_y_ego,target_velocity,other_type,other_id,other_class_name,other_x_world,other_y_world,other_z_world,other_velocity,dx,dy,dz,distance,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,displacement,avg_speed,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane,nearest_map_dist
2198,0248_20231122_110958,imptc_set_05.tar.gz,1700651443720011,vrus,007,person,10.646623,16.44211,1.659535,0.0,0.0,5.055847,vrus,009,person,9.428281,16.32758,1.627731,5.607436,-1.218343,-0.114531,-0.031804,1.223714,1,1,2,1,2,1,0,1,7.703436,1.540687,1,sidewalk,0,1,0,0,0.015647
2199,0248_20231122_110958,imptc_set_05.tar.gz,1700651415000000,vrus,008,person,6.24565,12.087554,1.738225,0.0,0.0,4.492122,vehicles,1043,car,7.086335,11.912545,0.922568,4.770758,0.840685,-0.175009,-0.815657,0.858708,1,2,1,1,2,1,0,1,6.268192,1.253638,5,crosswalk,1,0,0,0,0.04102
2199,0248_20231122_110958,imptc_set_05.tar.gz,1700651415000000,vrus,008,person,6.24565,12.087554,1.738225,0.0,0.0,4.492122,vrus,013,person,7.070629,11.444554,1.709219,6.884314,0.824979,-0.642999,-0.029006,1.045963,1,2,1,1,2,1,0,1,6.268192,1.253638,5,crosswalk,1,0,0,0,0.04102
2200,0248_20231122_110958,imptc_set_05.tar.gz,1700651442160005,vrus,009,person,7.674233,17.914752,1.603916,0.0,0.0,5.127711,vrus,004,person,8.382929,18.079719,1.684601,5.496438,0.708696,0.164967,0.080685,0.727643,1,1,2,1,2,1,0,1,7.244939,1.448988,1,sidewalk,0,1,0,0,0.01917
2200,0248_20231122_110958,imptc_set_05.tar.gz,1700651442160005,vrus,009,person,7.674233,17.914752,1.603916,0.0,0.0,5.127711,vrus,007,person,8.935667,18.120651,1.626827,5.405663,1.261433,0.205899,0.022911,1.278127,1,1,2,1,2,1,0,1,7.244939,1.448988,1,sidewalk,0,1,0,0,0.01917
2201,0248_20231122_110958,imptc_set_05.tar.gz,1700651426280002,vrus,010,person,11.728536,12.944608,1.769528,0.0,0.0,6.005565,vehicles,1039,car,10.214823,12.808998,0.928177,4.967148,-1.513713,-0.135609,-0.841351,1.519775,1,1,1,0,3,0,1,1,7.685185,1.537037,0,road,0,0,1,0,0.012899
2201,0248_20231122_110958,imptc_set_05.tar.gz,1700651426280002,vrus,010,person,11.728536,12.944608,1.769528,0.0,0.0,6.005565,vrus,016,person,10.41051,11.883335,1.71467,5.604899,-1.318026,-1.061273,-0.054858,1.692185,1,1,1,0,3,0,1,1,7.685185,1.537037,0,road,0,0,1,0,0.012899
2201,0248_20231122_110958,imptc_set_05.tar.gz,1700651426280002,vrus,010,person,11.728536,12.944608,1.769528,0.0,0.0,6.005565,vrus,005,person,9.282599,12.219282,1.784138,6.970088,-2.445937,-0.725326,0.01461,2.551217,1,1,1,0,3,0,1,1,7.685185,1.537037,0,road,0,0,1,0,0.012899
2204,0248_20231122_110958,imptc_set_05.tar.gz,1700651418480017,vrus,013,person,4.194986,7.977868,1.598723,0.0,0.0,3.551791,vehicles,1043,car,3.515498,8.020146,0.883062,3.744993,-0.679488,0.042278,-0.715662,0.680802,1,2,1,1,2,1,0,1,6.64098,1.328196,5,crosswalk,1,0,0,0,0.024977
2204,0248_20231122_110958,imptc_set_05.tar.gz,1700651418480017,vrus,013,person,4.194986,7.977868,1.598723,0.0,0.0,3.551791,vrus,008,person,3.505868,8.583573,1.779469,4.274022,-0.689118,0.605704,0.180745,0.917476,1,2,1,1,2,1,0,1,6.64098,1.328196,5,crosswalk,1,0,0,0,0.024977
2204,0248_20231122_110958,imptc_set_05.tar.gz,1700651418480017,vrus,013,person,4.194986,7.977868,1.598723,0.0,0.0,3.551791,vrus,010,person,3.31874,3.772851,1.758994,5.689593,-0.876246,-4.205017,0.160271,4.295343,1,2,1,1,2,1,0,1,6.64098,1.328196,5,crosswalk,1,0,0,0,0.024977
2205,0248_20231122_110958,imptc_set_05.tar.gz,1700651408640023,vrus,014,person,-8.167277,-8.75344,1.591729,0.0,0.0,5.573092,vrus,017,person,-8.976599,-9.047457,1.508219,2.113471,-0.809321,-0.294016,-0.08351,0.861073,1,2,1,1,2,1,0,1,8.013265,1.602653,1,sidewalk,0,1,0,0,0.033684
2205,0248_20231122_110958,imptc_set_05.tar.gz,1700651408640023,vrus,014,person,-8.167277,-8.75344,1.591729,0.0,0.0,5.573092,vrus,005,person,-6.451837,-8.546216,1.587129,5.142443,1.71544,0.207225,-0.0046,1.727911,1,2,1,1,2,1,0,1,8.013265,1.602653,1,sidewalk,0,1,0,0,0.033684
2205,0248_20231122_110958,imptc_set_05.tar.gz,1700651408640023,vrus,014,person,-8.167277,-8.75344,1.591729,0.0,0.0,5.573092,vrus,018,person,-6.574625,-7.514582,1.836495,4.386819,1.592653,1.238858,0.244766,2.017749,1,2,1,1,2,1,0,1,8.013265,1.602653,1,sidewalk,0,1,0,0,0.033684
2206,0248_20231122_110958,imptc_set_05.tar.gz,1700651425039978,vrus,015,person,-5.072966,2.878561,1.955027,0.0,0.0,4.271416,vehicles,1043,car,-4.256581,2.710875,0.906501,3.07839,0.816385,-0.167686,-1.048526,0.833428,1,1,1,0,3,0,1,1,6.771355,1.354271,1,sidewalk,0,1,0,0,0.023591
2206,0248_20231122_110958,imptc_set_05.tar.gz,1700651425039978,vrus,015,person,-5.072966,2.878561,1.955027,0.0,0.0,4.271416,vrus,013,person,-2.880566,2.563679,1.571678,4.911457,2.1924,-0.314882,-0.383349,2.214897,1,1,1,0,3,0,1,1,6.771355,1.354271,1,sidewalk,0,1,0,0,0.023591
2206,0248_20231122_110958,imptc_set_05.tar.gz,1700651425039978,vrus,015,person,-5.072966,2.878561,1.955027,0.0,0.0,4.271416,vrus,008,person,-2.957722,3.756247,1.713291,3.813422,2.115244,0.877686,-0.241736,2.290107,1,1,1,0,3,0,1,1,6.771355,1.354271,1,sidewalk,0,1,0,0,0.023591
2207,0248_20231122_110958,imptc_set_05.tar.gz,1700651426960035,vrus,016,person,11.248199,12.584064,1.711139,0.0,0.0,5.935531,vehicles,1039,car,11.034996,13.504628,0.932069,4.454613,-0.213203,0.920565,-0.77907,0.944931,1,1,1,0,3,0,1,1,7.712156,1.542431,0,road,0,0,1,0,0.011182
2207,0248_20231122_110958,imptc_set_05.tar.gz,1700651426960035,vrus,016,person,11.248199,12.584064,1.711139,0.0,0.0,5.935531,vrus,005,person,10.207368,13.059089,1.779107,6.507075,-1.040832,0.475025,0.067968,1.144106,1,1,1,0,3,0,1,1,7.712156,1.542431,0,road,0,0,1,0,0.011182
2207,0248_20231122_110958,imptc_set_05.tar.gz,1700651426960035,vrus,016,person,11.248199,12.584064,1.711139,0.0,0.0,5.935531,vrus,010,person,12.575445,13.679777,1.789652,5.909252,1.327246,1.095713,0.078513,1.721095,1,1,1,0,3,0,1,1,7.712156,1.542431,0,road,0,0,1,0,0.011182
2208,0248_20231122_110958,imptc_set_05.tar.gz,1700651407440008,vrus,017,person,-8.144266,-9.638413,1.80735,0.0,0.0,3.04928,vrus,005,person,-7.74905,-9.699197,1.587618,5.182862,0.395216,-0.060784,-0.219732,0.399863,1,2,1,1,2,1,0,1,4.447049,0.88941,1,sidewalk,0,1,0,0,0.017758
2208,0248_20231122_110958,imptc_set_05.tar.gz,1700651407440008,vrus,017,person,-8.144266,-9.638413,1.80735,0.0,0.0,3.04928,vrus,014,person,-9.426987,-9.991324,1.591269,5.058453,-1.282721,-0.352911,-0.216081,1.330383,1,2,1,1,2,1,0,1,4.447049,0.88941,1,sidewalk,0,1,0,0,0.017758
2208,0248_20231122_110958,imptc_set_05.tar.gz,1700651407440008,vrus,017,person,-8.144266,-9.638413,1.80735,0.0,0.0,3.04928,vrus,018,person,-7.523521,-8.436345,1.950882,3.944541,0.620745,1.202068,0.143532,1.352883,1,2,1,1,2,1,0,1,4.447049,0.88941,1,sidewalk,0,1,0,0,0.017758
2209,0248_20231122_110958,imptc_set_05.tar.gz,1700651408720011,vrus,018,person,-6.504544,-7.444792,1.83572,0.0,0.0,4.470809,vrus,005,person,-6.365562,-8.46989,1.584718,5.198631,0.138982,-1.025098,-0.251003,1.034477,1,2,1,1,2,1,0,1,4.865007,1.095724,1,sidewalk,0,1,0,0,0.017797
2209,0248_20231122_110958,imptc_set_05.tar.gz,1700651408720011,vrus,018,person,-6.504544,-7.444792,1.83572,0.0,0.0,4.470809,vrus,014,person,-8.08161,-8.664035,1.592967,5.571859,-1.577065,-1.219243,-0.242753,1.993411,1,2,1,1,2,1,0,1,4.865007,1.095724,1,sidewalk,0,1,0,0,0.017797
2209,0248_20231122_110958,imptc_set_05.tar.gz,1700651408720011,vrus,018,person,-6.504544,-7.444792,1.83572,0.0,0.0,4.470809,vrus,017,person,-8.980875,-8.999228,1.489043,2.219036,-2.47633,-1.554436,-0.346677,2.923779,1,2,1,1,2,1,0,1,4.865007,1.095724,1,sidewalk,0,1,0,0,0.017797
2211,0249_20231122_111130,imptc_set_05.tar.gz,1700651503920026,vrus,001,person,12.115547,14.956027,1.748193,0.0,0.0,5.658249,vrus,002,person,12.326528,14.492964,1.6923,6.131038,0.210981,-0.463062,-0.055893,0.508861,1,1,1,0,3,0,1,1,8.265238,1.653048,1,sidewalk,0,1,0,0,0.021425
2211,0249_20231122_111130,imptc_set_05.tar.gz,1700651503920026,vrus,001,person,12.115547,14.956027,1.748193,0.0,0.0,5.658249,vehicles,1005,car,15.943164,12.039517,0.822853,6.515051,3.827617,-2.916509,-0.925339,4.812139,1,1,1,0,3,0,1,1,8.265238,1.653048,1,sidewalk,0,1,0,0,0.021425
2212,0249_20231122_111130,imptc_set_05.tar.gz,1700651500960035,vrus,002,person,7.780804,12.460546,1.743949,0.0,0.0,5.963558,vrus,001,person,7.4836,12.948507,1.72096,6.016433,-0.297204,0.487961,-0.022989,0.571346,1,2,1,1,2,1,0,1,8.310519,1.662104,5,crosswalk,1,0,0,0,0.036166
2213,0249_20231122_111130,imptc_set_05.tar.gz,1700651500280002,vrus,003,person,5.991193,8.407376,1.697815,0.0,0.0,5.595812,vrus,004,person,6.591191,8.156725,1.150463,5.106584,0.599998,-0.250651,-0.547353,0.650249,1,2,1,1,2,1,0,1,7.909144,1.581829,5,crosswalk,1,0,0,0,0.051432
2213,0249_20231122_111130,imptc_set_05.tar.gz,1700651500280002,vrus,003,person,5.991193,8.407376,1.697815,0.0,0.0,5.595812,vrus,005,person,4.936489,8.321471,0.98378,6.245944,-1.054703,-0.085905,-0.714036,1.058196,1,2,1,1,2,1,0,1,7.909144,1.581829,5,crosswalk,1,0,0,0,0.051432
2213,0249_20231122_111130,imptc_set_05.tar.gz,1700651500280002,vrus,003,person,5.991193,8.407376,1.697815,0.0,0.0,5.595812,vrus,002,person,6.813195,11.88891,1.75321,5.780936,0.822002,3.481534,0.055395,3.577257,1,2,1,1,2,1,0,1,7.909144,1.581829,5,crosswalk,1,0,0,0,0.051432
2213,0249_20231122_111130,imptc_set_05.tar.gz,1700651500280002,vrus,003,person,5.991193,8.407376,1.697815,0.0,0.0,5.595812,vrus,001,person,6.52914,12.326229,1.731026,6.247727,0.537948,3.918853,0.03321,3.955603,1,2,1,1,2,1,0,1,7.909144,1.581829,5,crosswalk,1,0,0,0,0.051432
2214,0249_20231122_111130,imptc_set_05.tar.gz,1700651497760020,vrus,004,person,8.761176,11.433886,1.12695,0.0,0.0,5.102996,vrus,003,person,7.866501,11.487205,1.682716,4.963464,-0.894675,0.05332,0.555767,0.896263,1,2,1,1,2,1,0,1,7.538904,1.507781,5,crosswalk,1,0,0,0,0.017595
2214,0249_20231122_111130,imptc_set_05.tar.gz,1700651497760020,vrus,004,person,8.761176,11.433886,1.12695,0.0,0.0,5.102996,vrus,005,person,7.034656,11.546162,0.963241,5.508067,-1.72652,0.112276,-0.163708,1.730167,1,2,1,1,2,1,0,1,7.538904,1.507781,5,crosswalk,1,0,0,0,0.017595
2215,0249_20231122_111130,imptc_set_05.tar.gz,1700651508480017,vrus,006,person,-3.987147,-3.149696,1.088454,0.0,0.0,5.711011,vrus,003,person,-3.206747,-1.797711,1.718277,8.881145,0.7804,1.351986,0.629823,1.561054,1,1,1,0,3,0,1,1,7.864038,1.820374,1,sidewalk,0,1,0,0,0.034537
2216,0250_20231122_111304,imptc_set_05.tar.gz,1700651622119996,vrus,000,person,0.682076,-2.413074,1.523015,0.0,0.0,0.199016,vrus,001,person,-0.884722,-4.811693,1.679597,0.027914,-1.566797,-2.39862,0.156581,2.865001,1,1,2,1,2,1,0,0,0.402502,0.0805,1,sidewalk,0,1,0,0,0.018119
2217,0250_20231122_111304,imptc_set_05.tar.gz,1700651621880017,vrus,001,person,-0.88514,-4.813546,1.679797,0.0,0.0,0.026794,vrus,000,person,0.677093,-2.403981,1.525382,0.103724,1.562232,2.409565,-0.154414,2.871685,1,1,2,1,2,1,0,0,0.03702,0.007404,1,sidewalk,0,1,0,0,0.060016
2221,0251_20231122_111930,imptc_set_05.tar.gz,1700652039680002,vrus,000,person,-4.644334,2.89803,1.595238,0.0,0.0,3.749132,vrus,004,person,-5.155728,2.785688,1.799262,3.892104,-0.511393,-0.112342,0.204024,0.523588,1,1,1,0,3,0,1,1,5.313543,1.062709,1,sidewalk,0,1,0,0,0.034888
2225,0251_20231122_111930,imptc_set_05.tar.gz,1700652043160005,vrus,004,person,-2.465884,0.295117,1.833743,0.0,0.0,3.320663,vrus,000,person,-1.75838,0.248619,1.619535,3.872697,0.707505,-0.046498,-0.214208,0.709031,1,1,1,0,3,0,1,1,4.573693,0.914739,1,sidewalk,0,1,0,0,0.019977
2230,0253_20231122_112449,imptc_set_05.tar.gz,1700652309760020,vrus,001,person,9.771788,16.000474,1.626457,0.0,0.0,0.540585,vrus,000,person,10.2825,15.915117,1.774672,0.545023,0.510711,-0.085357,0.148214,0.517795,1,2,1,1,2,1,0,1,4.477754,0.895551,1,sidewalk,0,1,0,0,0.016068
2236,0254_20231122_113201,imptc_set_05.tar.gz,1700652799640023,vrus,002,person,23.309563,10.532849,1.759282,0.0,0.0,3.82392,vehicles,1099,car,25.682343,9.554014,0.968721,2.307981,2.372781,-0.978834,-0.790561,2.56675,2,1,2,2,1,1,0,1,4.473344,0.894669,5,crosswalk,1,0,0,0,0.021984
2236,0254_20231122_113201,imptc_set_05.tar.gz,1700652799640023,vrus,002,person,23.309563,10.532849,1.759282,0.0,0.0,3.82392,vrus,013,person,27.527958,7.899602,1.529964,4.52694,4.218395,-2.633247,-0.229318,4.972811,2,1,2,2,1,1,0,1,4.473344,0.894669,5,crosswalk,1,0,0,0,0.021984
2237,0254_20231122_113201,imptc_set_05.tar.gz,1700652750760020,vrus,003,person,-3.041876,1.921451,1.691655,0.0,0.0,0.393642,vehicles,1099,car,-2.722492,1.631652,0.753703,0.040367,0.319384,-0.289799,-0.937952,0.431265,2,1,2,2,1,1,0,0,0.180094,0.036019,1,sidewalk,0,1,0,0,0.015831
2237,0254_20231122_113201,imptc_set_05.tar.gz,1700652750760020,vrus,003,person,-3.041876,1.921451,1.691655,0.0,0.0,0.393642,vrus,007,person,-2.645855,1.250482,1.511548,0.014531,0.396021,-0.670969,-0.180107,0.779123,2,1,2,2,1,1,0,0,0.180094,0.036019,1,sidewalk,0,1,0,0,0.015831
2238,0254_20231122_113201,imptc_set_05.tar.gz,1700652845840008,vrus,005,person,-0.876789,1.367925,1.774903,0.0,0.0,0.879323,vehicles,1096,car,-2.146439,0.941727,0.958695,0.127727,-1.269651,-0.426198,-0.816208,1.339275,1,1,1,0,3,0,1,0,0.103087,0.020617,1,sidewalk,0,1,0,0,0.015519
2238,0254_20231122_113201,imptc_set_05.tar.gz,1700652845840008,vrus,005,person,-0.876789,1.367925,1.774903,0.0,0.0,0.879323,vrus,004,person,-2.68213,2.932914,1.592581,0.728546,-1.805342,1.564989,-0.182322,2.389236,1,1,1,0,3,0,1,0,0.103087,0.020617,1,sidewalk,0,1,0,0,0.015519
2240,0254_20231122_113201,imptc_set_05.tar.gz,1700652747039978,vrus,007,person,-2.655301,1.241109,1.511657,0.0,0.0,0.008877,vehicles,1099,car,-2.742117,1.618457,0.749585,0.082198,-0.086816,0.377347,-0.762071,0.387205,2,1,2,2,1,1,0,0,0.010291,0.002058,1,sidewalk,0,1,0,0,0.026255
2240,0254_20231122_113201,imptc_set_05.tar.gz,1700652747039978,vrus,007,person,-2.655301,1.241109,1.511657,0.0,0.0,0.008877,vrus,003,person,-2.96229,1.782627,1.699796,0.023356,-0.306989,0.541518,0.188139,0.622482,2,1,2,2,1,1,0,0,0.010291,0.002058,1,sidewalk,0,1,0,0,0.026255
2241,0254_20231122_113201,imptc_set_05.tar.gz,1700652769560005,vrus,008,person,6.517313,9.984176,1.568842,0.0,0.0,5.328901,vehicles,1090,car,6.79859,9.554954,0.870713,4.439338,0.281277,-0.429222,-0.698129,0.513175,1,2,1,1,2,1,0,1,7.444826,1.488965,5,crosswalk,1,0,0,0,0.005593
2241,0254_20231122_113201,imptc_set_05.tar.gz,1700652769560005,vrus,008,person,6.517313,9.984176,1.568842,0.0,0.0,5.328901,vrus,011,person,5.485344,10.087909,1.772004,5.630154,-1.031969,0.103733,0.203161,1.037169,1,2,1,1,2,1,0,1,7.444826,1.488965,5,crosswalk,1,0,0,0,0.005593
2241,0254_20231122_113201,imptc_set_05.tar.gz,1700652769560005,vrus,008,person,6.517313,9.984176,1.568842,0.0,0.0,5.328901,vrus,018,person,7.760416,9.236652,1.804646,4.829181,1.243104,-0.747524,0.235804,1.450551,1,2,1,1,2,1,0,1,7.444826,1.488965,5,crosswalk,1,0,0,0,0.005593
2243,0254_20231122_113201,imptc_set_05.tar.gz,1700652759039978,vrus,011,person,10.061029,15.601852,1.768364,0.0,0.0,0.229792,vrus,008,person,10.963506,15.918363,1.419885,0.778306,0.902477,0.316511,-0.348479,0.95637,1,1,1,0,3,0,1,0,0.194839,0.038968,1,sidewalk,0,1,0,0,0.011433
2243,0254_20231122_113201,imptc_set_05.tar.gz,1700652759039978,vrus,011,person,10.061029,15.601852,1.768364,0.0,0.0,0.229792,vehicles,1090,car,13.480545,15.682118,0.814073,3.776425,3.419516,0.080266,-0.954291,3.420458,1,1,1,0,3,0,1,0,0.194839,0.038968,1,sidewalk,0,1,0,0,0.011433
2243,0254_20231122_113201,imptc_set_05.tar.gz,1700652759039978,vrus,011,person,10.061029,15.601852,1.768364,0.0,0.0,0.229792,vrus,019,person,13.51534,15.725502,1.722863,4.460061,3.45431,0.12365,-0.045501,3.456523,1,1,1,0,3,0,1,0,0.194839,0.038968,1,sidewalk,0,1,0,0,0.011433
2245,0254_20231122_113201,imptc_set_05.tar.gz,1700652789920026,vrus,013,person,16.430524,14.722327,1.599208,0.0,0.0,0.401425,vrus,002,person,17.576172,16.531311,1.741435,0.292544,1.145647,1.808983,0.142226,2.141244,1,1,2,1,2,1,0,1,6.097303,1.219461,1,sidewalk,0,1,0,0,0.009757
2245,0254_20231122_113201,imptc_set_05.tar.gz,1700652789920026,vrus,013,person,16.430524,14.722327,1.599208,0.0,0.0,0.401425,vehicles,1099,car,14.159422,15.201535,0.85818,1.265266,-2.271102,0.479208,-0.741028,2.321109,1,1,2,1,2,1,0,1,6.097303,1.219461,1,sidewalk,0,1,0,0,0.009757
2247,0254_20231122_113201,imptc_set_05.tar.gz,1700652781359990,vrus,015,person,-1.908976,-3.743124,1.573978,0.0,0.0,4.617353,vrus,008,person,-3.129738,-3.949775,1.782618,4.661789,-1.220762,-0.206652,0.20864,1.23813,1,1,1,0,3,0,1,1,7.982565,1.596513,1,sidewalk,0,1,0,0,0.011783
2247,0254_20231122_113201,imptc_set_05.tar.gz,1700652781359990,vrus,015,person,-1.908976,-3.743124,1.573978,0.0,0.0,4.617353,vehicles,1090,car,-3.147763,-3.770885,0.883431,3.111005,-1.238787,-0.027762,-0.690546,1.239099,1,1,1,0,3,0,1,1,7.982565,1.596513,1,sidewalk,0,1,0,0,0.011783
2247,0254_20231122_113201,imptc_set_05.tar.gz,1700652781359990,vrus,015,person,-1.908976,-3.743124,1.573978,0.0,0.0,4.617353,vrus,017,person,-4.587215,-3.357449,1.783574,4.550846,-2.67824,0.385675,0.209597,2.705867,1,1,1,0,3,0,1,1,7.982565,1.596513,1,sidewalk,0,1,0,0,0.011783
2248,0254_20231122_113201,imptc_set_05.tar.gz,1700652780640023,vrus,016,person,15.457252,14.687635,1.520338,0.0,0.0,1.898659,vrus,013,person,15.840631,14.965026,1.726419,2.30892,0.383379,0.277391,0.206081,0.473207,1,1,1,0,3,0,1,1,0.70533,0.141066,1,sidewalk,0,1,0,0,0.014257
2248,0254_20231122_113201,imptc_set_05.tar.gz,1700652780640023,vrus,016,person,15.457252,14.687635,1.520338,0.0,0.0,1.898659,vehicles,1099,car,15.696905,15.184681,0.806566,5.092301,0.239653,0.497046,-0.713772,0.551805,1,1,1,0,3,0,1,1,0.70533,0.141066,1,sidewalk,0,1,0,0,0.014257
2248,0254_20231122_113201,imptc_set_05.tar.gz,1700652780640023,vrus,016,person,15.457252,14.687635,1.520338,0.0,0.0,1.898659,vrus,002,person,17.416211,16.916855,1.720532,0.940409,1.95896,2.22922,0.200195,2.967649,1,1,1,0,3,0,1,1,0.70533,0.141066,1,sidewalk,0,1,0,0,0.014257
2249,0254_20231122_113201,imptc_set_05.tar.gz,1700652778920026,vrus,017,person,-2.415903,-1.061801,1.764857,0.0,0.0,4.922595,vehicles,1090,car,-1.00403,-1.17847,0.924927,3.704772,1.411873,-0.116669,-0.83993,1.416685,1,1,1,0,3,0,1,1,5.606106,1.121221,1,sidewalk,0,1,0,0,0.011531
2249,0254_20231122_113201,imptc_set_05.tar.gz,1700652778920026,vrus,017,person,-2.415903,-1.061801,1.764857,0.0,0.0,4.922595,vrus,008,person,-1.009401,-1.473545,1.763621,4.886732,1.406501,-0.411745,-0.001236,1.46553,1,1,1,0,3,0,1,1,5.606106,1.121221,1,sidewalk,0,1,0,0,0.011531
2249,0254_20231122_113201,imptc_set_05.tar.gz,1700652778920026,vrus,017,person,-2.415903,-1.061801,1.764857,0.0,0.0,4.922595,vrus,018,person,-0.29911,-0.871139,1.774396,4.701839,2.116792,0.190661,0.009539,2.125362,1,1,1,0,3,0,1,1,5.606106,1.121221,1,sidewalk,0,1,0,0,0.011531
2249,0254_20231122_113201,imptc_set_05.tar.gz,1700652778920026,vrus,017,person,-2.415903,-1.061801,1.764857,0.0,0.0,4.922595,vrus,015,person,0.123234,-1.502576,1.655104,4.550948,2.539136,-0.440776,-0.109753,2.57711,1,1,1,0,3,0,1,1,5.606106,1.121221,1,sidewalk,0,1,0,0,0.011531
2250,0254_20231122_113201,imptc_set_05.tar.gz,1700652772720011,vrus,018,person,4.777542,5.937604,1.79121,0.0,0.0,5.235267,vrus,008,person,4.0376,5.72861,1.792671,5.038266,-0.739942,-0.208994,0.001461,0.768891,1,2,1,1,2,1,0,1,6.912549,1.38251,4,road_line,0,0,0,0,0.02894
2250,0254_20231122_113201,imptc_set_05.tar.gz,1700652772720011,vrus,018,person,4.777542,5.937604,1.79121,0.0,0.0,5.235267,vehicles,1090,car,3.987346,6.121804,0.887583,4.120581,-0.790197,0.1842,-0.903626,0.811382,1,2,1,1,2,1,0,1,6.912549,1.38251,4,road_line,0,0,0,0,0.02894
2250,0254_20231122_113201,imptc_set_05.tar.gz,1700652772720011,vrus,018,person,4.777542,5.937604,1.79121,0.0,0.0,5.235267,vrus,015,person,5.148914,5.176469,1.713518,4.932924,0.371371,-0.761135,-0.077692,0.846902,1,2,1,1,2,1,0,1,6.912549,1.38251,4,road_line,0,0,0,0,0.02894
2250,0254_20231122_113201,imptc_set_05.tar.gz,1700652772720011,vrus,018,person,4.777542,5.937604,1.79121,0.0,0.0,5.235267,vrus,017,person,2.524054,6.525843,1.754977,5.270597,-2.253488,0.588239,-0.036233,2.328998,1,2,1,1,2,1,0,1,6.912549,1.38251,4,road_line,0,0,0,0,0.02894
2251,0254_20231122_113201,imptc_set_05.tar.gz,1700652760079987,vrus,019,person,12.825262,14.737172,1.736265,0.0,0.0,3.830386,vehicles,1090,car,12.775677,14.775891,0.862709,2.459913,-0.049585,0.038719,-0.873556,0.062911,1,1,1,0,3,0,1,0,0.423585,0.091289,1,sidewalk,0,1,0,0,0.024211
2251,0254_20231122_113201,imptc_set_05.tar.gz,1700652760079987,vrus,019,person,12.825262,14.737172,1.736265,0.0,0.0,3.830386,vrus,008,person,10.962073,15.993442,1.387876,0.34741,-1.863189,1.25627,-0.348389,2.247151,1,1,1,0,3,0,1,0,0.423585,0.091289,1,sidewalk,0,1,0,0,0.024211
2251,0254_20231122_113201,imptc_set_05.tar.gz,1700652760079987,vrus,019,person,12.825262,14.737172,1.736265,0.0,0.0,3.830386,vrus,011,person,10.119732,15.658629,1.808686,0.617265,-2.705531,0.921457,0.072421,2.858142,1,1,1,0,3,0,1,0,0.423585,0.091289,1,sidewalk,0,1,0,0,0.024211
2255,0255_20231122_113702,imptc_set_05.tar.gz,1700653076160005,vrus,002,person,-2.178062,2.119037,1.68767,0.0,0.0,0.527298,vehicles,1037,car,0.864557,4.189147,1.65244,19.27317,3.042619,2.07011,-0.03523,3.680066,2,1,2,2,1,1,0,0,0.082582,0.016516,1,sidewalk,0,1,0,0,0.006734
2256,0255_20231122_113702,imptc_set_05.tar.gz,1700653084640023,vrus,003,person,-1.992749,-2.069675,1.742968,0.0,0.0,6.259993,vrus,002,person,-2.189034,2.197888,1.692549,0.060817,-0.196285,4.267563,-0.050419,4.272074,2,1,2,2,1,1,0,1,8.369069,1.673814,1,sidewalk,0,1,0,0,0.041812
2262,0257_20231122_114328,imptc_set_05.tar.gz,1700653513800029,vrus,001,person,0.867848,-3.5732,1.598918,0.0,0.0,0.100155,vrus,008,person,0.456853,-4.019555,1.35855,0.072732,-0.410995,-0.446356,-0.240368,0.606754,1,1,2,1,2,1,0,0,0.059689,0.011938,1,sidewalk,0,1,0,0,0.015024
2265,0257_20231122_114328,imptc_set_05.tar.gz,1700653517039978,vrus,005,person,-0.809448,-2.796816,1.703527,0.0,0.0,5.585145,vrus,001,person,0.871039,-3.57883,1.599258,0.005812,1.680487,-0.782013,-0.104269,1.853533,2,1,2,2,1,1,0,1,8.20786,1.641572,1,sidewalk,0,1,0,0,0.009431
2266,0257_20231122_114328,imptc_set_05.tar.gz,1700653479039978,vrus,006,person,3.079184,22.292437,1.549355,0.0,0.0,4.775804,vrus,000,person,3.213946,23.037525,1.737486,3.026347,0.134762,0.745089,0.188131,0.757178,1,2,1,1,2,1,0,1,6.485226,1.297045,1,sidewalk,0,1,0,0,0.040604
2266,0257_20231122_114328,imptc_set_05.tar.gz,1700653479039978,vrus,006,person,3.079184,22.292437,1.549355,0.0,0.0,4.775804,vrus,011,person,4.513272,19.740629,1.952193,1.158565,1.434088,-2.551807,0.402837,2.927171,1,2,1,1,2,1,0,1,6.485226,1.297045,1,sidewalk,0,1,0,0,0.040604
2271,0257_20231122_114328,imptc_set_05.tar.gz,1700653482560005,vrus,011,person,7.548426,17.121469,1.919208,0.0,0.0,3.375744,vrus,006,person,5.909001,18.957559,1.63522,4.558083,-1.639425,1.83609,-0.283988,2.461492,1,2,1,1,2,1,0,1,1.371497,0.317475,1,sidewalk,0,1,0,0,0.006125
2271,0257_20231122_114328,imptc_set_05.tar.gz,1700653482560005,vrus,011,person,7.548426,17.121469,1.919208,0.0,0.0,3.375744,vrus,004,person,9.049473,14.174502,1.672269,6.506055,1.501047,-2.946967,-0.24694,3.307228,1,2,1,1,2,1,0,1,1.371497,0.317475,1,sidewalk,0,1,0,0,0.006125
