sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,heading_vx,heading_vy,heading_ux,heading_uy,heading_valid,other_type,other_id,other_class_name,other_velocity,dx,dy,dz,distance,forward_proj,lateral_proj,relative_zone,relative_side,grid_row,grid_col,cell_id
1958,0220_20231116_110657,1700132835239993,8,person,10.659166,14.088801,0.0,0.0,1.0,0.0,0,vrus,3,person,5.484628,-1.646759,0.349595,0.06381,1.683459,-1.646759,0.349595,back,left,2,0,10
1958,0220_20231116_110657,1700132835239993,8,person,10.659166,14.088801,0.0,0.0,1.0,0.0,0,vrus,2,person,5.495765,1.106664,-0.194265,0.081905,1.123585,1.106664,-0.194265,front,right,2,3,13
1959,0221_20231116_110901,1700133001039978,0,person,-2.578433,2.350981,0.0,0.0,1.0,0.0,0,vrus,1,person,0.069356,1.516705,-1.703706,0.090062,2.28101,1.516705,-1.703706,front,right,0,4,4
1959,0221_20231116_110901,1700133001039978,0,person,-2.578433,2.350981,0.0,0.0,1.0,0.0,0,vrus,4,person,0.032976,-0.479007,0.206478,-0.097759,0.521614,-0.479007,0.206478,back,left,2,2,12
1960,0221_20231116_110901,1700132991280002,1,person,-1.337548,0.27455,0.0,0.0,1.0,0.0,0,vrus,6,person,5.797518,0.04914,-1.102511,-0.032429,1.103606,0.04914,-1.102511,front,right,1,2,7
1960,0221_20231116_110901,1700132991280002,1,person,-1.337548,0.27455,0.0,0.0,1.0,0.0,0,vrus,4,person,0.163069,-1.707011,2.287144,-0.191074,2.853929,-1.707011,2.287144,back,left,4,0,20
1960,0221_20231116_110901,1700132991280002,1,person,-1.337548,0.27455,0.0,0.0,1.0,0.0,0,vrus,0,person,0.115231,-1.286514,2.030208,-0.095866,2.40351,-1.286514,2.030208,back,left,4,1,21
1961,0221_20231116_110901,1700133047079987,2,person,-2.957379,3.248805,0.0,0.0,1.0,0.0,0,vrus,5,person,0.011495,-0.264929,-0.693372,0.032304,0.742262,-0.264929,-0.693372,back,right,1,2,7
1963,0221_20231116_110901,1700132992199984,4,person,-3.039365,2.540237,0.0,0.0,1.0,0.0,0,vrus,1,person,0.135635,1.689874,-2.252856,0.192505,2.816209,1.689874,-2.252856,front,right,0,4,4
1963,0221_20231116_110901,1700132992199984,4,person,-3.039365,2.540237,0.0,0.0,1.0,0.0,0,vrus,0,person,0.030358,0.42538,-0.225867,0.091618,0.481626,0.42538,-0.225867,front,right,2,2,12
1964,0221_20231116_110901,1700132989800029,6,person,-2.833636,0.706464,0.0,0.0,1.0,0.0,0,vrus,1,person,0.197923,1.508974,-0.396121,0.013384,1.5601,1.508974,-0.396121,front,right,2,4,14
1964,0221_20231116_110901,1700132989800029,6,person,-2.833636,0.706464,0.0,0.0,1.0,0.0,0,vrus,0,person,0.049368,0.209763,1.591999,-0.067002,1.605758,0.209763,1.591999,front,left,4,2,22
1964,0221_20231116_110901,1700132989800029,6,person,-2.833636,0.706464,0.0,0.0,1.0,0.0,0,vrus,4,person,0.018377,-0.222462,1.871935,-0.166191,1.885108,-0.222462,1.871935,back,left,4,2,22
1965,0221_20231116_110901,1700133025840008,7,person,-3.68733,-4.585127,0.0,0.0,1.0,0.0,0,vrus,2,person,5.921024,-1.128675,0.740132,-0.039789,1.349705,-1.128675,0.740132,back,left,3,1,16
1967,0221_20231116_110901,1700132950920026,9,person,-3.054441,2.634255,0.0,0.0,1.0,0.0,0,vrus,0,person,0.324972,0.576656,-0.161953,0.063041,0.598966,0.576656,-0.161953,front,right,2,3,13
1970,0221_20231116_110901,1700133039039978,12,person,16.450224,16.240196,0.0,0.0,1.0,0.0,0,vrus,0,person,0.114723,0.204513,-1.580708,0.438305,1.593883,0.204513,-1.580708,front,right,0,2,2
1975,0222_20231116_111131,1700133127519996,0,person,8.05567,12.535595,0.0,0.0,1.0,0.0,0,vrus,4,person,5.905445,-1.459998,1.668212,-0.21171,2.216873,-1.459998,1.668212,back,left,4,1,21
1976,0222_20231116_111131,1700133121280002,1,person,8.189113,15.317225,0.0,0.0,1.0,0.0,0,vrus,5,person,4.078395,-0.300932,-1.095604,-0.04116,1.136181,-0.300932,-1.095604,back,right,1,2,7
1976,0222_20231116_111131,1700133121280002,1,person,8.189113,15.317225,0.0,0.0,1.0,0.0,0,vrus,7,person,4.104472,-0.211436,1.055752,-0.25532,1.076716,-0.211436,1.055752,back,left,3,2,17
1979,0222_20231116_111131,1700133136480017,4,person,16.768076,13.60718,0.0,0.0,1.0,0.0,0,vrus,0,person,4.316294,1.631299,-1.36896,0.183896,2.129598,1.631299,-1.36896,front,right,1,4,9
1980,0222_20231116_111131,1700133110920026,5,person,0.143649,4.998342,0.0,0.0,1.0,0.0,0,vrus,1,person,1.895846,-0.230996,0.687264,-0.284016,0.725045,-0.230996,0.687264,back,left,3,2,17
1980,0222_20231116_111131,1700133110920026,5,person,0.143649,4.998342,0.0,0.0,1.0,0.0,0,vrus,6,person,6.843608,-0.154485,0.90004,-0.240009,0.913202,-0.154485,0.90004,back,left,3,2,17
1981,0222_20231116_111131,1700133102960035,6,person,-2.967152,3.235358,0.0,0.0,1.0,0.0,0,vrus,5,person,0.014098,0.82487,-1.189281,0.069072,1.447343,0.82487,-1.189281,front,right,1,3,8
1981,0222_20231116_111131,1700133102960035,6,person,-2.967152,3.235358,0.0,0.0,1.0,0.0,0,vrus,1,person,0.019079,0.06813,-0.090805,-0.213401,0.113522,0.06813,-0.090805,front,right,2,2,12
1982,0222_20231116_111131,1700133118440008,7,person,6.328648,13.309479,0.0,0.0,1.0,0.0,0,vrus,5,person,4.093164,-0.534067,-1.573657,0.287579,1.661814,-0.534067,-1.573657,back,right,0,1,1
1982,0222_20231116_111131,1700133118440008,7,person,6.328648,13.309479,0.0,0.0,1.0,0.0,0,vrus,1,person,4.859149,-0.846091,-1.065774,0.154463,1.360788,-0.846091,-1.065774,back,right,1,1,6
1985,0223_20231116_111250,1700133200000000,2,person,-2.356772,0.295365,0.0,0.0,1.0,0.0,0,vrus,0,person,0.080772,0.365086,1.856533,-0.047611,1.89209,0.365086,1.856533,front,left,4,2,22
1986,0223_20231116_111250,1700133230160005,3,person,9.004389,17.345525,0.0,0.0,1.0,0.0,0,vrus,1,person,4.568919,0.305033,0.327161,0.019466,0.447303,0.305033,0.327161,front,left,2,2,12
1989,0223_20231116_111250,1700133215560005,6,person,26.512434,8.552193,0.0,0.0,1.0,0.0,0,vrus,3,person,4.435882,-1.526098,-0.435335,0.368752,1.586975,-1.526098,-0.435335,back,right,2,0,10
1989,0223_20231116_111250,1700133215560005,6,person,26.512434,8.552193,0.0,0.0,1.0,0.0,0,vrus,1,person,4.482288,1.473425,1.33129,-0.548262,1.985778,1.473425,1.33129,front,left,3,3,18
2004,0225_20231116_113337,1700134454440008,5,person,11.776991,15.214389,0.0,0.0,1.0,0.0,0,vrus,0,person,0.961619,-0.476474,0.663246,-0.027041,0.816653,-0.476474,0.663246,back,left,3,2,17
2009,0226_20231116_113644,1700134631640023,0,person,10.96977,14.781089,0.0,0.0,1.0,0.0,0,vrus,2,person,1.280133,1.599054,0.840207,-0.019598,1.806356,1.599054,0.840207,front,left,3,4,19
2010,0226_20231116_113644,1700134630880017,1,person,-2.628528,1.97363,0.0,0.0,1.0,0.0,0,vrus,4,person,0.210353,-0.390786,0.702387,0.048859,0.80378,-0.390786,0.702387,back,left,3,2,17
2011,0226_20231116_113644,1700134640399999,2,person,4.605013,5.75616,0.0,0.0,1.0,0.0,0,vrus,0,person,5.629048,-1.626193,-1.416445,0.037221,2.156576,-1.626193,-1.416445,back,right,1,0,5
2012,0226_20231116_113644,1700134640640023,3,person,1.939481,5.100085,0.0,0.0,1.0,0.0,0,vrus,0,person,5.683433,0.802278,-1.05341,0.139193,1.324131,0.802278,-1.05341,front,right,1,3,8
2012,0226_20231116_113644,1700134640640023,3,person,1.939481,5.100085,0.0,0.0,1.0,0.0,0,vrus,2,person,5.91598,2.417624,0.353486,0.102596,2.443329,2.417624,0.353486,front,left,2,4,14
2013,0226_20231116_113644,1700134621320011,4,person,-3.582205,2.572332,0.0,0.0,1.0,0.0,0,vrus,1,person,0.123967,0.450575,-0.711308,-0.052321,0.842008,0.450575,-0.711308,front,right,1,2,7
2020,0226_20231116_113644,1700134647720011,11,person,3.219256,21.52936,0.0,0.0,1.0,0.0,0,vrus,1,person,5.901713,0.633966,0.485957,0.006209,0.798791,0.633966,0.485957,front,left,2,3,13
2026,0227_20231116_114809,1700135350760020,5,person,12.467111,15.712186,0.0,0.0,1.0,0.0,0,vrus,2,person,3.95553,-0.092324,-0.535749,0.118277,0.543646,-0.092324,-0.535749,back,right,1,2,7
2032,0228_20231116_115205,1700135633840008,3,person,8.866054,11.489601,0.0,0.0,1.0,0.0,0,vrus,0,person,6.536511,-1.406919,-0.249413,0.117936,1.428855,-1.406919,-0.249413,back,right,2,1,11
2033,0228_20231116_115205,1700135640800029,4,person,-1.98837,-1.013201,0.0,0.0,1.0,0.0,0,vrus,3,person,6.172242,2.463975,2.378134,0.058745,3.424426,2.463975,2.378134,front,left,4,4,24
2037,0228_20231116_115205,1700135613960035,8,person,31.832659,16.765287,0.0,0.0,1.0,0.0,0,vrus,10,person,5.484766,-0.129651,-1.811282,0.068938,1.815916,-0.129651,-1.811282,back,right,0,2,2
2037,0228_20231116_115205,1700135613960035,8,person,31.832659,16.765287,0.0,0.0,1.0,0.0,0,vrus,11,person,7.83202,-0.015934,-0.440405,0.062435,0.440694,-0.015934,-0.440405,back,right,2,2,12
2039,0228_20231116_115205,1700135610079987,10,person,27.798893,20.850156,0.0,0.0,1.0,0.0,0,vrus,11,person,3.891039,0.009667,0.122272,0.100781,0.122654,0.009667,0.122272,front,left,2,2,12
2039,0228_20231116_115205,1700135610079987,10,person,27.798893,20.850156,0.0,0.0,1.0,0.0,0,vrus,8,person,4.357901,1.143329,1.209126,-0.022909,1.664088,1.143329,1.209126,front,left,3,3,18
2040,0228_20231116_115205,1700135610880017,11,person,28.772329,20.863603,0.0,0.0,1.0,0.0,0,vrus,10,person,4.368539,-0.33404,-0.584245,-0.039683,0.672996,-0.33404,-0.584245,back,right,1,2,7
2040,0228_20231116_115205,1700135610880017,11,person,28.772329,20.863603,0.0,0.0,1.0,0.0,0,vrus,8,person,3.734814,0.343823,0.338795,-0.062329,0.482697,0.343823,0.338795,front,left,2,2,12
2044,0229_20231116_115512,1700135738960035,0,person,20.756988,13.201919,0.0,0.0,1.0,0.0,0,vrus,4,person,6.361933,-0.258917,-2.185366,0.058851,2.20065,-0.258917,-2.185366,back,right,0,2,2
2044,0229_20231116_115512,1700135738960035,0,person,20.756988,13.201919,0.0,0.0,1.0,0.0,0,vrus,9,person,5.088715,-0.106055,-0.738061,0.163783,0.745642,-0.106055,-0.738061,back,right,1,2,7
2044,0229_20231116_115512,1700135738960035,0,person,20.756988,13.201919,0.0,0.0,1.0,0.0,0,vrus,1,person,5.894054,2.301169,0.293198,-0.048425,2.319772,2.301169,0.293198,front,left,2,4,14
2047,0229_20231116_115512,1700135748519996,3,person,15.20637,13.942055,0.0,0.0,1.0,0.0,0,vrus,1,person,4.852934,-1.649397,1.170639,-0.198739,2.022599,-1.649397,1.170639,back,left,3,0,15
2049,0229_20231116_115512,1700135774160005,6,person,-4.403623,-4.423667,0.0,0.0,1.0,0.0,0,vrus,11,person,4.132555,-0.243022,0.38171,0.033237,0.452507,-0.243022,0.38171,back,left,2,2,12
2052,0229_20231116_115512,1700135733960035,9,person,27.183063,11.9908,0.0,0.0,1.0,0.0,0,vrus,0,person,0.251236,-0.307955,-0.716739,0.009882,0.780097,-0.307955,-0.716739,back,right,1,2,7
2052,0229_20231116_115512,1700135733960035,9,person,27.183063,11.9908,0.0,0.0,1.0,0.0,0,vrus,1,person,0.127943,1.814705,0.666251,-0.008839,1.933144,1.814705,0.666251,front,left,3,4,19
2054,0229_20231116_115512,1700135777680002,11,person,-2.513392,-1.099362,0.0,0.0,1.0,0.0,0,vrus,6,person,4.86462,0.438113,0.054858,0.01245,0.441534,0.438113,0.054858,front,left,2,2,12
2060,0230_20231116_115638,1700135923399999,3,person,23.401418,10.933319,0.0,0.0,1.0,0.0,0,vrus,5,person,5.120346,2.112429,-1.176395,-0.062423,2.417904,2.112429,-1.176395,front,right,1,4,9
2061,0230_20231116_115638,1700135904640023,4,person,3.887645,6.608063,0.0,0.0,1.0,0.0,0,vrus,0,person,4.135681,-0.859548,0.871262,-0.088982,1.223895,-0.859548,0.871262,back,left,3,1,16
2062,0230_20231116_115638,1700135918160005,5,person,28.86962,8.555228,0.0,0.0,1.0,0.0,0,vrus,3,person,0.231006,-2.346001,0.628527,0.029909,2.428738,-2.346001,0.628527,back,left,3,0,15
2067,0231_20231116_120127,1700136147519996,2,person,12.330104,15.565051,0.0,0.0,1.0,0.0,0,vrus,3,person,0.107807,-2.018396,0.236345,-0.023487,2.032186,-2.018396,0.236345,back,left,2,0,10
2068,0231_20231116_120127,1700136142320011,3,person,10.211966,16.066188,0.0,0.0,1.0,0.0,0,vrus,2,person,0.008688,2.115039,-0.497,0.003629,2.172648,2.115039,-0.497,front,right,2,4,14
2068,0231_20231116_120127,1700136142320011,3,person,10.211966,16.066188,0.0,0.0,1.0,0.0,0,vrus,1,person,0.066359,-2.166817,1.912621,-0.019728,2.890193,-2.166817,1.912621,back,left,4,0,20
2076,0232_20231116_120313,1700136295600014,2,person,10.016666,16.724339,0.0,0.0,1.0,0.0,0,vrus,3,person,3.889402,0.085743,0.023883,0.025945,0.089007,0.085743,0.023883,front,left,2,2,12
2077,0232_20231116_120313,1700136297680002,3,person,11.552642,15.458048,0.0,0.0,1.0,0.0,0,vrus,2,person,4.218012,0.321364,-0.100147,-0.041308,0.336607,0.321364,-0.100147,front,right,2,2,12
2077,0232_20231116_120313,1700136297680002,3,person,11.552642,15.458048,0.0,0.0,1.0,0.0,0,vrus,6,person,1.608059,0.576522,0.149039,0.02439,0.595474,0.576522,0.149039,front,left,2,3,13
2083,0232_20231116_120313,1700136214920026,10,person,19.373151,22.407431,0.0,0.0,1.0,0.0,0,vrus,11,person,4.760428,0.414597,-0.451448,0.083153,0.612941,0.414597,-0.451448,front,right,2,2,12
2086,0233_20231116_121102,1700136693880017,2,person,2.198811,3.838529,0.0,0.0,1.0,0.0,0,vrus,5,person,5.540558,-0.017763,-0.533892,0.029948,0.534188,-0.017763,-0.533892,back,right,1,2,7
2089,0233_20231116_121102,1700136691199984,5,person,0.027705,0.555566,0.0,0.0,1.0,0.0,0,vrus,2,person,3.7307,-0.068724,0.344257,-0.045781,0.35105,-0.068724,0.344257,back,left,2,2,12
2093,0233_20231116_121102,1700136680800029,9,person,-3.669766,2.000279,0.0,0.0,1.0,0.0,0,vrus,0,person,0.646823,1.790508,0.453252,0.216053,1.846985,1.790508,0.453252,front,left,2,4,14
2095,0233_20231116_121102,1700136764359990,12,person,9.537308,16.586136,0.0,0.0,1.0,0.0,0,vrus,13,person,5.327197,0.350766,0.233193,-0.190606,0.421207,0.350766,0.233193,front,left,2,2,12
2096,0233_20231116_121102,1700136764399999,13,person,9.841998,16.856436,0.0,0.0,1.0,0.0,0,vrus,12,person,5.431925,-0.348907,-0.22922,0.190684,0.417466,-0.348907,-0.22922,back,right,2,2,12
2107,0235_20231116_121349,1700136874199984,4,person,-3.724072,-4.188632,0.0,0.0,1.0,0.0,0,vrus,8,person,4.357669,-0.241974,0.791103,0.116557,0.827282,-0.241974,0.791103,back,left,3,2,17
2110,0235_20231116_121349,1700136918480017,7,person,25.789935,10.199677,0.0,0.0,1.0,0.0,0,vrus,1,person,5.701536,1.406007,-2.040346,-0.195665,2.477876,1.406007,-2.040346,front,right,0,3,3
2111,0235_20231116_121349,1700136880760020,8,person,-3.806306,1.688388,0.0,0.0,1.0,0.0,0,vrus,4,person,4.96034,0.902881,0.516553,-0.008544,1.040202,0.902881,0.516553,front,left,3,3,18
2111,0235_20231116_121349,1700136880760020,8,person,-3.806306,1.688388,0.0,0.0,1.0,0.0,0,vrus,0,person,0.061329,1.428628,0.881123,-0.083154,1.678498,1.428628,0.881123,front,left,3,3,18
2112,0235_20231116_121349,1700136890079987,9,person,-12.376534,10.458012,0.0,0.0,1.0,0.0,0,vrus,8,person,3.235762,-0.8165,-0.423288,-0.082499,0.919698,-0.8165,-0.423288,back,right,2,1,11
2114,0235_20231116_121349,1700136912280002,11,person,28.94429,20.219643,0.0,0.0,1.0,0.0,0,vrus,2,person,4.559853,1.011953,-0.067329,0.000838,1.01419,1.011953,-0.067329,front,right,2,3,13
2127,0238_20231122_101723,1700648304000000,1,person,-3.052754,2.329201,0.0,0.0,1.0,0.0,0,vrus,2,person,0.119979,2.005305,-1.40668,-0.179906,2.449489,2.005305,-1.40668,front,right,1,4,9
2128,0238_20231122_101723,1700648311760020,2,person,-0.995296,1.01934,0.0,0.0,1.0,0.0,0,vrus,1,person,0.122628,-1.992708,1.52869,0.175397,2.511529,-1.992708,1.52869,back,left,4,0,20
2130,0238_20231122_101723,1700648321560005,4,person,-2.303294,0.621571,0.0,0.0,1.0,0.0,0,vrus,2,person,0.185668,1.269235,0.384197,-0.047255,1.326108,1.269235,0.384197,front,left,2,3,13
2130,0238_20231122_101723,1700648321560005,4,person,-2.303294,0.621571,0.0,0.0,1.0,0.0,0,vrus,1,person,0.353948,-0.721555,1.874631,0.070248,2.008702,-0.721555,1.874631,back,left,4,1,21
2135,0239_20231122_102026,1700648489960035,2,person,12.5575,15.769056,0.0,0.0,1.0,0.0,0,vrus,6,person,0.027935,0.635141,-2.000082,-0.176458,2.098507,0.635141,-2.000082,front,right,0,3,3
2135,0239_20231122_102026,1700648489960035,2,person,12.5575,15.769056,0.0,0.0,1.0,0.0,0,vrus,8,person,1.436076,1.151364,-0.073085,-0.131306,1.153682,1.151364,-0.073085,front,right,2,3,13
2136,0239_20231122_102026,1700648447920026,3,person,-0.242063,4.598492,0.0,0.0,1.0,0.0,0,vrus,4,person,7.59419,0.165586,-0.293756,-0.213547,0.337211,0.165586,-0.293756,front,right,2,2,12
2137,0239_20231122_102026,1700648445320011,4,person,-2.656536,2.127741,0.0,0.0,1.0,0.0,0,vrus,3,person,0.457292,-0.237016,0.30926,0.182849,0.389639,-0.237016,0.30926,back,left,2,2,12
2139,0239_20231122_102026,1700648497160005,6,person,13.30076,13.963019,0.0,0.0,1.0,0.0,0,vrus,8,person,0.02281,0.248753,1.27908,0.031138,1.303044,0.248753,1.27908,front,left,3,2,17
2139,0239_20231122_102026,1700648497160005,6,person,13.30076,13.963019,0.0,0.0,1.0,0.0,0,vrus,2,person,0.020687,-0.736861,1.806644,0.150193,1.951135,-0.736861,1.806644,back,left,4,1,21
2141,0239_20231122_102026,1700648499440008,8,person,13.538162,15.237589,0.0,0.0,1.0,0.0,0,vrus,6,person,0.042635,-0.233591,-1.274094,-0.02254,1.29533,-0.233591,-1.274094,back,right,1,2,7
2141,0239_20231122_102026,1700648499440008,8,person,13.538162,15.237589,0.0,0.0,1.0,0.0,0,vrus,2,person,0.014897,-0.977897,0.530527,0.131442,1.112538,-0.977897,0.530527,back,left,3,1,16
2142,0239_20231122_102026,1700648475800029,9,person,10.996892,16.255132,0.0,0.0,1.0,0.0,0,vrus,2,person,0.565656,1.544592,-0.395229,0.173195,1.594356,1.544592,-0.395229,front,right,2,4,14
2146,0240_20231122_102334,1700648636680002,1,person,1.560195,2.062617,0.0,0.0,1.0,0.0,0,vrus,2,person,5.696772,-1.852928,0.143081,-0.176901,1.858444,-1.852928,0.143081,back,left,2,0,10
2150,0240_20231122_102334,1700648637399999,5,person,1.443283,4.271634,0.0,0.0,1.0,0.0,0,vrus,6,person,5.455487,-0.475756,-0.349493,0.020978,0.59033,-0.475756,-0.349493,back,right,2,2,12
2150,0240_20231122_102334,1700648637399999,5,person,1.443283,4.271634,0.0,0.0,1.0,0.0,0,vrus,8,person,5.430898,1.533215,-0.185729,0.014178,1.544424,1.533215,-0.185729,front,right,2,4,14
2152,0240_20231122_102334,1700648634079987,8,person,6.227148,8.198842,0.0,0.0,1.0,0.0,0,vrus,5,person,5.661482,-1.810657,0.243137,0.015062,1.826908,-1.810657,0.243137,back,left,2,0,10
2152,0240_20231122_102334,1700648634079987,8,person,6.227148,8.198842,0.0,0.0,1.0,0.0,0,vrus,6,person,5.351331,-2.334332,-0.267976,0.055192,2.349663,-2.334332,-0.267976,back,right,2,0,10
2155,0241_20231122_103034,1700649065800029,0,person,-0.985297,-1.549542,0.0,0.0,1.0,0.0,0,vrus,10,person,0.055673,-1.15569,0.551942,-0.257584,1.280726,-1.15569,0.551942,back,left,3,1,16
2155,0241_20231122_103034,1700649065800029,0,person,-0.985297,-1.549542,0.0,0.0,1.0,0.0,0,vrus,1,person,0.043019,-0.154375,1.904948,0.084044,1.911193,-0.154375,1.904948,back,left,4,2,22
2155,0241_20231122_103034,1700649065800029,0,person,-0.985297,-1.549542,0.0,0.0,1.0,0.0,0,vrus,2,person,0.030355,1.693188,1.964792,0.047737,2.593703,1.693188,1.964792,front,left,4,4,24
2156,0241_20231122_103034,1700649064560005,1,person,-1.162093,0.329024,0.0,0.0,1.0,0.0,0,vrus,0,person,0.131123,0.179077,-1.894529,-0.082905,1.902973,0.179077,-1.894529,front,right,0,2,2
2156,0241_20231122_103034,1700649064560005,1,person,-1.162093,0.329024,0.0,0.0,1.0,0.0,0,vrus,10,person,0.065207,-0.969672,-1.316349,-0.337569,1.634943,-0.969672,-1.316349,back,right,1,1,6
2156,0241_20231122_103034,1700649064560005,1,person,-1.162093,0.329024,0.0,0.0,1.0,0.0,0,vrus,2,person,0.143534,1.896933,0.059581,-0.022863,1.897868,1.896933,0.059581,front,left,2,4,14
2156,0241_20231122_103034,1700649064560005,1,person,-1.162093,0.329024,0.0,0.0,1.0,0.0,0,vrus,7,person,0.046966,-1.210022,1.3989,-0.10683,1.849615,-1.210022,1.3989,back,left,3,1,16
2156,0241_20231122_103034,1700649064560005,1,person,-1.162093,0.329024,0.0,0.0,1.0,0.0,0,vrus,6,person,0.033016,-1.207683,1.400937,-0.106196,1.849628,-1.207683,1.400937,back,left,3,1,16
2157,0241_20231122_103034,1700649062880017,3,person,-5.0059,4.090655,0.0,0.0,1.0,0.0,0,vrus,4,person,0.181042,0.210689,-0.421581,0.092398,0.471296,0.210689,-0.421581,front,right,2,2,12
2158,0241_20231122_103034,1700649056800029,4,person,-4.833588,3.709971,0.0,0.0,1.0,0.0,0,vrus,6,person,0.044033,2.443039,-1.948046,-0.133746,3.124632,2.443039,-1.948046,front,right,0,4,4
2158,0241_20231122_103034,1700649056800029,4,person,-4.833588,3.709971,0.0,0.0,1.0,0.0,0,vrus,3,person,0.101424,-0.18378,0.368719,-0.08523,0.411982,-0.18378,0.368719,back,left,2,2,12
2160,0241_20231122_103034,1700649058519996,6,person,-2.388932,1.761106,0.0,0.0,1.0,0.0,0,vrus,1,person,0.164821,1.194037,-1.203603,0.132009,1.6954,1.194037,-1.203603,front,right,1,3,8
2160,0241_20231122_103034,1700649058519996,6,person,-2.388932,1.761106,0.0,0.0,1.0,0.0,0,vrus,4,person,0.141432,-2.419573,1.93441,0.143545,3.097785,-2.419573,1.93441,back,left,4,0,20
2161,0241_20231122_103034,1700649074960035,7,person,-2.36925,1.801679,0.0,0.0,1.0,0.0,0,vrus,1,person,1.765658,1.541555,-1.015098,0.10835,1.845756,1.541555,-1.015098,front,right,1,4,9
2161,0241_20231122_103034,1700649074960035,7,person,-2.36925,1.801679,0.0,0.0,1.0,0.0,0,vrus,4,person,3.839512,-1.822581,1.98378,0.088295,2.693916,-1.822581,1.98378,back,left,4,0,20
2161,0241_20231122_103034,1700649074960035,7,person,-2.36925,1.801679,0.0,0.0,1.0,0.0,0,vrus,3,person,2.232086,-2.293145,2.150492,0.071834,3.143744,-2.293145,2.150492,back,left,4,0,20
2162,0241_20231122_103034,1700649080800029,8,person,1.027947,7.965405,0.0,0.0,1.0,0.0,0,vrus,3,person,4.932954,1.123752,-0.128276,0.116286,1.131049,1.123752,-0.128276,front,right,2,3,13
2164,0241_20231122_103034,1700649064920026,10,person,-2.134786,-0.987373,0.0,0.0,1.0,0.0,0,vrus,0,person,0.089105,1.154724,-0.567627,0.255193,1.286697,1.154724,-0.567627,front,right,1,3,8
2164,0241_20231122_103034,1700649064920026,10,person,-2.134786,-0.987373,0.0,0.0,1.0,0.0,0,vrus,1,person,0.123262,0.980829,1.325626,0.340653,1.649033,0.980829,1.325626,front,left,3,3,18
2167,0242_20231122_103445,1700649314000000,0,person,1.119917,-4.676828,0.0,0.0,1.0,0.0,0,vrus,2,person,5.585688,-0.983097,-0.831684,0.145299,1.287702,-0.983097,-0.831684,back,right,1,1,6
2167,0242_20231122_103445,1700649314000000,0,person,1.119917,-4.676828,0.0,0.0,1.0,0.0,0,vrus,3,person,5.167425,0.235737,-0.050321,0.085166,0.241048,0.235737,-0.050321,front,right,2,2,12
2169,0242_20231122_103445,1700649317680002,2,person,4.40716,-8.864442,0.0,0.0,1.0,0.0,0,vrus,0,person,5.587365,1.061375,0.709582,-0.204609,1.276724,1.061375,0.709582,front,left,3,3,18
2169,0242_20231122_103445,1700649317680002,2,person,4.40716,-8.864442,0.0,0.0,1.0,0.0,0,vrus,3,person,4.866831,1.210748,0.811081,-0.044264,1.457314,1.210748,0.811081,front,left,3,3,18
2170,0242_20231122_103445,1700649314920026,3,person,2.578305,-5.486268,0.0,0.0,1.0,0.0,0,vrus,2,person,5.862599,-1.2538,-0.895404,0.104169,1.540702,-1.2538,-0.895404,back,right,1,1,6
2170,0242_20231122_103445,1700649314920026,3,person,2.578305,-5.486268,0.0,0.0,1.0,0.0,0,vrus,0,person,5.945995,-0.172055,0.024717,-0.116206,0.173821,-0.172055,0.024717,back,left,2,2,12
2182,0245_20231122_110357,1700651090079987,2,person,15.872563,13.431469,0.0,0.0,1.0,0.0,0,vrus,3,person,5.503088,0.318328,0.324157,0.098323,0.454324,0.318328,0.324157,front,left,2,2,12
2183,0245_20231122_110357,1700651096359990,3,person,8.18177,18.495086,0.0,0.0,1.0,0.0,0,vrus,2,person,5.55135,-0.381529,-0.085852,-0.034471,0.391068,-0.381529,-0.085852,back,right,2,2,12
2184,0245_20231122_110357,1700651061800029,4,person,-5.353309,-5.77535,0.0,0.0,1.0,0.0,0,vrus,5,person,4.708396,0.300237,-0.252215,0.149317,0.392116,0.300237,-0.252215,front,right,2,2,12
2185,0245_20231122_110357,1700651053440008,5,person,-3.302292,1.604976,0.0,0.0,1.0,0.0,0,vrus,4,person,4.655297,0.066183,0.11878,0.002767,0.135974,0.066183,0.11878,front,left,2,2,12
2191,0247_20231122_110923,1700651369760020,1,person,17.766678,12.014374,0.0,0.0,1.0,0.0,0,vrus,0,person,5.503802,-0.359766,2.379701,0.030007,2.406742,-0.359766,2.379701,back,left,4,2,22
2192,0248_20231122_110958,1700651441960035,0,person,-2.663011,1.92452,0.0,0.0,1.0,0.0,0,vrus,1,person,0.055713,0.447285,0.072884,0.041281,0.453184,0.447285,0.072884,front,left,2,2,12
2192,0248_20231122_110958,1700651441960035,0,person,-2.663011,1.92452,0.0,0.0,1.0,0.0,0,vrus,3,person,0.035664,0.11617,0.649462,-0.001188,0.65977,0.11617,0.649462,front,left,3,2,17
2193,0248_20231122_110958,1700651443160005,1,person,-2.218103,1.993387,0.0,0.0,1.0,0.0,0,vrus,0,person,0.064603,-0.456359,-0.077336,-0.033965,0.462865,-0.456359,-0.077336,back,right,2,2,12
2193,0248_20231122_110958,1700651443160005,1,person,-2.218103,1.993387,0.0,0.0,1.0,0.0,0,vrus,3,person,0.084992,-0.327609,0.571304,-0.038514,0.658572,-0.327609,0.571304,back,left,3,2,17
