sample_id,scene_path,timestamp,target_x,target_y,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors
988,0129_20230911_133554,1694439395880017,0.0,0.0,6.674889,1.334978,2,1,2,2,1,1,0,1,10.75895,12
990,0129_20230911_133554,1694439362000000,0.0,0.0,6.185792,1.237158,1,2,1,1,2,1,0,1,11.356193,11
991,0129_20230911_133554,1694439420640023,0.0,0.0,10.70007,2.140014,2,1,2,2,1,1,0,1,8.643528,5
995,0130_20230911_133827,1694439527920026,0.0,0.0,7.724122,1.544824,1,1,1,0,3,0,1,1,9.808016,11
996,0130_20230911_133827,1694439593000000,0.0,0.0,8.142927,1.628585,2,1,2,2,1,1,0,1,10.353674,5
997,0130_20230911_133827,1694439568760020,0.0,0.0,8.769997,1.753999,2,1,2,2,1,1,0,1,5.102577,15
998,0130_20230911_133827,1694439525000000,0.0,0.0,6.933396,1.386679,2,1,2,2,1,1,0,1,10.346519,10
1007,0131_20230911_134131,1694439738320011,0.0,0.0,0.069224,0.013845,1,1,2,1,2,1,0,0,8.753013,13
1009,0131_20230911_134131,1694439710600014,0.0,0.0,7.036656,1.407331,1,1,1,0,3,0,1,1,8.158129,6
1011,0131_20230911_134131,1694439714519996,0.0,0.0,5.998308,1.199662,1,1,1,0,3,0,1,1,13.39692,8
1013,0131_20230911_134131,1694439757160005,0.0,0.0,5.379353,1.075871,2,1,2,2,1,1,0,1,3.497839,12
1020,0133_20230911_135155,1694440423880017,0.0,0.0,0.344569,0.068914,2,1,2,2,1,1,0,0,1.485263,5
1021,0133_20230911_135155,1694440421800029,0.0,0.0,0.041238,0.008248,2,1,2,2,1,1,0,0,1.488718,7
1022,0133_20230911_135155,1694440421320011,0.0,0.0,7.087811,1.417562,2,1,2,2,1,1,0,1,0.694438,7
1023,0133_20230911_135155,1694440443239993,0.0,0.0,0.895528,0.179106,1,2,1,1,2,1,0,1,8.888859,10
1024,0133_20230911_135155,1694440401640023,0.0,0.0,1.612168,0.322434,2,1,2,2,1,1,0,1,0.415369,7
1025,0133_20230911_135155,1694440346399999,0.0,0.0,5.661743,1.132349,1,1,1,0,3,0,1,1,30.246727,4
1026,0133_20230911_135155,1694440446600014,0.0,0.0,6.930226,1.386045,1,1,1,0,3,0,1,1,0.669956,10
1032,0134_20230911_135502,1694440590480017,0.0,0.0,0.103047,0.020609,2,1,2,2,1,1,0,0,0.646221,8
1033,0134_20230911_135502,1694440533039978,0.0,0.0,0.053003,0.010601,1,1,2,1,2,1,0,0,14.489359,8
1034,0134_20230911_135502,1694440591359990,0.0,0.0,0.049163,0.009833,2,1,2,2,1,1,0,0,0.840136,9
1037,0134_20230911_135502,1694440546800029,0.0,0.0,1.530509,0.306102,2,1,2,2,1,1,0,1,0.800134,14
1040,0134_20230911_135502,1694440559359990,0.0,0.0,0.312011,0.062905,2,1,2,2,1,1,0,0,0.887923,10
1041,0134_20230911_135502,1694440559320011,0.0,0.0,0.282598,0.056976,2,1,2,2,1,1,0,0,0.827924,10
1044,0135_20230911_140201,1694440979720011,0.0,0.0,2.851842,0.570368,1,1,2,1,2,1,0,1,17.188209,3
1045,0135_20230911_140201,1694440999280002,0.0,0.0,0.130005,0.026001,2,1,2,2,1,1,0,0,7.352922,6
1046,0135_20230911_140201,1694441010560005,0.0,0.0,0.139348,0.02787,2,1,2,2,1,1,0,0,7.564689,8
1047,0135_20230911_140201,1694440940600014,0.0,0.0,11.247108,2.249422,2,1,2,2,1,1,0,1,5.828048,9
1053,0136_20230911_140751,1694441317160005,0.0,0.0,0.359353,0.071871,2,1,1,1,2,1,0,0,11.731104,4
1054,0136_20230911_140751,1694441362239993,0.0,0.0,4.930933,0.986187,1,1,2,1,2,1,0,1,7.549059,9
1055,0136_20230911_140751,1694441329480017,0.0,0.0,11.692433,2.338487,1,1,1,0,3,0,1,1,4.496735,8
1056,0136_20230911_140751,1694441371920026,0.0,0.0,4.945006,0.989001,2,1,2,2,1,1,0,1,17.580156,9
1057,0136_20230911_140751,1694441379160005,0.0,0.0,0.01564,0.003128,2,1,2,2,1,1,0,0,19.303734,6
1059,0137_20230911_140955,1694441423640023,0.0,0.0,1.118872,0.223774,1,1,1,0,3,0,1,1,0.830646,4
1060,0137_20230911_140955,1694441416239993,0.0,0.0,0.022496,0.004499,2,1,2,2,1,1,0,0,0.571342,4
1061,0137_20230911_140955,1694441403239993,0.0,0.0,5.257532,1.051506,2,1,2,2,1,1,0,1,0.660601,10
1062,0137_20230911_140955,1694441444680002,0.0,0.0,6.96667,1.393334,1,1,1,0,3,0,1,1,0.540673,6
1067,0138_20230911_141227,1694441591239993,0.0,0.0,0.105001,0.021,2,1,1,1,2,1,0,0,3.55887,7
1068,0138_20230911_141227,1694441589440008,0.0,0.0,0.275023,0.055005,2,1,1,1,2,1,0,0,3.524389,8
1069,0138_20230911_141227,1694441622000000,0.0,0.0,0.021718,0.004344,1,1,1,0,3,0,1,0,12.448472,7
1070,0138_20230911_141227,1694441635720011,0.0,0.0,6.479801,1.29596,1,1,2,1,2,1,0,1,2.546382,6
1071,0139_20230911_142131,1694442111039978,0.0,0.0,7.578804,1.515761,2,1,2,2,1,1,0,1,0.12485,6
1072,0139_20230911_142131,1694442131680002,0.0,0.0,7.081458,1.416292,1,1,1,0,3,0,1,1,15.431417,6
1073,0139_20230911_142131,1694442110039978,0.0,0.0,7.407263,1.481453,2,1,2,2,1,1,0,1,0.188524,6
1075,0140_20230911_142624,1694442505399999,0.0,0.0,4.914664,0.982933,1,2,1,1,2,1,0,1,13.604896,5
1076,0140_20230911_142624,1694442413399999,0.0,0.0,4.251566,0.850313,1,1,1,0,3,0,1,1,0.733605,6
1077,0140_20230911_142624,1694442443320011,0.0,0.0,5.477274,1.095455,2,1,2,2,1,1,0,1,0.643423,11
1078,0140_20230911_142624,1694442451440008,0.0,0.0,9.330363,1.866073,2,1,2,2,1,1,0,1,8.033218,9
1079,0140_20230911_142624,1694442490960035,0.0,0.0,6.817039,1.363408,2,1,1,1,2,1,0,1,4.638894,4
1080,0140_20230911_142624,1694442426519996,0.0,0.0,8.058727,1.611745,1,1,2,1,2,1,0,1,14.934644,5
1081,0140_20230911_142624,1694442397760020,0.0,0.0,6.218295,1.243659,2,1,2,2,1,1,0,1,9.502068,3
1082,0140_20230911_142624,1694442441239993,0.0,0.0,4.829476,0.965895,2,1,2,2,1,1,0,1,0.629067,12
1083,0140_20230911_142624,1694442409720011,0.0,0.0,5.123529,1.024706,1,1,1,0,3,0,1,1,23.580106,4
1084,0140_20230911_142624,1694442416399999,0.0,0.0,5.5871,1.11742,1,1,1,0,3,0,1,1,1.105514,9
1085,0140_20230911_142624,1694442462960035,0.0,0.0,6.06137,1.212274,2,1,2,2,1,1,0,1,6.839911,5
1087,0140_20230911_142624,1694442418960035,0.0,0.0,4.583506,0.916701,1,1,1,0,3,0,1,1,3.334334,10
1090,0140_20230911_142624,1694442419640023,0.0,0.0,5.429009,1.085802,1,1,1,0,3,0,1,1,3.131306,10
1093,0140_20230911_142624,1694442480399999,0.0,0.0,5.897799,1.365228,2,1,2,2,1,1,0,1,20.652419,8
1095,0141_20230911_142929,1694442630119996,0.0,0.0,0.996958,0.199392,1,1,2,1,2,1,0,1,16.132818,6
1096,0141_20230911_142929,1694442596600014,0.0,0.0,5.780249,1.15605,1,2,1,1,2,1,0,1,15.697603,6
1100,0142_20230911_143409,1694442888880017,0.0,0.0,0.945661,0.189132,1,1,1,0,3,0,1,1,21.368772,7
1101,0142_20230911_143409,1694442869920026,0.0,0.0,6.400542,1.280108,1,2,1,1,2,1,0,1,11.100161,6
1102,0142_20230911_143409,1694442866600014,0.0,0.0,6.904058,1.380812,1,2,1,1,2,1,0,1,6.648061,6
1103,0142_20230911_143409,1694442911399999,0.0,0.0,5.310136,1.062027,2,1,2,2,1,1,0,1,8.287384,13
1104,0142_20230911_143409,1694442878920026,0.0,0.0,6.096161,1.219232,1,1,1,0,3,0,1,1,3.785753,8
1105,0142_20230911_143409,1694442920000000,0.0,0.0,5.702699,1.14054,2,1,2,2,1,1,0,1,6.911103,8
1109,0143_20230911_144009,1694443307800029,0.0,0.0,0.408434,0.081687,1,1,1,0,3,0,1,0,7.899408,6
1117,0144_20230912_052403,1694496289640023,0.0,0.0,0.025861,0.005172,2,1,2,2,1,1,0,0,15.200601,3
1118,0144_20230912_052403,1694496273359990,0.0,0.0,6.859409,1.371882,2,1,2,2,1,1,0,1,5.326258,4
1120,0144_20230912_052403,1694496274320011,0.0,0.0,8.263586,1.652717,2,1,2,2,1,1,0,1,19.654831,4
1121,0144_20230912_052403,1694496275039978,0.0,0.0,5.875462,1.175092,2,1,2,2,1,1,0,1,25.028729,4
1129,0146_20230912_052720,1694496484800029,0.0,0.0,7.093689,1.418738,1,2,1,1,2,1,0,1,9.576989,11
1131,0146_20230912_052720,1694496501359990,0.0,0.0,2.797709,0.559542,1,1,1,0,3,0,1,1,4.086049,12
1132,0146_20230912_052720,1694496467800029,0.0,0.0,6.260321,1.252064,2,1,2,2,1,1,0,1,1.817723,4
1134,0146_20230912_052720,1694496494519996,0.0,0.0,7.837231,1.567446,1,1,1,0,3,0,1,1,9.718571,14
1146,0148_20230912_053148,1694496779519996,0.0,0.0,0.025978,0.005196,1,1,1,0,3,0,1,0,11.879192,11
1147,0148_20230912_053148,1694496749440008,0.0,0.0,0.025276,0.005055,2,1,1,1,2,1,0,0,5.152854,5
1149,0148_20230912_053148,1694496735840008,0.0,0.0,1.443198,0.28864,2,1,2,2,1,1,0,1,3.656965,13
1150,0148_20230912_053148,1694496728239993,0.0,0.0,5.21823,1.043646,2,1,2,2,1,1,0,1,0.906753,8
1151,0148_20230912_053148,1694496772720011,0.0,0.0,7.843235,1.568647,1,2,1,1,2,1,0,1,4.360261,9
1153,0148_20230912_053148,1694496827519996,0.0,0.0,7.248461,1.449692,2,1,2,2,1,1,0,1,0.453441,3
1154,0148_20230912_053148,1694496726680002,0.0,0.0,5.570658,1.114132,2,1,2,2,1,1,0,1,0.986203,8
1155,0148_20230912_053148,1694496828440008,0.0,0.0,7.027182,1.405436,2,1,1,1,2,1,0,1,0.38455,3
1159,0149_20230912_053412,1694496872440008,0.0,0.0,7.600786,1.520157,1,1,1,0,3,0,1,1,3.494568,12
1160,0149_20230912_053412,1694496871199984,0.0,0.0,7.028239,1.405648,1,1,1,0,3,0,1,1,1.482407,12
1161,0149_20230912_053412,1694496871920026,0.0,0.0,8.994759,1.798952,1,1,1,0,3,0,1,1,1.376608,12
1162,0149_20230912_053412,1694496868199984,0.0,0.0,7.869446,1.573889,1,1,1,0,3,0,1,1,7.260213,12
1165,0150_20230912_053814,1694497128039978,0.0,0.0,0.67627,0.135254,1,1,1,0,3,0,1,1,11.439874,9
1166,0150_20230912_053814,1694497174480017,0.0,0.0,1.266648,0.25333,2,1,2,2,1,1,0,1,17.309228,6
1167,0150_20230912_053814,1694497173720011,0.0,0.0,5.911323,1.182265,2,1,2,2,1,1,0,1,1.926315,6
1172,0151_20230912_054106,1694497298039978,0.0,0.0,0.021102,0.00422,1,1,1,0,3,0,1,0,2.778753,11
1173,0151_20230912_054106,1694497295199984,0.0,0.0,0.037801,0.00756,1,1,1,0,3,0,1,0,2.771375,10
1174,0151_20230912_054106,1694497284480017,0.0,0.0,7.749072,1.549814,2,1,1,1,2,1,0,1,16.274645,9
1175,0151_20230912_054106,1694497283079987,0.0,0.0,8.313821,1.662764,2,1,1,1,2,1,0,1,11.457007,9
1176,0151_20230912_054106,1694497287119996,0.0,0.0,8.694698,1.73894,2,1,1,1,2,1,0,1,0.419299,10
1178,0151_20230912_054106,1694497319600014,0.0,0.0,5.945499,1.1891,1,1,1,0,3,0,1,1,10.529172,10
1182,0152_20230912_054235,1694497368399999,0.0,0.0,6.902927,1.380585,2,1,2,2,1,1,0,1,0.859555,5
1184,0152_20230912_054235,1694497363600014,0.0,0.0,6.775255,1.355051,2,1,2,2,1,1,0,1,1.35982,7
1186,0152_20230912_054235,1694497408399999,0.0,0.0,1.000763,0.238276,1,1,1,0,3,0,1,1,4.145082,9
1193,0153_20230912_054740,1694497758600014,0.0,0.0,5.533685,1.106737,1,1,1,0,3,0,1,1,8.812636,8
1202,0154_20230912_055226,1694498005640023,0.0,0.0,0.045007,0.009001,2,1,1,1,2,1,0,0,12.053001,6
1214,0156_20230912_060032,1694498467519996,0.0,0.0,0.116307,0.023261,1,1,1,0,3,0,1,0,0.297334,6
1216,0156_20230912_060032,1694498480160005,0.0,0.0,7.473962,1.494792,1,2,1,1,2,1,0,1,0.053115,9
1217,0156_20230912_060032,1694498486199984,0.0,0.0,7.039255,1.407851,1,1,1,0,3,0,1,1,0.63039,10
1218,0156_20230912_060032,1694498452680002,0.0,0.0,0.50807,0.101614,2,1,2,2,1,1,0,1,0.320537,7
1219,0156_20230912_060032,1694498457399999,0.0,0.0,0.677572,0.135514,2,1,2,2,1,1,0,1,0.678013,6
1225,0158_20230912_061136,1694499123960035,0.0,0.0,0.350208,0.070042,1,1,1,0,3,0,1,0,12.557418,7
1226,0158_20230912_061136,1694499117320011,0.0,0.0,5.015684,1.003137,1,1,1,0,3,0,1,1,4.479051,8
1227,0158_20230912_061136,1694499112160005,0.0,0.0,8.495901,1.69918,1,2,1,1,2,1,0,1,1.777018,9
1228,0159_20230914_110653,1694689647039978,0.0,0.0,4.881973,0.976395,1,1,1,0,3,0,1,1,5.398033,6
1229,0159_20230914_110653,1694689635039978,0.0,0.0,5.404084,1.080817,1,2,1,1,2,1,0,1,7.740358,6
1230,0159_20230914_110653,1694689634280002,0.0,0.0,6.029172,1.205834,1,2,1,1,2,1,0,1,8.484643,6
1231,0159_20230914_110653,1694689622519996,0.0,0.0,7.05132,1.410264,2,1,2,2,1,1,0,1,8.37956,6
1232,0159_20230914_110653,1694689629039978,0.0,0.0,7.856378,1.571276,1,1,1,0,3,0,1,1,18.64039,5
1234,0159_20230914_110653,1694689630800029,0.0,0.0,0.862027,0.172405,1,1,1,0,3,0,1,1,19.399855,5
1235,0160_20230914_110820,1694689745480017,0.0,0.0,0.23112,0.046224,1,1,1,0,3,0,1,0,12.314835,3
1236,0160_20230914_110820,1694689728199984,0.0,0.0,9.058841,1.811768,1,2,1,1,2,1,0,1,9.528018,4
1237,0160_20230914_110820,1694689788440008,0.0,0.0,5.228782,1.045756,2,1,2,2,1,1,0,1,13.996594,8
1239,0160_20230914_110820,1694689735800029,0.0,0.0,8.603382,1.720676,1,2,1,1,2,1,0,1,9.723647,6
1240,0160_20230914_110820,1694689760359990,0.0,0.0,5.780911,1.156182,1,1,2,1,2,1,0,1,7.293976,9
1242,0161_20230914_112215,1694690567320011,0.0,0.0,4.926403,0.985281,1,1,2,1,2,1,0,1,0.534705,9
1243,0161_20230914_112215,1694690558399999,0.0,0.0,0.064118,0.012824,1,1,2,1,2,1,0,0,6.161874,6
1244,0161_20230914_112215,1694690552440008,0.0,0.0,5.835377,1.167075,1,1,1,0,3,0,1,1,5.687582,10
1245,0161_20230914_112215,1694690550880017,0.0,0.0,6.070241,1.214048,1,1,1,0,3,0,1,1,5.069966,12
1248,0161_20230914_112215,1694690569119996,0.0,0.0,4.351385,0.870277,2,1,2,2,1,1,0,1,0.596363,9
1249,0161_20230914_112215,1694690592119996,0.0,0.0,7.088227,1.417645,2,1,2,2,1,1,0,1,4.876409,13
1250,0161_20230914_112215,1694690586039978,0.0,0.0,6.601978,1.320396,2,1,2,2,1,1,0,1,7.851194,11
1251,0161_20230914_112215,1694690553199984,0.0,0.0,2.309302,0.539552,1,1,1,0,3,0,1,1,0.696144,10
1253,0162_20230914_113356,1694691262720011,0.0,0.0,0.034636,0.006927,1,1,1,0,3,0,1,0,3.47529,11
1254,0162_20230914_113356,1694691268880017,0.0,0.0,0.281903,0.056381,1,1,2,1,2,1,0,0,1.100162,12
1255,0162_20230914_113356,1694691278720011,0.0,0.0,5.011926,1.002385,2,1,2,2,1,1,0,1,1.11564,12
1256,0162_20230914_113356,1694691257039978,0.0,0.0,6.438135,1.287627,1,1,1,0,3,0,1,1,4.953534,11
1258,0162_20230914_113356,1694691299160005,0.0,0.0,1.57883,0.315766,2,1,2,2,1,1,0,1,19.857815,6
1259,0162_20230914_113356,1694691277840008,0.0,0.0,1.054088,0.210818,2,1,2,2,1,1,0,1,12.654373,13
1264,0163_20231023_052403,1698038667359990,0.0,0.0,8.249524,1.649905,2,1,2,2,1,1,0,1,4.506422,6
1265,0163_20231023_052403,1698038660440008,0.0,0.0,5.669889,1.133978,2,1,2,2,1,1,0,1,6.500217,5
1267,0164_20231023_053155,1698039134199984,0.0,0.0,6.549486,1.309897,1,1,2,1,2,1,0,1,15.633562,10
1268,0164_20231023_053155,1698039125600014,0.0,0.0,7.673776,1.534755,1,1,1,0,3,0,1,1,9.800197,11
1273,0165_20231023_053327,1698039253880017,0.0,0.0,1.926029,0.385206,1,1,1,0,3,0,1,1,13.100606,15
1283,0166_20231023_053531,1698039371119996,0.0,0.0,0.102706,0.020541,1,1,2,1,2,1,0,0,7.691778,15
1284,0166_20231023_053531,1698039370199984,0.0,0.0,7.276765,1.455353,1,1,2,1,2,1,0,1,6.340624,14
1286,0166_20231023_053531,1698039340560005,0.0,0.0,8.4592,1.69184,1,1,1,0,3,0,1,1,9.431138,6
1288,0167_20231023_053654,1698039516280002,0.0,0.0,5.348429,1.069686,1,1,1,0,3,0,1,1,5.216139,15
1290,0167_20231023_053654,1698039536680002,0.0,0.0,7.233746,1.446749,1,1,1,0,3,0,1,1,4.389916,11
1291,0167_20231023_053654,1698039564359990,0.0,0.0,9.601596,1.920319,2,1,2,2,1,1,0,1,8.812317,15
1293,0167_20231023_053654,1698039530600014,0.0,0.0,6.464101,1.29282,1,2,1,1,2,1,0,1,1.83442,10
1300,0168_20231023_054534,1698039996199984,0.0,0.0,4.420293,0.884059,1,1,2,1,2,1,0,1,7.565,10
1301,0168_20231023_054534,1698039983359990,0.0,0.0,8.118651,1.62373,1,2,1,1,2,1,0,1,1.348538,7
1302,0169_20231023_054710,1698040066480017,0.0,0.0,7.266607,1.453321,1,2,1,1,2,1,0,1,6.363069,8
1303,0169_20231023_054710,1698040056280002,0.0,0.0,7.317612,1.463522,1,1,1,0,3,0,1,1,8.55452,13
1304,0169_20231023_054710,1698040092600014,0.0,0.0,5.140944,1.028189,1,1,2,1,2,1,0,1,10.733862,14
1305,0169_20231023_054710,1698040050519996,0.0,0.0,0.21074,0.042148,2,1,1,1,2,1,0,0,11.883899,11
1306,0169_20231023_054710,1698040037840008,0.0,0.0,4.631013,0.926203,2,1,2,2,1,1,0,1,0.917585,10
1308,0169_20231023_054710,1698040105480017,0.0,0.0,1.189728,0.245812,2,1,2,2,1,1,0,1,7.716543,15
1309,0169_20231023_054710,1698040047920026,0.0,0.0,6.968071,1.569398,2,1,1,1,2,1,0,1,14.14561,11
1310,0169_20231023_054710,1698040035160005,0.0,0.0,6.201514,1.490747,2,1,2,2,1,1,0,1,5.713026,10
1312,0170_20231023_054844,1698040185280002,0.0,0.0,0.235379,0.047076,1,1,2,1,2,1,0,0,15.132163,15
1313,0170_20231023_054844,1698040154640023,0.0,0.0,6.583829,1.316766,1,2,1,1,2,1,0,1,10.574959,9
1314,0170_20231023_054844,1698040158079987,0.0,0.0,7.500385,1.500077,1,2,1,1,2,1,0,1,2.487336,12
1315,0170_20231023_054844,1698040217760020,0.0,0.0,0.653018,0.130604,2,1,2,2,1,1,0,1,5.203504,15
1316,0170_20231023_054844,1698040214440008,0.0,0.0,6.886659,1.377332,2,1,2,2,1,1,0,1,7.08645,15
1317,0170_20231023_054844,1698040201760020,0.0,0.0,0.153362,0.030672,2,1,2,2,1,1,0,0,6.344447,15
1318,0170_20231023_054844,1698040229480017,0.0,0.0,6.239525,1.28916,2,1,1,1,2,1,0,1,6.522083,14
1320,0171_20231023_055134,1698040329119996,0.0,0.0,0.025217,0.005043,1,1,1,0,3,0,1,0,0.750662,9
1321,0171_20231023_055134,1698040330359990,0.0,0.0,0.085241,0.017048,1,1,1,0,3,0,1,0,0.870664,9
1322,0171_20231023_055134,1698040309320011,0.0,0.0,7.762975,1.552595,2,1,1,1,2,1,0,1,1.423992,13
1324,0171_20231023_055134,1698040301720011,0.0,0.0,0.01932,0.003864,2,1,2,2,1,1,0,0,0.713307,15
1327,0172_20231023_055403,1698040476320011,0.0,0.0,4.130614,0.86778,2,1,2,2,1,1,0,1,13.039032,5
1328,0173_20231023_055539,1698040578840008,0.0,0.0,0.037671,0.007534,2,1,1,1,2,1,0,0,2.433735,6
1329,0173_20231023_055539,1698040594760020,0.0,0.0,0.033576,0.006715,2,1,1,1,2,1,0,0,2.393654,10
1330,0173_20231023_055539,1698040608600014,0.0,0.0,7.35573,1.471146,1,2,1,1,2,1,0,1,1.741533,10
1332,0173_20231023_055539,1698040636320011,0.0,0.0,6.692491,1.338498,1,1,2,1,2,1,0,1,6.158333,12
1333,0173_20231023_055539,1698040568840008,0.0,0.0,4.296145,0.859229,2,1,2,2,1,1,0,1,1.098999,8
1334,0173_20231023_055539,1698040571440008,0.0,0.0,4.339853,0.867971,2,1,2,2,1,1,0,1,1.60113,8
1338,0174_20231023_055749,1698040765840008,0.0,0.0,0.209838,0.041968,2,1,1,1,2,1,0,0,17.095992,7
1339,0174_20231023_055749,1698040697480017,0.0,0.0,4.583559,0.916712,1,2,1,1,2,1,0,1,1.642802,12
1341,0174_20231023_055749,1698040694720011,0.0,0.0,1.405757,0.281151,1,1,1,0,3,0,1,1,1.835303,12
1342,0174_20231023_055749,1698040690239993,0.0,0.0,3.03619,0.607238,1,1,1,0,3,0,1,1,11.426959,13
1343,0174_20231023_055749,1698040752640023,0.0,0.0,7.655101,1.53102,2,1,1,1,2,1,0,1,0.466133,11
1344,0174_20231023_055749,1698040690280002,0.0,0.0,7.002128,1.400426,1,1,1,0,3,0,1,1,12.230088,13
1345,0174_20231023_055749,1698040815000000,0.0,0.0,6.801899,1.36038,2,1,2,2,1,1,0,1,13.935561,11
1346,0174_20231023_055749,1698040749119996,0.0,0.0,8.129553,1.625911,2,1,1,1,2,1,0,1,0.567039,13
1348,0174_20231023_055749,1698040679000000,0.0,0.0,0.009149,0.00183,2,1,1,1,2,1,0,0,4.62066,12
1349,0174_20231023_055749,1698040764640023,0.0,0.0,5.631981,1.126396,2,1,1,1,2,1,0,1,10.061055,8
1351,0175_20231023_060538,1698041196320011,0.0,0.0,2.540112,0.508022,2,1,2,2,1,1,0,1,1.927274,12
1353,0175_20231023_060538,1698041156720011,0.0,0.0,5.171245,1.034249,1,1,1,0,3,0,1,1,7.579307,6
1354,0175_20231023_060538,1698041215880017,0.0,0.0,5.145031,1.029006,2,1,1,1,2,1,0,1,4.708353,4
1356,0175_20231023_060538,1698041180160005,0.0,0.0,0.1254,0.02508,2,1,2,2,1,1,0,0,9.097923,15
1358,0176_20231023_060842,1698041377680002,0.0,0.0,0.009823,0.001965,2,1,2,2,1,1,0,0,3.240967,9
1359,0176_20231023_060842,1698041402519996,0.0,0.0,0.035094,0.007019,1,1,1,0,3,0,1,0,1.548961,3
1362,0177_20231023_061222,1698041607239993,0.0,0.0,0.637364,0.127473,1,1,1,0,3,0,1,1,11.080366,13
1363,0177_20231023_061222,1698041579920026,0.0,0.0,0.001975,0.000395,2,1,1,1,2,1,0,0,4.87895,5
1364,0177_20231023_061222,1698041623239993,0.0,0.0,1.830632,0.366126,1,1,2,1,2,1,0,1,14.830066,14
1365,0177_20231023_061222,1698041601039978,0.0,0.0,7.571189,1.514238,1,1,1,0,3,0,1,1,9.101457,10
1366,0177_20231023_061222,1698041617119996,0.0,0.0,4.983928,0.996786,1,1,2,1,2,1,0,1,11.830221,8
1368,0177_20231023_061222,1698041615039978,0.0,0.0,7.910947,1.582189,1,1,2,1,2,1,0,1,4.905837,9
1371,0178_20231023_101814,1698056357440008,0.0,0.0,0.860443,0.172089,1,2,1,1,2,1,0,1,13.503959,6
1372,0178_20231023_101814,1698056333840008,0.0,0.0,0.009769,0.001954,2,1,1,1,2,1,0,0,0.315768,6
1373,0178_20231023_101814,1698056389560005,0.0,0.0,2.191803,0.438361,1,1,2,1,2,1,0,1,18.327225,5
1374,0178_20231023_101814,1698056308720011,0.0,0.0,8.277426,1.655485,2,1,2,2,1,1,0,1,0.55696,10
1375,0178_20231023_101814,1698056305440008,0.0,0.0,5.357116,1.071423,2,1,2,2,1,1,0,1,0.577204,8
1376,0178_20231023_101814,1698056304359990,0.0,0.0,7.839701,1.56794,2,1,2,2,1,1,0,1,0.547132,7
1377,0178_20231023_101814,1698056321680002,0.0,0.0,6.1339,1.406865,2,1,2,2,1,1,0,1,4.23773,9
1378,0179_20231023_102123,1698056533880017,0.0,0.0,0.858483,0.171697,1,2,1,1,2,1,0,1,10.305183,5
1379,0179_20231023_102123,1698056526359990,0.0,0.0,0.126759,0.025352,1,1,1,0,3,0,1,0,11.018825,4
1382,0179_20231023_102123,1698056557680002,0.0,0.0,0.029715,0.005943,1,1,1,0,3,0,1,0,0.954384,6
1383,0179_20231023_102123,1698056574920026,0.0,0.0,0.004792,0.000958,2,1,2,2,1,1,0,0,1.345923,9
1389,0180_20231023_102627,1698056866039978,0.0,0.0,0.013848,0.00277,2,1,2,2,1,1,0,0,16.502184,7
1390,0180_20231023_102627,1698056907440008,0.0,0.0,3.167536,0.633507,1,1,1,0,3,0,1,1,16.667259,5
1391,0180_20231023_102627,1698056817359990,0.0,0.0,0.335943,0.067189,1,1,2,1,2,1,0,0,3.594017,5
1392,0180_20231023_102627,1698056949519996,0.0,0.0,4.707811,0.941562,2,1,2,2,1,1,0,1,8.2581,9
1393,0180_20231023_102627,1698056856039978,0.0,0.0,7.161842,1.432368,2,1,2,2,1,1,0,1,3.803786,10
1394,0180_20231023_102627,1698056880880017,0.0,0.0,0.442534,0.088507,1,1,1,0,3,0,1,0,5.784567,4
1395,0180_20231023_102627,1698056872079987,0.0,0.0,9.270593,1.854119,2,1,2,2,1,1,0,1,6.028843,7
1396,0180_20231023_102627,1698056862280002,0.0,0.0,0.806121,0.161224,2,1,2,2,1,1,0,1,6.105408,8
1398,0181_20231023_103923,1698057637039978,0.0,0.0,4.132576,0.826515,1,1,1,0,3,0,1,1,0.57402,5
1399,0181_20231023_103923,1698057608359990,0.0,0.0,0.005419,0.001084,1,1,1,0,3,0,1,0,12.342703,9
1400,0181_20231023_103923,1698057613960035,0.0,0.0,0.955189,0.191038,1,2,1,1,2,1,0,1,4.911609,8
1401,0181_20231023_103923,1698057627239993,0.0,0.0,4.06435,0.81287,1,1,1,0,3,0,1,1,3.05719,5
1402,0181_20231023_103923,1698057687880017,0.0,0.0,7.195538,1.439108,1,1,1,0,3,0,1,1,8.362661,3
1403,0181_20231023_103923,1698057705119996,0.0,0.0,5.980726,1.196145,1,1,1,0,3,0,1,1,5.841349,2
1404,0181_20231023_103923,1698057572960035,0.0,0.0,8.920488,1.784098,2,1,2,2,1,1,0,1,22.115057,12
1405,0181_20231023_103923,1698057572640023,0.0,0.0,6.468274,1.293655,2,1,2,2,1,1,0,1,6.811543,11
1407,0181_20231023_103923,1698057691480017,0.0,0.0,5.325894,1.065179,1,1,1,0,3,0,1,1,13.335043,4
1409,0181_20231023_103923,1698057711079987,0.0,0.0,1.312052,0.328013,1,1,2,1,2,1,0,1,1.248035,4
1410,0182_20231023_104209,1698057778199984,0.0,0.0,0.190547,0.038109,2,1,1,1,2,1,0,0,0.713489,7
1411,0182_20231023_104209,1698057826800029,0.0,0.0,0.015236,0.003047,1,1,2,1,2,1,0,0,7.196125,15
1412,0182_20231023_104209,1698057828680002,0.0,0.0,0.021646,0.004329,1,1,2,1,2,1,0,0,0.513594,13
