sample_id,scene_path,archive,timestamp,target_id,target_class_name,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,light_status,matched_signal_ts,signal_count,signal_states_json,f1_state,f2_state,f3_state,n_ped_red,n_ped_green,n_ped_off,n_ped_yellow,n_ped_redyellow,n_ped_yellow_blinking,status,target_velocity,neighbor_count_within_radius,nbr_1_dx,nbr_1_dy,nbr_1_distance,nbr_1_velocity,nbr_1_type,nbr_1_class,nbr_1_type_enc,nbr_1_class_enc,nbr_2_dx,nbr_2_dy,nbr_2_distance,nbr_2_velocity,nbr_2_type,nbr_2_class,nbr_2_type_enc,nbr_2_class_enc,nbr_3_dx,nbr_3_dy,nbr_3_distance,nbr_3_velocity,nbr_3_type,nbr_3_class,nbr_3_type_enc,nbr_3_class_enc,nbr_4_dx,nbr_4_dy,nbr_4_distance,nbr_4_velocity,nbr_4_type,nbr_4_class,nbr_4_type_enc,nbr_4_class_enc,nbr_5_dx,nbr_5_dy,nbr_5_distance,nbr_5_velocity,nbr_5_type,nbr_5_class,nbr_5_type_enc,nbr_5_class_enc,target_velocity_grid,cell_0_count,cell_0_mean_velocity,cell_0_min_distance,cell_1_count,cell_1_mean_velocity,cell_1_min_distance,cell_2_count,cell_2_mean_velocity,cell_2_min_distance,cell_3_count,cell_3_mean_velocity,cell_3_min_distance,cell_4_count,cell_4_mean_velocity,cell_4_min_distance,cell_5_count,cell_5_mean_velocity,cell_5_min_distance,cell_6_count,cell_6_mean_velocity,cell_6_min_distance,cell_7_count,cell_7_mean_velocity,cell_7_min_distance,cell_8_count,cell_8_mean_velocity,cell_8_min_distance
1875,0211_20231031_122945,imptc_set_05.tar.gz,1698755399800029,9,person,vehicles,car,3.865483,15,6.432241,1.286448,ok,1698755399440008,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,1,1,3,0,0,0,0,0,ok,4.397043288845721,2,-1.360761,-3.61805,3.865483,9.209808,vehicles,car,2,2,3.813502,2.206273,4.405728,5.195864,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.397043,0,0.0,0.0,1,9.209808,3.865483,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.195864,4.405728
1876,0211_20231031_122945,imptc_set_05.tar.gz,1698755419920026,10,person,vehicles,car,10.321383,15,7.982403,1.596481,ok,1698755420399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 30, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,5.615695032200301,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.615695,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1877,0211_20231031_122945,imptc_set_05.tar.gz,1698755392960035,11,person,vrus,person,0.800341,14,8.013408,1.602682,ok,1698755393399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.693703027911065,5,-0.30388,0.740408,0.800341,4.166871,vrus,person,1,1,0.675549,-0.571843,0.885083,5.024227,vrus,person,1,1,-0.840109,1.603793,1.810506,5.44185,vrus,person,1,1,-2.166047,1.085108,2.422647,6.286456,vrus,person,1,1,-2.284978,0.987545,2.489251,5.783978,vrus,person,1,1,5.693703,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,6.035217,2.422647,3,4.877649,0.800341,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.911987,3.987062
1879,0211_20231031_122945,imptc_set_05.tar.gz,1698755392199984,13,person,vrus,person,1.693461,13,7.153393,1.430679,ok,1698755392399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,4.2536725094197925,5,-0.376533,1.651071,1.693461,5.188241,vrus,person,1,1,1.731391,0.706806,1.870104,5.981358,vrus,person,1,1,-0.568372,1.830146,1.916372,6.915854,vrus,person,1,1,2.399519,-0.021778,2.399617,5.339956,vrus,person,1,1,3.915703,0.44317,3.940701,6.028831,vrus,person,1,1,4.253673,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.188241,1.693461,3,5.783382,1.870104,0,0.0,0.0,1,6.915854,1.916372,0,0.0,0.0
1880,0211_20231031_122945,imptc_set_05.tar.gz,1698755430760020,14,person,vrus,person,0.935196,15,5.523498,1.1047,ok,1698755430399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,4.401598970018837,1,0.865825,0.353467,0.935196,4.189945,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.401599,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,4.189945,0.935196,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1883,0212_20231031_123108,imptc_set_05.tar.gz,1698755565119996,2,person,vrus,person,0.550422,11,6.309679,1.261936,ok,1698755565399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,1.1689459751564395,1,0.106131,-0.540093,0.550422,0.800173,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,1.168946,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.800173,0.550422,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1884,0212_20231031_123108,imptc_set_05.tar.gz,1698755546119996,3,person,vehicles,car,13.370689,11,5.801399,1.16028,ok,1698755546399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,4.037561041655749,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.037561,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1885,0212_20231031_123108,imptc_set_05.tar.gz,1698755517720011,5,person,vrus,bicycle,1.737458,14,7.669269,1.533854,ok,1698755517399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,5.353410407108004,1,-1.683564,-0.429389,1.737458,9.49163,vrus,bicycle,1,5,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.35341,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,9.49163,1.737458,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1886,0212_20231031_123108,imptc_set_05.tar.gz,1698755485880017,6,person,vrus,person,0.406413,10,7.507636,1.501527,ok,1698755485399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.456131590617846,3,0.202077,-0.352613,0.406413,5.663115,vrus,person,1,1,2.046386,2.19442,3.000529,6.127579,vrus,person,1,1,4.676676,-1.474007,4.903468,0.066598,vehicles,car,2,2,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.456132,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.663115,0.406413,1,0.066598,4.903468,0,0.0,0.0,0,0.0,0.0,1,6.127579,3.000529
1887,0212_20231031_123108,imptc_set_05.tar.gz,1698755586079987,7,person,vrus,person,0.829446,13,0.809323,0.161865,ok,1698755586399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 30, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,3.4380945866587425,1,-0.750494,0.353184,0.829446,3.087144,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,3.438095,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,3.087144,0.829446,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1889,0212_20231031_123108,imptc_set_05.tar.gz,1698755575039978,9,person,vrus,person,0.541122,15,7.371805,1.474361,ok,1698755575399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.267252855935893,1,-0.368368,0.396381,0.541122,5.18695,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.267253,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.18695,0.541122,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1890,0212_20231031_123108,imptc_set_05.tar.gz,1698755480640023,10,person,vrus,person,2.401164,6,8.442472,1.688494,ok,1698755480399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,6.189511694190489,2,-2.141106,-1.086855,2.401164,5.706291,vrus,person,1,1,-1.96559,-1.514756,2.481538,6.455736,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,6.189512,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,6.081013,2.401164,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1891,0212_20231031_123108,imptc_set_05.tar.gz,1698755598480017,11,person,vehicles,car,9.966677,15,8.827441,1.765488,ok,1698755598399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,6.966797258634936,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,6.966797,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1892,0212_20231031_123108,imptc_set_05.tar.gz,1698755479000000,12,person,vrus,person,0.494045,7,7.761349,1.55227,ok,1698755479440008,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.529562795524609,2,-0.029924,-0.493138,0.494045,5.999074,vrus,person,1,1,2.225982,0.590186,2.302893,6.477973,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.529563,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.999074,0.494045,1,6.477973,2.302893,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1894,0213_20231031_123353,imptc_set_05.tar.gz,1698755670920026,0,person,vehicles,car,13.707351,14,0.006807,0.001361,ok,1698755671399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}",1,1,1,3,0,0,0,0,0,ok,0.0205081319755022,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.020508,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1895,0213_20231031_123353,imptc_set_05.tar.gz,1698755685160005,1,person,vrus,person,1.461306,15,0.616642,0.123328,ok,1698755685399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,0.8263643590923467,1,0.78805,1.230606,1.461306,0.199697,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.826364,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.199697,1.461306,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1896,0213_20231031_123353,imptc_set_05.tar.gz,1698755657119996,2,person,vrus,person,0.705999,7,8.31921,1.663842,ok,1698755657399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,5.327611037281853,1,-0.286751,0.645142,0.705999,5.901687,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.327611,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.901687,0.705999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1897,0213_20231031_123353,imptc_set_05.tar.gz,1698755652199984,3,person,vrus,person,0.545858,7,5.995707,1.199141,ok,1698755652399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.4458491755811863,2,0.524932,-0.149692,0.545858,0.38163,vrus,person,1,1,1.227965,-0.426939,1.300068,0.343902,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.445849,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.362766,0.545858,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1898,0213_20231031_123353,imptc_set_05.tar.gz,1698755705920026,4,person,vrus,person,0.779479,15,0.623503,0.124701,ok,1698755706399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,1.5884291011189031,2,-0.776284,0.070496,0.779479,1.794243,vrus,person,1,1,-1.317052,0.311581,1.353406,1.398607,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,1.588429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.596425,0.779479,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1900,0213_20231031_123353,imptc_set_05.tar.gz,1698755643519996,7,person,vrus,person,0.702984,9,0.22428,0.044856,ok,1698755643440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,0.2192334097082978,2,-0.576771,0.401898,0.702984,0.159242,vrus,person,1,1,-0.790867,0.241798,0.827005,0.101936,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.219233,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.130589,0.702984,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1902,0213_20231031_123353,imptc_set_05.tar.gz,1698755659000000,9,person,vehicles,car,6.267159,7,6.961758,1.392352,ok,1698755659440008,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,4.932707752290414,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.932708,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1903,0213_20231031_123353,imptc_set_05.tar.gz,1698755700800029,10,person,vrus,person,0.968566,15,4.489874,0.897975,ok,1698755700399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,4.216780860321191,2,0.863728,-0.438285,0.968566,4.318494,vrus,person,1,1,1.671961,0.187193,1.682407,3.910813,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,4.216781,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,4.318494,0.968566,1,3.910813,1.682407,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1904,0213_20231031_123353,imptc_set_05.tar.gz,1698755638199984,11,person,vehicles,car,10.57933,10,6.955055,1.498926,ok,1698755638399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,5.38880802964555,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.388808,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1906,0214_20231031_123539,imptc_set_05.tar.gz,1698755803640023,0,person,vehicles,car,15.775392,7,0.181353,0.036271,ok,1698755803440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.2716497485210935,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.27165,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1907,0214_20231031_123539,imptc_set_05.tar.gz,1698755802800029,1,person,vrus,person,3.754199,9,0.007999,0.0016,ok,1698755802399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0396119714965745,1,-3.546058,1.232675,3.754199,0.194657,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.039612,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.194657,3.754199,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1908,0214_20231031_123539,imptc_set_05.tar.gz,1698755819119996,2,person,vrus,person,3.471888,8,0.03788,0.007576,ok,1698755819440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,0.4681528972309655,1,3.291202,-1.105441,3.471888,0.037507,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.468153,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.037507,3.471888,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1909,0214_20231031_123539,imptc_set_05.tar.gz,1698755767359990,3,person,vrus,person,2.000601,9,5.019719,1.003944,ok,1698755767399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 30, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,0.6468714224617522,1,1.030925,-1.714525,2.000601,1.874467,vrus,person,1,1,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.646871,0,0.0,0.0,1,1.874467,2.000601,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1910,0214_20231031_123539,imptc_set_05.tar.gz,1698755770199984,4,person,vrus,person,12.567741,11,0.019611,0.003922,ok,1698755770399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,0.040881221174443,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.040881,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1911,0214_20231031_123539,imptc_set_05.tar.gz,1698755900440008,5,person,vehicles,car,6.486821,6,7.546475,1.509295,ok,1698755900399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,5.434719530165229,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.43472,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1912,0214_20231031_123539,imptc_set_05.tar.gz,1698755869239993,6,person,vehicles,car,7.815697,15,7.500798,1.50016,ok,1698755869399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,5.649332957897508,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,5.649333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
