sample_id,scene_path,timestamp,target_id,target_class_name,target_x,target_y,nearest_map_dist,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane
1093,0140_20230911_142624,1694442480399999,018,person,-10.105625,-11.26922,0.05444,1,sidewalk,0,1,0,0
1095,0141_20230911_142929,1694442630119996,000,person,8.481961,-11.341485,0.011272,1,sidewalk,0,1,0,0
1096,0141_20230911_142929,1694442596600014,001,person,7.954788,17.064489,0.022904,1,sidewalk,0,1,0,0
1100,0142_20230911_143409,1694442888880017,000,person,26.760812,8.481241,0.012479,1,sidewalk,0,1,0,0
1101,0142_20230911_143409,1694442869920026,001,person,8.81761,16.661494,0.032421,1,sidewalk,0,1,0,0
1102,0142_20230911_143409,1694442866600014,003,person,-3.138149,2.470119,0.05679,1,sidewalk,0,1,0,0
1103,0142_20230911_143409,1694442911399999,004,person,4.558924,-5.994095,0.079278,5,crosswalk,1,0,0,0
1104,0142_20230911_143409,1694442878920026,005,person,-2.108534,-0.744826,0.011267,1,sidewalk,0,1,0,0
1105,0142_20230911_143409,1694442920000000,006,person,-5.233528,-5.610002,0.022373,1,sidewalk,0,1,0,0
1109,0143_20230911_144009,1694443307800029,001,person,-3.174215,2.470077,0.050472,1,sidewalk,0,1,0,0
1117,0144_20230912_052403,1694496289640023,000,person,-2.816246,2.423702,0.006628,1,sidewalk,0,1,0,0
1118,0144_20230912_052403,1694496273359990,001,person,0.560472,-0.908054,0.03379,1,sidewalk,0,1,0,0
1120,0144_20230912_052403,1694496274320011,004,person,31.075718,8.436386,0.029602,1,sidewalk,0,1,0,0
1121,0144_20230912_052403,1694496275039978,005,person,-0.924245,27.736205,0.042528,1,sidewalk,0,1,0,0
1129,0146_20230912_052720,1694496484800029,000,person,2.774464,6.035915,0.04641,5,crosswalk,1,0,0,0
1131,0146_20230912_052720,1694496501359990,002,person,13.89636,15.262153,0.038952,1,sidewalk,0,1,0,0
1132,0146_20230912_052720,1694496467800029,003,person,-2.863426,1.112407,0.040345,1,sidewalk,0,1,0,0
1134,0146_20230912_052720,1694496494519996,005,person,-5.932172,-7.246778,0.033315,1,sidewalk,0,1,0,0
1146,0148_20230912_053148,1694496779519996,000,person,27.208131,8.195261,0.028904,1,sidewalk,0,1,0,0
1147,0148_20230912_053148,1694496749440008,001,person,-2.530496,2.376595,0.031019,1,sidewalk,0,1,0,0
1149,0148_20230912_053148,1694496735840008,003,person,-0.178082,-1.37448,0.025675,1,sidewalk,0,1,0,0
1150,0148_20230912_053148,1694496728239993,004,person,-4.213294,-5.343778,0.052125,1,sidewalk,0,1,0,0
1151,0148_20230912_053148,1694496772720011,005,person,5.352064,9.575827,0.031017,5,crosswalk,1,0,0,0
1153,0148_20230912_053148,1694496827519996,007,person,19.157949,11.882469,0.031543,5,crosswalk,1,0,0,0
1154,0148_20230912_053148,1694496726680002,008,person,-6.375882,-6.438041,0.052994,1,sidewalk,0,1,0,0
1155,0148_20230912_053148,1694496828440008,009,person,18.363756,12.695802,0.029231,5,crosswalk,1,0,0,0
1159,0149_20230912_053412,1694496872440008,000,person,18.324809,16.619001,0.026012,1,sidewalk,0,1,0,0
1160,0149_20230912_053412,1694496871199984,001,person,5.468859,11.751252,0.012177,5,crosswalk,1,0,0,0
1161,0149_20230912_053412,1694496871920026,002,person,4.932477,11.916564,0.033432,5,crosswalk,1,0,0,0
1162,0149_20230912_053412,1694496868199984,003,person,-1.112387,-0.293245,0.02093,1,sidewalk,0,1,0,0
1165,0150_20230912_053814,1694497128039978,000,person,25.547781,7.290543,0.034231,1,sidewalk,0,1,0,0
1166,0150_20230912_053814,1694497174480017,001,person,-2.025609,1.139247,0.060695,1,sidewalk,0,1,0,0
1167,0150_20230912_053814,1694497173720011,002,person,31.567799,8.705419,0.028045,1,sidewalk,0,1,0,0
1172,0151_20230912_054106,1694497298039978,000,person,-2.85587,2.605847,0.006772,1,sidewalk,0,1,0,0
1173,0151_20230912_054106,1694497295199984,001,person,-0.450837,1.202006,0.029428,1,sidewalk,0,1,0,0
1174,0151_20230912_054106,1694497284480017,003,person,20.478403,11.849097,0.027096,5,crosswalk,1,0,0,0
1175,0151_20230912_054106,1694497283079987,004,person,8.19983,18.788909,0.04396,1,sidewalk,0,1,0,0
1176,0151_20230912_054106,1694497287119996,005,person,-3.016476,-3.533871,0.039451,1,sidewalk,0,1,0,0
1178,0151_20230912_054106,1694497319600014,007,person,31.168678,6.097687,0.006772,1,sidewalk,0,1,0,0
1182,0152_20230912_054235,1694497368399999,001,person,-6.691106,-7.721861,0.015766,1,sidewalk,0,1,0,0
1184,0152_20230912_054235,1694497363600014,003,person,-2.511951,-2.173636,0.034542,1,sidewalk,0,1,0,0
1186,0152_20230912_054235,1694497408399999,005,person,-12.176761,-18.402987,0.039155,2,ground,0,0,0,0
1193,0153_20230912_054740,1694497758600014,002,person,-1.979283,0.46129,0.060885,1,sidewalk,0,1,0,0
1202,0154_20230912_055226,1694498005640023,000,person,10.991932,16.201028,0.009283,1,sidewalk,0,1,0,0
1214,0156_20230912_060032,1694498467519996,000,person,-2.985269,2.388214,0.030476,1,sidewalk,0,1,0,0
1216,0156_20230912_060032,1694498480160005,002,person,1.460608,5.527386,0.025807,5,crosswalk,1,0,0,0
1217,0156_20230912_060032,1694498486199984,003,person,8.604935,11.511667,0.030314,5,crosswalk,1,0,0,0
1218,0156_20230912_060032,1694498452680002,004,person,-2.667695,2.764893,0.025843,1,sidewalk,0,1,0,0
1219,0156_20230912_060032,1694498457399999,005,person,-2.537438,1.691203,0.031154,1,sidewalk,0,1,0,0
1225,0158_20230912_061136,1694499123960035,000,person,26.50624,8.364052,0.02905,1,sidewalk,0,1,0,0
1226,0158_20230912_061136,1694499117320011,001,person,6.650566,13.469578,0.027092,5,crosswalk,1,0,0,0
1227,0158_20230912_061136,1694499112160005,002,person,4.597406,8.374415,0.026669,5,crosswalk,1,0,0,0
1228,0159_20230914_110653,1694689647039978,000,person,-0.270354,1.633102,0.019471,1,sidewalk,0,1,0,0
1229,0159_20230914_110653,1694689635039978,001,person,3.442146,-5.720591,0.038018,5,crosswalk,1,0,0,0
1230,0159_20230914_110653,1694689634280002,002,person,-1.617662,0.079272,0.01849,1,sidewalk,0,1,0,0
1231,0159_20230914_110653,1694689622519996,003,person,30.775753,4.011998,0.01082,1,sidewalk,0,1,0,0
1232,0159_20230914_110653,1694689629039978,004,person,29.541649,19.672101,0.051533,0,road,0,0,1,0
1234,0159_20230914_110653,1694689630800029,006,person,22.885467,-19.722341,0.042066,1,sidewalk,0,1,0,0
1235,0160_20230914_110820,1694689745480017,000,person,17.124914,15.408626,0.024724,1,sidewalk,0,1,0,0
1236,0160_20230914_110820,1694689728199984,001,person,1.197297,5.727187,0.002669,5,crosswalk,1,0,0,0
1237,0160_20230914_110820,1694689788440008,002,person,25.590905,8.888329,0.003819,3,curb,0,0,0,0
1239,0160_20230914_110820,1694689735800029,004,person,-4.118834,2.305824,0.01257,1,sidewalk,0,1,0,0
1240,0160_20230914_110820,1694689760359990,005,person,-0.876987,26.604287,0.022192,1,sidewalk,0,1,0,0
1242,0161_20230914_112215,1694690567320011,000,person,22.379747,12.169301,0.042928,5,crosswalk,1,0,0,0
1243,0161_20230914_112215,1694690558399999,001,person,0.253542,-4.905464,0.010014,1,sidewalk,0,1,0,0
1244,0161_20230914_112215,1694690552440008,002,person,14.210094,14.554441,0.029718,1,sidewalk,0,1,0,0
1245,0161_20230914_112215,1694690550880017,003,person,-0.183395,1.092379,0.031444,1,sidewalk,0,1,0,0
1248,0161_20230914_112215,1694690569119996,006,person,23.996804,10.435268,0.048377,5,crosswalk,1,0,0,0
1249,0161_20230914_112215,1694690592119996,007,person,-7.498147,4.973812,0.043069,1,sidewalk,0,1,0,0
1250,0161_20230914_112215,1694690586039978,008,person,6.341276,-9.91592,0.03522,5,crosswalk,1,0,0,0
1251,0161_20230914_112215,1694690553199984,009,person,17.474816,18.488849,0.023746,1,sidewalk,0,1,0,0
1253,0162_20230914_113356,1694691262720011,000,person,16.505441,15.2955,0.012209,1,sidewalk,0,1,0,0
1254,0162_20230914_113356,1694691268880017,001,person,1.020883,-3.828351,0.014179,1,sidewalk,0,1,0,0
1255,0162_20230914_113356,1694691278720011,002,person,0.231342,-2.988499,0.030893,1,sidewalk,0,1,0,0
1256,0162_20230914_113356,1694691257039978,003,person,10.504397,14.313298,0.004015,3,curb,0,0,0,0
1258,0162_20230914_113356,1694691299160005,005,person,36.651024,15.348214,0.017069,1,sidewalk,0,1,0,0
1259,0162_20230914_113356,1694691277840008,006,person,36.844739,14.965098,0.03334,1,sidewalk,0,1,0,0
1264,0163_20231023_052403,1698038667359990,000,person,13.812654,14.092634,0.035499,1,sidewalk,0,1,0,0
1265,0163_20231023_052403,1698038660440008,001,person,8.347161,18.619728,0.05432,1,sidewalk,0,1,0,0
1267,0164_20231023_053155,1698039134199984,000,person,21.740338,12.071584,0.03815,5,crosswalk,1,0,0,0
1268,0164_20231023_053155,1698039125600014,001,person,5.326755,21.211369,0.046967,1,sidewalk,0,1,0,0
1273,0165_20231023_053327,1698039253880017,000,person,26.310215,8.647567,0.038677,1,sidewalk,0,1,0,0
1283,0166_20231023_053531,1698039371119996,000,person,11.353006,16.580759,0.016404,1,sidewalk,0,1,0,0
1284,0166_20231023_053531,1698039370199984,001,person,16.962048,13.582901,0.013077,5,crosswalk,1,0,0,0
1286,0166_20231023_053531,1698039340560005,003,person,32.185687,4.313776,0.050029,1,sidewalk,0,1,0,0
1288,0167_20231023_053654,1698039516280002,002,person,31.321788,7.437215,0.054595,1,sidewalk,0,1,0,0
1290,0167_20231023_053654,1698039536680002,004,person,7.915769,18.773348,0.014137,1,sidewalk,0,1,0,0
1291,0167_20231023_053654,1698039564359990,005,person,3.861735,-5.517511,0.05808,5,crosswalk,1,0,0,0
1293,0167_20231023_053654,1698039530600014,007,person,5.374976,8.947442,0.008681,5,crosswalk,1,0,0,0
1300,0168_20231023_054534,1698039996199984,000,person,16.500626,15.281335,0.005014,1,sidewalk,0,1,0,0
1301,0168_20231023_054534,1698039983359990,001,person,6.999592,11.922814,0.023785,5,crosswalk,1,0,0,0
1302,0169_20231023_054710,1698040066480017,001,person,0.856466,-1.965942,0.040679,1,sidewalk,0,1,0,0
1303,0169_20231023_054710,1698040056280002,002,person,6.831156,19.890705,0.051889,1,sidewalk,0,1,0,0
1304,0169_20231023_054710,1698040092600014,003,person,20.34541,23.268004,0.02771,1,sidewalk,0,1,0,0
1305,0169_20231023_054710,1698040050519996,004,person,-2.940143,2.088727,0.033151,1,sidewalk,0,1,0,0
1306,0169_20231023_054710,1698040037840008,005,person,-1.917683,-0.952457,0.030925,1,sidewalk,0,1,0,0
1308,0169_20231023_054710,1698040105480017,007,person,12.765491,15.768956,0.028513,1,sidewalk,0,1,0,0
1309,0169_20231023_054710,1698040047920026,008,person,-9.558137,-10.381819,0.026377,1,sidewalk,0,1,0,0
1310,0169_20231023_054710,1698040035160005,009,person,-4.720981,2.543788,0.05566,1,sidewalk,0,1,0,0
1312,0170_20231023_054844,1698040185280002,001,person,0.000148,-3.631407,0.032089,1,sidewalk,0,1,0,0
1313,0170_20231023_054844,1698040154640023,002,person,-1.366796,0.721419,0.013469,1,sidewalk,0,1,0,0
1314,0170_20231023_054844,1698040158079987,003,person,8.886656,12.918434,0.014347,5,crosswalk,1,0,0,0
1315,0170_20231023_054844,1698040217760020,004,person,-3.653806,2.565516,0.03128,1,sidewalk,0,1,0,0
1316,0170_20231023_054844,1698040214440008,006,person,1.358346,-5.919548,0.003355,5,crosswalk,1,0,0,0
1317,0170_20231023_054844,1698040201760020,007,person,38.469247,-8.367923,0.024928,2,ground,0,0,0,0
1318,0170_20231023_054844,1698040229480017,010,person,-12.102865,8.888042,0.038632,1,sidewalk,0,1,0,0
1320,0171_20231023_055134,1698040329119996,000,person,-3.149178,1.973729,0.054791,1,sidewalk,0,1,0,0
1321,0171_20231023_055134,1698040330359990,001,person,-2.542237,1.39165,0.025126,1,sidewalk,0,1,0,0
1322,0171_20231023_055134,1698040309320011,002,person,-2.782646,0.589833,0.046082,1,sidewalk,0,1,0,0
1324,0171_20231023_055134,1698040301720011,004,person,-2.653717,1.501709,0.018738,1,sidewalk,0,1,0,0
1327,0172_20231023_055403,1698040476320011,002,person,-2.710778,2.741065,0.025938,1,sidewalk,0,1,0,0
1328,0173_20231023_055539,1698040578840008,000,person,-2.628273,2.732377,0.018776,1,sidewalk,0,1,0,0
1329,0173_20231023_055539,1698040594760020,002,person,-1.178066,0.824453,0.037679,1,sidewalk,0,1,0,0
1330,0173_20231023_055539,1698040608600014,003,person,1.091592,3.511987,0.008678,5,crosswalk,1,0,0,0
1332,0173_20231023_055539,1698040636320011,005,person,27.458383,13.229692,0.028525,0,road,0,0,1,0
1333,0173_20231023_055539,1698040568840008,006,person,36.602124,15.350962,0.009981,1,sidewalk,0,1,0,0
1334,0173_20231023_055539,1698040571440008,007,person,34.70279,14.729491,0.010273,1,sidewalk,0,1,0,0
1338,0174_20231023_055749,1698040765840008,001,person,-2.253221,2.882083,0.009512,1,sidewalk,0,1,0,0
1339,0174_20231023_055749,1698040697480017,002,person,-2.227183,-1.234874,0.05787,1,sidewalk,0,1,0,0
1341,0174_20231023_055749,1698040694720011,004,person,-0.787287,-0.083271,0.054414,1,sidewalk,0,1,0,0
1342,0174_20231023_055749,1698040690239993,005,person,6.262817,20.047908,0.003032,1,sidewalk,0,1,0,0
1343,0174_20231023_055749,1698040752640023,006,person,5.672821,-6.794192,0.055898,5,crosswalk,1,0,0,0
1344,0174_20231023_055749,1698040690280002,007,person,31.65217,10.413317,0.002404,1,sidewalk,0,1,0,0
1345,0174_20231023_055749,1698040815000000,008,person,12.007656,15.636186,0.013844,1,sidewalk,0,1,0,0
1346,0174_20231023_055749,1698040749119996,009,person,0.810368,-3.305372,0.023186,1,sidewalk,0,1,0,0
1348,0174_20231023_055749,1698040679000000,011,person,25.501979,22.740287,0.031827,0,road,0,0,1,0
1349,0174_20231023_055749,1698040764640023,012,person,34.659774,1.267642,0.0173,1,sidewalk,0,1,0,0
1351,0175_20231023_060538,1698041196320011,001,person,26.062704,7.320265,0.044791,1,sidewalk,0,1,0,0
1353,0175_20231023_060538,1698041156720011,003,person,13.905547,14.408565,0.021195,1,sidewalk,0,1,0,0
1354,0175_20231023_060538,1698041215880017,004,person,28.62915,6.430959,0.010604,1,sidewalk,0,1,0,0
1356,0175_20231023_060538,1698041180160005,007,person,-12.201129,-11.070635,0.081987,1,sidewalk,0,1,0,0
1358,0176_20231023_060842,1698041377680002,000,person,-2.008024,2.292962,0.02096,1,sidewalk,0,1,0,0
1359,0176_20231023_060842,1698041402519996,001,person,-1.043338,1.342445,0.008045,1,sidewalk,0,1,0,0
1362,0177_20231023_061222,1698041607239993,000,person,27.012562,8.545025,0.01388,1,sidewalk,0,1,0,0
1363,0177_20231023_061222,1698041579920026,001,person,-2.863418,2.577286,0.00174,1,sidewalk,0,1,0,0
1364,0177_20231023_061222,1698041623239993,002,person,10.293123,-10.904496,0.046018,1,sidewalk,0,1,0,0
1365,0177_20231023_061222,1698041601039978,003,person,1.730126,3.556046,0.013417,5,crosswalk,1,0,0,0
1366,0177_20231023_061222,1698041617119996,004,person,-2.770261,-1.971526,0.017541,1,sidewalk,0,1,0,0
1368,0177_20231023_061222,1698041615039978,006,person,5.071001,21.429801,0.035281,1,sidewalk,0,1,0,0
1371,0178_20231023_101814,1698056357440008,000,person,-8.579891,-7.785661,0.054436,1,sidewalk,0,1,0,0
1372,0178_20231023_101814,1698056333840008,001,person,-3.174725,2.879486,0.016622,1,sidewalk,0,1,0,0
1373,0178_20231023_101814,1698056389560005,003,person,9.839949,-10.533513,0.011343,1,sidewalk,0,1,0,0
1374,0178_20231023_101814,1698056308720011,005,person,-3.545944,2.62129,0.049365,1,sidewalk,0,1,0,0
1375,0178_20231023_101814,1698056305440008,006,person,-0.284261,-0.348002,0.03117,1,sidewalk,0,1,0,0
1376,0178_20231023_101814,1698056304359990,007,person,0.613619,-1.855762,0.033991,1,sidewalk,0,1,0,0
1377,0178_20231023_101814,1698056321680002,008,person,-15.614665,13.404369,0.004074,1,sidewalk,0,1,0,0
1378,0179_20231023_102123,1698056533880017,000,person,-7.256559,-6.573939,0.099594,1,sidewalk,0,1,0,0
1379,0179_20231023_102123,1698056526359990,001,person,-2.901934,2.757093,0.039623,1,sidewalk,0,1,0,0
1382,0179_20231023_102123,1698056557680002,004,person,-7.732379,-7.011521,0.15773,1,sidewalk,0,1,0,0
1383,0179_20231023_102123,1698056574920026,005,person,-9.756233,-7.459677,0.529813,1,sidewalk,0,1,0,0
1389,0180_20231023_102627,1698056866039978,000,person,10.46824,15.841328,0.012451,1,sidewalk,0,1,0,0
1390,0180_20231023_102627,1698056907440008,001,person,13.030889,14.840655,0.011248,1,sidewalk,0,1,0,0
1391,0180_20231023_102627,1698056817359990,002,person,16.797146,14.623152,0.025361,1,sidewalk,0,1,0,0
1392,0180_20231023_102627,1698056949519996,003,person,0.132833,-3.559441,0.043264,1,sidewalk,0,1,0,0
1393,0180_20231023_102627,1698056856039978,004,person,0.300132,-2.637552,0.075593,1,sidewalk,0,1,0,0
1394,0180_20231023_102627,1698056880880017,005,person,-13.522133,-12.651323,0.031099,1,sidewalk,0,1,0,0
1395,0180_20231023_102627,1698056872079987,006,person,-2.16573,0.794367,0.015625,1,sidewalk,0,1,0,0
1396,0180_20231023_102627,1698056862280002,009,person,-10.583692,-13.449552,0.05463,2,ground,0,0,0,0
1398,0181_20231023_103923,1698057637039978,000,person,12.029363,15.619458,0.015073,1,sidewalk,0,1,0,0
1399,0181_20231023_103923,1698057608359990,001,person,-2.453742,2.379543,0.010358,1,sidewalk,0,1,0,0
1400,0181_20231023_103923,1698057613960035,002,person,25.81404,3.500473,0.023509,1,sidewalk,0,1,0,0
1401,0181_20231023_103923,1698057627239993,004,person,5.718469,18.688656,0.026911,1,sidewalk,0,1,0,0
1402,0181_20231023_103923,1698057687880017,006,person,-1.693077,0.600666,0.020795,1,sidewalk,0,1,0,0
1403,0181_20231023_103923,1698057705119996,007,person,16.444364,18.785623,0.040215,1,sidewalk,0,1,0,0
1404,0181_20231023_103923,1698057572960035,008,person,30.480095,15.356017,0.042443,3,curb,0,0,0,0
1405,0181_20231023_103923,1698057572640023,009,person,8.144518,18.170636,0.017708,1,sidewalk,0,1,0,0
1407,0181_20231023_103923,1698057691480017,011,person,35.347293,15.955419,0.042811,1,sidewalk,0,1,0,0
1409,0181_20231023_103923,1698057711079987,014,person,11.171466,16.483942,0.000979,1,sidewalk,0,1,0,0
1410,0182_20231023_104209,1698057778199984,000,person,10.03963,15.604871,0.020849,1,sidewalk,0,1,0,0
1411,0182_20231023_104209,1698057826800029,001,person,8.72121,-10.924079,0.013439,1,sidewalk,0,1,0,0
1412,0182_20231023_104209,1698057828680002,002,person,-2.312659,2.568298,0.059045,1,sidewalk,0,1,0,0
1413,0182_20231023_104209,1698057794760020,003,person,11.935236,13.863995,0.010925,3,curb,0,0,0,0
1414,0182_20231023_104209,1698057837280002,004,person,-2.73429,2.75279,0.01521,1,sidewalk,0,1,0,0
1415,0182_20231023_104209,1698057768079987,005,person,10.35794,14.952247,0.042171,1,sidewalk,0,1,0,0
1416,0182_20231023_104209,1698057835760020,006,person,27.137424,6.08571,0.009197,1,sidewalk,0,1,0,0
1417,0182_20231023_104209,1698057741320011,007,person,3.301647,-7.410481,0.067199,5,crosswalk,1,0,0,0
1418,0182_20231023_104209,1698057782600014,008,person,-0.582756,26.081936,0.023378,1,sidewalk,0,1,0,0
1419,0182_20231023_104209,1698057799680002,009,person,6.756241,10.847575,0.015095,5,crosswalk,1,0,0,0
1420,0182_20231023_104209,1698057740119996,010,person,10.410415,15.36191,0.03795,1,sidewalk,0,1,0,0
1421,0182_20231023_104209,1698057822199984,011,person,16.960969,18.918382,0.018982,1,sidewalk,0,1,0,0
1422,0182_20231023_104209,1698057761680002,012,person,9.586143,16.781187,0.064199,1,sidewalk,0,1,0,0
1423,0182_20231023_104209,1698057810399999,013,person,-1.505454,-1.820287,0.029714,1,sidewalk,0,1,0,0
1425,0182_20231023_104209,1698057822600014,015,person,17.453846,18.330648,0.008418,1,sidewalk,0,1,0,0
1426,0182_20231023_104209,1698057812039978,016,person,37.164317,15.216171,0.00742,1,sidewalk,0,1,0,0
1428,0183_20231023_104431,1698057934720011,000,person,11.350936,16.255929,0.070252,1,sidewalk,0,1,0,0
1429,0183_20231023_104431,1698057909440008,001,person,13.268246,-12.685778,0.065098,1,sidewalk,0,1,0,0
1430,0183_20231023_104431,1698057961399999,002,person,8.718845,17.767568,0.012826,1,sidewalk,0,1,0,0
1431,0183_20231023_104431,1698057922800029,003,person,17.053387,13.264058,0.04014,5,crosswalk,1,0,0,0
1432,0183_20231023_104431,1698057893280002,004,person,4.852683,11.854559,0.034425,5,crosswalk,1,0,0,0
1433,0183_20231023_104431,1698057966840008,005,person,-0.091452,-1.707316,0.015623,1,sidewalk,0,1,0,0
1434,0183_20231023_104431,1698057883720011,006,person,-2.701418,2.746666,0.027914,1,sidewalk,0,1,0,0
1435,0183_20231023_104431,1698057982720011,007,person,3.105339,5.328222,0.013772,5,crosswalk,1,0,0,0
1437,0183_20231023_104431,1698057902680002,010,person,15.741087,17.618533,0.049179,1,sidewalk,0,1,0,0
1438,0184_20231023_105026,1698058261199984,000,person,25.398259,7.654049,0.013644,1,sidewalk,0,1,0,0
1439,0184_20231023_105026,1698058245079987,001,person,7.901647,9.802891,0.044522,5,crosswalk,1,0,0,0
1441,0184_20231023_105026,1698058243920026,003,person,7.717802,12.027731,0.006635,5,crosswalk,1,0,0,0
1442,0184_20231023_105026,1698058242840008,004,person,0.267055,6.279714,0.051249,5,crosswalk,1,0,0,0
1443,0184_20231023_105026,1698058251480017,005,person,1.256219,3.203844,0.033271,5,crosswalk,1,0,0,0
1444,0184_20231023_105026,1698058237399999,006,person,11.350812,16.339935,0.014899,1,sidewalk,0,1,0,0
1446,0185_20231023_105144,1698058357680002,000,person,16.493805,15.47105,0.022004,1,sidewalk,0,1,0,0
1448,0185_20231023_105144,1698058387359990,003,person,-3.715088,-3.822117,0.005419,1,sidewalk,0,1,0,0
1449,0185_20231023_105144,1698058390600014,004,person,-0.374365,-0.820773,0.013281,1,sidewalk,0,1,0,0
1450,0185_20231023_105144,1698058381320011,005,person,27.057552,8.592722,0.047203,1,sidewalk,0,1,0,0
1452,0185_20231023_105144,1698058364920026,008,person,-16.074177,11.736456,0.125607,1,sidewalk,0,1,0,0
1454,0186_20231023_105352,1698058490600014,000,person,10.163886,15.579759,0.034756,1,sidewalk,0,1,0,0
1455,0186_20231023_105352,1698058511640023,001,person,12.393702,15.58738,0.009664,1,sidewalk,0,1,0,0
1456,0186_20231023_105352,1698058520720011,002,person,24.528851,8.150042,0.014707,3,curb,0,0,0,0
1457,0186_20231023_105352,1698058484119996,003,person,14.135097,14.030313,0.010406,1,sidewalk,0,1,0,0
1458,0186_20231023_105352,1698058495680002,004,person,1.765004,-2.867083,0.064262,5,crosswalk,1,0,0,0
1459,0186_20231023_105352,1698058540160005,005,person,0.670234,1.687878,0.01239,5,crosswalk,1,0,0,0
1460,0186_20231023_105352,1698058536560005,006,person,9.656431,15.927222,0.002273,1,sidewalk,0,1,0,0
1461,0186_20231023_105352,1698058461440008,008,person,14.941666,-11.870691,0.019557,1,sidewalk,0,1,0,0
1462,0186_20231023_105352,1698058487239993,009,person,30.968728,7.934325,0.024001,1,sidewalk,0,1,0,0
1463,0186_20231023_105352,1698058509880017,010,person,25.301174,8.049581,0.017097,1,sidewalk,0,1,0,0
1464,0186_20231023_105352,1698058491640023,011,person,30.529889,7.189839,0.029303,1,sidewalk,0,1,0,0
1465,0186_20231023_105352,1698058505399999,012,person,29.144962,4.708415,0.015933,1,sidewalk,0,1,0,0
1466,0186_20231023_105352,1698058527840008,013,person,18.286928,13.362251,0.008375,5,crosswalk,1,0,0,0
1467,0186_20231023_105352,1698058518920026,014,person,16.205522,-11.23757,0.008834,1,sidewalk,0,1,0,0
1468,0186_20231023_105352,1698058531199984,015,person,14.255347,14.359955,0.045598,1,sidewalk,0,1,0,0
1469,0186_20231023_105352,1698058547320011,016,person,-3.507923,28.301493,0.050395,1,sidewalk,0,1,0,0
1470,0186_20231023_105352,1698058474199984,017,person,35.759728,14.865323,0.041287,1,sidewalk,0,1,0,0
1475,0187_20231023_105950,1698058844800029,001,person,10.852674,16.267801,0.013405,1,sidewalk,0,1,0,0
1477,0187_20231023_105950,1698058880160005,004,person,16.100398,14.531687,0.005942,1,sidewalk,0,1,0,0
1478,0187_20231023_105950,1698058813760020,005,person,0.611548,-2.735594,0.107413,1,sidewalk,0,1,0,0
1479,0187_20231023_105950,1698058937640023,007,person,7.316994,19.280103,0.020014,1,sidewalk,0,1,0,0
1480,0187_20231023_105950,1698058875280002,009,person,1.046003,2.04698,0.017066,5,crosswalk,1,0,0,0
1481,0187_20231023_105950,1698058872880017,011,person,3.857861,21.74644,0.015352,1,sidewalk,0,1,0,0
1485,0187_20231023_105950,1698058946519996,015,person,-4.503077,-5.517591,0.051884,1,sidewalk,0,1,0,0
1486,0187_20231023_105950,1698058911000000,016,person,26.683623,17.860548,0.041696,0,road,0,0,1,0
1488,0187_20231023_105950,1698058800039978,019,person,36.463629,16.066789,0.008785,1,sidewalk,0,1,0,0
1493,0188_20231023_110247,1698059000119996,000,person,-3.705202,29.185369,0.035382,1,sidewalk,0,1,0,0
1494,0188_20231023_110247,1698058990760020,001,person,17.527578,16.604026,0.043153,1,sidewalk,0,1,0,0
1495,0188_20231023_110247,1698059010199984,002,person,-0.60545,-2.136921,0.035536,1,sidewalk,0,1,0,0
1498,0188_20231023_110247,1698058989480017,006,person,-3.649824,29.284373,0.057262,1,sidewalk,0,1,0,0
1499,0188_20231023_110247,1698058975800029,007,person,8.396331,11.846884,0.011286,5,crosswalk,1,0,0,0
1500,0188_20231023_110247,1698058974920026,009,person,-5.029065,30.942364,0.010653,1,sidewalk,0,1,0,0
1501,0188_20231023_110247,1698058974880017,010,person,-2.869506,27.51957,0.038471,1,sidewalk,0,1,0,0
1502,0188_20231023_110247,1698059029519996,011,person,36.046392,0.902671,0.010826,1,sidewalk,0,1,0,0
1504,0189_20231023_110404,1698059133039978,000,person,13.388842,16.398801,0.020033,1,sidewalk,0,1,0,0
1505,0189_20231023_110404,1698059129519996,001,person,14.462184,17.43854,0.010986,1,sidewalk,0,1,0,0
1506,0189_20231023_110404,1698059134760020,002,person,15.660041,17.242066,0.00752,1,sidewalk,0,1,0,0
1507,0189_20231023_110404,1698059131760020,003,person,12.075498,16.130664,0.00724,1,sidewalk,0,1,0,0
1508,0189_20231023_110404,1698059119039978,005,person,14.149949,15.676823,0.020471,1,sidewalk,0,1,0,0
1509,0189_20231023_110404,1698059069760020,006,person,24.973267,7.848423,0.019393,1,sidewalk,0,1,0,0
1510,0189_20231023_110404,1698059073399999,008,person,10.483469,15.791779,0.031931,1,sidewalk,0,1,0,0
1511,0189_20231023_110404,1698059173880017,009,person,15.307411,-12.034797,0.007436,1,sidewalk,0,1,0,0
1512,0189_20231023_110404,1698059177119996,010,person,21.288204,12.550323,0.009815,5,crosswalk,1,0,0,0
1513,0189_20231023_110404,1698059110600014,011,person,2.583786,23.745836,0.025049,1,sidewalk,0,1,0,0
1515,0189_20231023_110404,1698059081160005,013,person,12.136069,15.88705,0.021518,1,sidewalk,0,1,0,0
1516,0189_20231023_110404,1698059170119996,014,person,25.68173,8.847246,0.004547,1,sidewalk,0,1,0,0
1517,0189_20231023_110404,1698059095320011,015,person,15.892142,18.662327,0.051149,1,sidewalk,0,1,0,0
