sample_id,split,track_id,n_obs_frames,n_future_frames,nonzero_vru_cells,nonzero_vehicle_cells,dominant_ground_type,f1_last,f2_last,f3_last,future_start_x,future_start_y,future_end_x,future_end_y
703,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,18.6406,12.1532,12.7791,15.0974
704,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,18.5234,12.231,12.6547,15.143
705,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,18.4056,12.3081,12.5314,15.1884
706,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,18.2871,12.3845,12.4082,15.2338
707,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,18.1683,12.4597,12.2849,15.2782
708,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,18.0495,12.5337,12.1613,15.322
709,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,red,red,green,17.9309,12.6064,12.0376,15.3658
710,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.8129,12.678,11.9137,15.4093
711,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.6956,12.7486,11.7893,15.4518
712,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.5789,12.8183,11.663,15.4934
713,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.463,12.8874,11.534,15.5355
714,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.3478,12.9562,11.4032,15.5775
715,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.233,13.025,11.2705,15.6194
716,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.1185,13.0941,11.1352,15.6612
717,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,17.0038,13.1638,10.9971,15.7038
718,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.8888,13.2342,10.8583,15.7498
719,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.774,13.305,10.7191,15.7996
720,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.6594,13.3761,10.5799,15.8532
721,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.5448,13.4477,10.4408,15.9105
722,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.4302,13.5196,10.3021,15.9715
723,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.3155,13.5918,10.1643,16.0368
724,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.2005,13.6639,10.0283,16.1068
725,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,16.0848,13.7358,9.8944,16.1822
726,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.968,13.8073,9.7624,16.2637
727,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.85,13.8774,9.6327,16.3508
728,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.7309,13.9462,9.5058,16.4423
729,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.6103,14.0138,9.382,16.5382
730,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.4875,14.0792,9.2628,16.6386
731,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.3621,14.1423,9.1498,16.743
732,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.2343,14.2038,9.0429,16.8518
733,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,15.1043,14.2642,8.9414,16.965
734,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.973,14.3233,8.8448,17.0816
735,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.8406,14.3809,8.7522,17.2011
736,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.7066,14.4375,8.6623,17.3234
737,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.5711,14.4928,8.5744,17.4481
738,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.434,14.5466,8.4882,17.5743
739,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.2944,14.5982,8.4024,17.7017
740,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.1511,14.6466,8.3168,17.8292
741,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,14.0061,14.693,8.2312,17.9563
742,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,13.8611,14.7379,8.146,18.0819
743,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,13.7174,14.7821,8.0622,18.2032
744,unknown,0000_20230322_081506/002,38,48,0,0,crosswalk,green,red,green,13.5756,14.8263,7.9769,18.3206
745,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,13.436,14.8709,7.8886,18.435
746,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,13.2992,14.9159,7.7969,18.5464
747,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,13.1652,14.9612,7.7018,18.6557
748,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,13.034,15.0065,7.6034,18.7639
749,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,12.9054,15.0518,7.5018,18.8714
750,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,12.7791,15.0974,7.3979,18.9779
751,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,12.6547,15.143,7.293,19.0828
752,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,12.5314,15.1884,7.1875,19.1868
753,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,12.4082,15.2338,7.082,19.291
754,unknown,0000_20230322_081506/002,38,48,1,0,sidewalk,green,red,green,12.2849,15.2782,6.9769,19.3957
755,unknown,0000_20230322_081506/002,38,48,2,0,sidewalk,green,red,green,12.1613,15.322,6.8726,19.5004
756,unknown,0000_20230322_081506/002,38,48,3,0,sidewalk,green,red,green,12.0376,15.3658,6.7679,19.6049
757,unknown,0000_20230322_081506/002,38,48,4,0,sidewalk,green,red,green,11.9137,15.4093,6.6616,19.7084
758,unknown,0000_20230322_081506/002,38,48,5,0,sidewalk,green,red,green,11.7893,15.4518,6.5534,19.81
759,unknown,0000_20230322_081506/002,38,48,6,0,sidewalk,green,red,green,11.663,15.4934,6.4429,19.9097
760,unknown,0000_20230322_081506/002,38,48,7,0,sidewalk,green,red,green,11.534,15.5355,6.3296,20.0078
761,unknown,0000_20230322_081506/002,38,48,8,0,sidewalk,green,red,green,11.4032,15.5775,6.2147,20.1043
762,unknown,0000_20230322_081506/002,38,48,9,0,sidewalk,green,red,green,11.2705,15.6194,6.0995,20.1992
763,unknown,0000_20230322_081506/002,38,48,10,0,sidewalk,green,red,green,11.1352,15.6612,5.9855,20.2927
764,unknown,0000_20230322_081506/002,38,48,11,0,sidewalk,green,red,green,10.9971,15.7038,5.8741,20.3839
765,unknown,0000_20230322_081506/002,38,48,12,0,sidewalk,green,red,green,10.8583,15.7498,5.765,20.4725
766,unknown,0000_20230322_081506/002,38,48,13,0,sidewalk,green,red,green,10.7191,15.7996,5.658,20.5579
767,unknown,0000_20230322_081506/002,38,48,14,0,sidewalk,green,red,green,10.5799,15.8532,5.5519,20.6403
768,unknown,0000_20230322_081506/002,38,48,15,0,sidewalk,green,red,green,10.4408,15.9105,5.4448,20.7212
769,unknown,0000_20230322_081506/002,38,48,16,0,sidewalk,green,red,green,10.3021,15.9715,5.3374,20.8013
770,unknown,0000_20230322_081506/002,38,48,17,0,sidewalk,green,red,green,10.1643,16.0368,5.2309,20.8798
771,unknown,0000_20230322_081506/002,38,48,18,0,sidewalk,green,red,green,10.0283,16.1068,5.1258,20.9577
772,unknown,0000_20230322_081506/002,38,48,19,0,sidewalk,green,red,green,9.8944,16.1822,5.0221,21.0356
773,unknown,0000_20230322_081506/002,38,48,20,0,sidewalk,green,red,green,9.7624,16.2637,4.9201,21.1136
774,unknown,0000_20230322_081506/002,38,48,21,0,sidewalk,green,red,green,9.6327,16.3508,4.8195,21.1919
775,unknown,0000_20230322_081506/002,38,48,22,0,sidewalk,green,red,green,9.5058,16.4423,4.7186,21.2726
776,unknown,0000_20230322_081506/002,38,48,23,0,sidewalk,green,red,green,9.382,16.5382,4.6156,21.3574
777,unknown,0000_20230322_081506/002,38,48,24,0,sidewalk,green,red,green,9.2628,16.6386,4.5107,21.4463
778,unknown,0000_20230322_081506/002,38,48,25,0,sidewalk,green,red,green,9.1498,16.743,4.4037,21.539
779,unknown,0000_20230322_081506/002,38,48,26,0,sidewalk,green,red,green,9.0429,16.8518,4.2948,21.6352
780,unknown,0000_20230322_081506/002,38,48,27,0,sidewalk,green,red,green,8.9414,16.965,4.1836,21.7348
781,unknown,0000_20230322_081506/002,38,48,28,0,sidewalk,green,red,green,8.8448,17.0816,4.0699,21.8369
782,unknown,0000_20230322_081506/002,38,48,29,0,sidewalk,green,red,green,8.7522,17.2011,3.9541,21.9412
783,unknown,0000_20230322_081506/002,38,48,30,0,sidewalk,green,red,green,8.6623,17.3234,3.8373,22.0471
784,unknown,0000_20230322_081506/002,38,48,31,0,sidewalk,green,red,green,8.5744,17.4481,3.7204,22.1543
785,unknown,0000_20230322_081506/002,38,48,32,0,sidewalk,green,red,green,8.4882,17.5743,3.6041,22.2626
786,unknown,0000_20230322_081506/002,38,48,33,0,sidewalk,green,red,green,8.4024,17.7017,3.4884,22.3729
787,unknown,0000_20230322_081506/002,38,48,34,0,sidewalk,green,red,green,8.3168,17.8292,3.3731,22.485
788,unknown,0000_20230322_081506/002,38,48,35,0,sidewalk,green,red,green,8.2312,17.9563,3.2581,22.5984
789,unknown,0000_20230322_081506/002,38,48,36,0,sidewalk,green,red,green,8.146,18.0819,3.1433,22.7117
790,unknown,0000_20230322_081506/002,38,48,37,0,sidewalk,green,red,green,8.0622,18.2032,3.0286,22.8243
791,unknown,0000_20230322_081506/002,38,48,38,0,sidewalk,green,red,green,7.9769,18.3206,2.9142,22.935
792,unknown,0000_20230322_081506/002,38,48,38,0,sidewalk,green,red,green,7.8886,18.435,2.8005,23.0432
793,unknown,0000_20230322_081506/002,38,48,37,0,sidewalk,green,red,green,7.7969,18.5464,2.6881,23.1487
794,unknown,0000_20230322_081506/002,38,48,36,0,sidewalk,green,red,green,7.7018,18.6557,2.577,23.2514
795,unknown,0000_20230322_081506/002,38,48,35,0,sidewalk,green,red,green,7.6034,18.7639,2.4671,23.3514
796,unknown,0000_20230322_081506/002,38,48,34,0,sidewalk,green,red,green,7.5018,18.8714,2.3582,23.449
797,unknown,0000_20230322_081506/002,38,48,33,0,sidewalk,green,red,green,7.3979,18.9779,2.2499,23.5445
798,unknown,0000_20230322_081506/002,38,48,32,0,sidewalk,green,red,green,7.293,19.0828,2.1421,23.6384
799,unknown,0000_20230322_081506/002,38,48,31,0,sidewalk,green,red,green,7.1875,19.1868,2.0337,23.7318
800,unknown,0000_20230322_081506/002,38,48,30,0,sidewalk,green,red,green,7.082,19.291,1.9249,23.8246
801,unknown,0000_20230322_081506/002,38,48,29,0,sidewalk,green,red,green,6.9769,19.3957,1.8163,23.9156
802,unknown,0000_20230322_081506/002,38,48,28,0,sidewalk,green,red,green,6.8726,19.5004,1.7079,24.0047
803,unknown,0000_20230322_081506/002,38,48,27,0,sidewalk,green,red,green,6.7679,19.6049,1.5995,24.0915
804,unknown,0000_20230322_081506/002,38,48,26,0,sidewalk,green,red,green,6.6616,19.7084,1.4911,24.1758
805,unknown,0000_20230322_081506/002,38,48,25,0,sidewalk,green,red,green,6.5534,19.81,1.3826,24.2576
806,unknown,0000_20230322_081506/002,38,48,24,0,sidewalk,green,red,green,6.4429,19.9097,1.2746,24.3368
807,unknown,0000_20230322_081506/002,38,48,23,0,sidewalk,green,red,green,6.3296,20.0078,1.1671,24.4143
808,unknown,0000_20230322_081506/002,38,48,22,0,sidewalk,green,red,green,6.2147,20.1043,1.059,24.492
809,unknown,0000_20230322_081506/002,38,48,21,0,sidewalk,green,red,green,6.0995,20.1992,0.9492,24.5717
810,unknown,0000_20230322_081506/002,38,48,20,0,sidewalk,green,red,green,5.9855,20.2927,0.8368,24.6548
811,unknown,0000_20230322_081506/002,38,48,19,0,sidewalk,green,red,green,5.8741,20.3839,0.7217,24.7412
812,unknown,0000_20230322_081506/002,38,48,18,0,sidewalk,green,red,green,5.765,20.4725,0.6037,24.8305
813,unknown,0000_20230322_081506/002,38,48,17,0,sidewalk,green,red,green,5.658,20.5579,0.4826,24.9224
814,unknown,0000_20230322_081506/002,38,48,16,0,sidewalk,green,red,green,5.5519,20.6403,0.3586,25.0166
815,unknown,0000_20230322_081506/002,38,48,15,0,sidewalk,green,red,green,5.4448,20.7212,0.2321,25.1133
816,unknown,0000_20230322_081506/002,38,48,14,0,sidewalk,green,red,green,5.3374,20.8013,0.1036,25.2122
817,unknown,0000_20230322_081506/002,38,48,13,0,sidewalk,green,red,green,5.2309,20.8798,-0.026,25.3129
818,unknown,0000_20230322_081506/002,38,48,12,0,sidewalk,green,red,green,5.1258,20.9577,-0.1561,25.4147
819,unknown,0000_20230322_081506/002,38,48,11,0,sidewalk,green,red,green,5.0221,21.0356,-0.2858,25.5169
820,unknown,0000_20230322_081506/002,38,48,10,0,sidewalk,green,red,green,4.9201,21.1136,-0.4144,25.6191
821,unknown,0000_20230322_081506/002,38,48,9,0,sidewalk,green,red,green,4.8195,21.1919,-0.5415,25.7208
822,unknown,0000_20230322_081506/002,38,48,8,0,sidewalk,green,red,green,4.7186,21.2726,-0.6666,25.8219
823,unknown,0000_20230322_081506/002,38,48,7,0,sidewalk,green,red,green,4.6156,21.3574,-0.7897,25.9227
824,unknown,0000_20230322_081506/002,38,48,6,0,sidewalk,green,red,green,4.5107,21.4463,-0.9108,26.0233
825,unknown,0000_20230322_081506/002,38,48,5,0,sidewalk,green,red,green,4.4037,21.539,-1.0296,26.124
826,unknown,0000_20230322_081506/002,38,48,4,0,sidewalk,green,red,green,4.2948,21.6352,-1.1461,26.2252
827,unknown,0000_20230322_081506/002,38,48,3,0,sidewalk,green,red,green,4.1836,21.7348,-1.2604,26.3273
828,unknown,0000_20230322_081506/002,38,48,2,0,sidewalk,green,red,green,4.0699,21.8369,-1.3725,26.4307
829,unknown,0000_20230322_081506/002,38,48,1,0,sidewalk,green,red,green,3.9541,21.9412,-1.4826,26.5355
830,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.8373,22.0471,-1.5908,26.6416
831,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.7204,22.1543,-1.6979,26.7494
832,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.6041,22.2626,-1.804,26.8589
833,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.4884,22.3729,-1.909,26.9694
834,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.3731,22.485,-2.0129,27.0802
835,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.2581,22.5984,-2.1158,27.1905
836,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.1433,22.7117,-2.2179,27.2994
837,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,3.0286,22.8243,-2.3196,27.4067
838,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.9142,22.935,-2.422,27.5127
839,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.8005,23.0432,-2.526,27.6184
840,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.6881,23.1487,-2.6311,27.7239
841,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.577,23.2514,-2.7366,27.8288
842,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.4671,23.3514,-2.8425,27.9321
843,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.3582,23.449,-2.9481,28.0318
844,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.2499,23.5445,-3.0536,28.1272
845,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.1421,23.6384,-3.1598,28.2187
846,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,2.0337,23.7318,-3.2682,28.3082
847,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.9249,23.8246,-3.3784,28.3959
848,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.8163,23.9156,-3.4897,28.4822
849,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.7079,24.0047,-3.6016,28.5672
850,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.5995,24.0915,-3.7133,28.651
851,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.4911,24.1758,-3.8244,28.7331
852,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.3826,24.2576,-3.934,28.8132
853,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.2746,24.3368,-4.0418,28.8904
854,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.1671,24.4143,-4.148,28.9645
855,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,1.059,24.492,-4.2524,29.0352
856,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.9492,24.5717,-4.3554,29.1029
857,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.8368,24.6548,-4.4572,29.1683
858,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.7217,24.7412,-4.5582,29.2323
859,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.6037,24.8305,-4.6589,29.2959
860,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.4826,24.9224,-4.7595,29.3599
861,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.3586,25.0166,-4.8599,29.4254
862,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.2321,25.1133,-4.9604,29.4936
863,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,0.1036,25.2122,-5.0604,29.565
864,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.026,25.3129,-5.1586,29.6385
865,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.1561,25.4147,-5.2547,29.7125
866,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.2858,25.5169,-5.3485,29.7847
867,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.4144,25.6191,-5.4413,29.8544
868,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.5415,25.7208,-5.5353,29.9237
869,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.6666,25.8219,-5.6277,29.9899
870,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.7897,25.9227,-5.7182,30.0525
871,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-0.9108,26.0233,-5.8065,30.1108
872,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.0296,26.124,-5.8924,30.1641
873,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.1461,26.2252,-5.9758,30.2119
874,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.2604,26.3273,-6.0562,30.2533
875,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.3725,26.4307,-6.1336,30.2878
876,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.4826,26.5355,-6.2077,30.3146
877,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.5908,26.6416,-6.2782,30.3332
878,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.6979,26.7494,-6.3449,30.3429
879,unknown,0000_20230322_081506/002,38,48,0,0,sidewalk,green,red,green,-1.804,26.8589,-6.4076,30.3429
880,unknown,0000_20230322_081506/003,38,48,4,0,sidewalk,green,red,green,-4.5939,2.8546,-3.6247,-4.1132
881,unknown,0000_20230322_081506/003,38,48,5,0,sidewalk,green,red,green,-4.4568,2.7322,-3.7523,-4.2702
882,unknown,0000_20230322_081506/003,38,48,6,0,sidewalk,green,red,green,-4.3199,2.6106,-3.8815,-4.4253
883,unknown,0000_20230322_081506/003,38,48,7,0,sidewalk,green,red,green,-4.1828,2.4897,-4.0105,-4.5798
884,unknown,0000_20230322_081506/003,38,48,8,0,sidewalk,green,red,green,-4.0457,2.3694,-4.1378,-4.7336
885,unknown,0000_20230322_081506/003,38,48,9,0,sidewalk,green,red,green,-3.9093,2.2493,-4.2628,-4.8869
886,unknown,0000_20230322_081506/003,38,48,10,0,sidewalk,green,red,green,-3.7741,2.1298,-4.3857,-5.0398
887,unknown,0000_20230322_081506/003,38,48,11,0,sidewalk,green,red,green,-3.6404,2.0109,-4.5067,-5.1922
888,unknown,0000_20230322_081506/003,38,48,12,0,sidewalk,green,red,green,-3.5081,1.8922,-4.6266,-5.3431
889,unknown,0000_20230322_081506/003,38,48,13,0,sidewalk,green,red,green,-3.3771,1.7718,-4.7484,-5.4913
890,unknown,0000_20230322_081506/003,38,48,14,0,sidewalk,green,red,green,-3.2485,1.6497,-4.8744,-5.6367
891,unknown,0000_20230322_081506/003,38,48,15,0,sidewalk,green,red,green,-3.1221,1.5265,-5.0042,-5.78
892,unknown,0000_20230322_081506/003,38,48,16,0,sidewalk,green,red,green,-2.9977,1.4021,-5.1379,-5.9215
893,unknown,0000_20230322_081506/003,38,48,17,0,sidewalk,green,red,green,-2.8755,1.2764,-5.2756,-6.0621
894,unknown,0000_20230322_081506/003,38,48,18,0,sidewalk,green,red,green,-2.7563,1.1486,-5.4145,-6.2024
895,unknown,0000_20230322_081506/003,38,48,19,0,sidewalk,green,red,green,-2.6411,1.0189,-5.5525,-6.3411
896,unknown,0000_20230322_081506/003,38,48,20,0,sidewalk,green,red,green,-2.5311,0.8877,-5.6911,-6.4781
897,unknown,0000_20230322_081506/003,38,48,21,0,sidewalk,green,red,green,-2.4266,0.7544,-5.8299,-6.6139
898,unknown,0000_20230322_081506/003,38,48,22,0,sidewalk,green,red,green,-2.3278,0.6186,-5.9686,-6.7488
899,unknown,0000_20230322_081506/003,38,48,23,0,sidewalk,green,red,green,-2.2356,0.4799,-6.1067,-6.8823
900,unknown,0000_20230322_081506/003,38,48,24,0,sidewalk,green,red,green,-2.1519,0.3387,-6.2453,-7.0142
901,unknown,0000_20230322_081506/003,38,48,25,0,sidewalk,green,red,green,-2.0781,0.1944,-6.3868,-7.1451
902,unknown,0000_20230322_081506/003,38,48,26,0,sidewalk,green,red,green,-2.0153,0.0469,-6.5323,-7.276
903,unknown,0000_20230322_081506/003,38,48,27,0,sidewalk,green,red,green,-1.9642,-0.1032,-6.6819,-7.4082
904,unknown,0000_20230322_081506/003,38,48,28,0,sidewalk,green,red,green,-1.9257,-0.255,-6.8353,-7.5423
905,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-1.901,-0.4085,-6.9947,-7.6775
906,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-1.8899,-0.5642,-7.1589,-7.8147
907,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-1.8914,-0.7228,-7.3248,-7.9546
908,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-1.9053,-0.8846,-7.4902,-8.0968
909,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-1.9306,-1.0499,-7.6533,-8.2414
910,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-1.9653,-1.2186,-7.8118,-8.3886
911,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-2.0068,-1.3912,-7.963,-8.538
912,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-2.0549,-1.5665,-8.104,-8.6892
913,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-2.1117,-1.7424,-8.233,-8.8416
914,unknown,0000_20230322_081506/003,38,48,29,0,sidewalk,green,red,green,-2.1776,-1.9176,-8.3492,-8.9942
915,unknown,0000_20230322_081506/003,38,48,28,0,sidewalk,green,red,green,-2.2529,-2.0916,-8.4523,-9.1451
916,unknown,0000_20230322_081506/003,38,48,27,0,sidewalk,green,red,green,-2.3395,-2.2648,-8.5446,-9.2933
917,unknown,0000_20230322_081506/003,38,48,26,0,sidewalk,green,red,green,-2.4369,-2.4388,-8.6278,-9.4391
918,unknown,0000_20230322_081506/003,38,48,25,0,sidewalk,green,red,green,-2.5416,-2.6131,-8.7033,-9.5823
919,unknown,0000_20230322_081506/003,38,48,24,0,sidewalk,green,red,green,-2.6519,-2.7864,-8.7723,-9.7228
920,unknown,0000_20230322_081506/003,38,48,23,0,sidewalk,green,red,green,-2.7661,-2.9578,-8.8365,-9.8607
921,unknown,0000_20230322_081506/003,38,48,22,0,sidewalk,green,red,green,-2.8829,-3.1275,-8.8975,-9.9959
922,unknown,0000_20230322_081506/003,38,48,21,0,sidewalk,green,red,green,-3.0016,-3.2959,-8.9572,-10.1283
923,unknown,0000_20230322_081506/003,38,48,20,0,sidewalk,green,red,green,-3.122,-3.4632,-9.0178,-10.2581
924,unknown,0000_20230322_081506/003,38,48,19,0,sidewalk,green,red,green,-3.2447,-3.6287,-9.083,-10.386
925,unknown,0000_20230322_081506/003,38,48,18,0,sidewalk,green,red,green,-3.3701,-3.7921,-9.156,-10.5127
926,unknown,0000_20230322_081506/003,38,48,17,0,sidewalk,green,red,green,-3.4976,-3.9535,-9.2383,-10.6388
927,unknown,0000_20230322_081506/003,38,48,16,0,sidewalk,green,red,green,-3.6247,-4.1132,-9.3301,-10.7647
928,unknown,0000_20230322_081506/003,38,48,15,0,sidewalk,green,red,green,-3.7523,-4.2702,-9.431,-10.8915
929,unknown,0000_20230322_081506/003,38,48,14,0,sidewalk,green,red,green,-3.8815,-4.4253,-9.5403,-11.0197
930,unknown,0000_20230322_081506/003,38,48,13,0,sidewalk,green,red,green,-4.0105,-4.5798,-9.6571,-11.1498
931,unknown,0000_20230322_081506/003,38,48,12,0,sidewalk,green,red,green,-4.1378,-4.7336,-9.7802,-11.2821
932,unknown,0000_20230322_081506/003,38,48,11,0,sidewalk,green,red,green,-4.2628,-4.8869,-9.9078,-11.4154
933,unknown,0000_20230322_081506/003,38,48,10,0,sidewalk,green,red,green,-4.3857,-5.0398,-10.0377,-11.5483
934,unknown,0000_20230322_081506/003,38,48,9,0,sidewalk,green,red,green,-4.5067,-5.1922,-10.1678,-11.6797
935,unknown,0000_20230322_081506/003,38,48,8,0,sidewalk,green,red,green,-4.6266,-5.3431,-10.2962,-11.8098
936,unknown,0000_20230322_081506/003,38,48,7,0,sidewalk,green,red,green,-4.7484,-5.4913,-10.422,-11.9393
937,unknown,0000_20230322_081506/003,38,48,6,0,sidewalk,green,red,green,-4.8744,-5.6367,-10.5448,-12.0683
938,unknown,0000_20230322_081506/003,38,48,5,0,sidewalk,green,red,green,-5.0042,-5.78,-10.6652,-12.1971
