sample_id,target_id,other_id,other_class_name,distance,dx,dy,other_velocity,relative_velocity
1546,5,0,bicycle,2.460346,0.647342,2.373657,0.118510657464225,-4.039503
1547,6,8,person,0.492024,0.364028,-0.331016,6.043767926888376,0.575591
1547,6,13,person,0.752686,0.00939,-0.752627,5.786025676051676,0.317849
1547,6,9,person,1.049295,0.843767,-0.62376,5.4810062099584735,0.01283
1547,6,1,person,2.2188,-1.831684,-1.252202,5.685300912732507,0.217124
1549,8,6,person,0.590818,-0.519153,0.282039,5.103804538754038,-0.354383
1549,8,13,person,0.618502,-0.444995,-0.429563,4.450736871451277,-1.00745
1550,9,12,person,0.768427,-0.627911,0.442954,5.379974517388847,-0.579731
1550,9,6,person,1.36944,-1.095416,0.821845,6.141564812704805,0.181859
1550,9,1080,car,3.621806,2.954078,-2.095448,4.534001893439686,-1.425704
1552,12,9,person,0.68677,0.239819,-0.643537,5.51750531271774,0.242474
1553,13,8,person,1.099022,0.877506,0.661689,4.43888383722729,-0.069219
1553,13,6,person,1.162676,0.285374,1.127111,5.087128498379074,0.579025
1553,13,2,bicycle,4.485191,4.442682,-0.616049,20.11388407274825,15.605781
1559,1,2,bicycle,4.074271,-1.032402,3.941297,6.100444111119184,1.273604
1566,0,5,person,0.24749,0.006332,0.247409,0.0047909177989496,-0.076756
1566,0,2,person,0.733887,0.554206,-0.481089,0.4003162897595899,0.318769
1566,0,12,person,1.556172,1.347508,-0.778391,0.0327974389581042,-0.048749
1566,0,4,person,2.610447,2.505517,-0.73268,0.0718349142474855,-0.009712
1568,2,0,person,0.824176,-0.670043,0.479905,0.0869813251719691,-0.037925
1568,2,12,person,0.843881,0.766476,-0.353058,0.4761876938817136,0.351281
1568,2,5,person,0.980467,-0.649334,0.734629,0.118705810463015,-0.006201
1568,2,4,person,1.940955,1.911513,-0.336783,0.054457385116148,-0.070449
1569,3,1071,car,3.294048,-2.755593,-1.804845,21.76891971491254,21.314702
1570,4,12,person,1.18472,-1.182768,-0.067989,0.0243429736753155,0.00311
1570,4,2,person,1.940651,-1.925715,0.240307,0.4501558124010132,0.428923
1570,4,5,person,2.661086,-2.486314,0.948483,0.1198737218838704,0.098641
1570,4,0,person,2.677059,-2.567269,0.758797,0.1332991034854573,0.112066
1571,5,0,person,0.233207,-0.036602,-0.230317,0.8665537704433155,0.274195
1571,5,2,person,0.921823,0.731214,-0.561323,1.1548304277377432,0.562472
1571,5,12,person,1.69971,1.31331,-1.078995,0.1799832457243407,-0.412375
1571,5,4,person,2.709337,2.524,-0.984849,0.6887203994756452,0.096362
1572,6,2,person,2.944284,-2.546681,1.477574,0.059765357781393,-4.813108
1572,6,0,person,3.449682,-3.035354,1.639187,0.1096656146494313,-4.763207
1573,7,19,person,0.44295,0.324959,0.301008,4.858928186447471,0.077352
1573,7,21,person,0.668107,-0.635569,-0.20596,5.183737584193015,0.402162
1573,7,6,person,4.268397,-3.113535,2.91978,5.055854828694371,0.274279
1575,9,4,person,0.066672,-0.052959,-0.040503,5.512682717619184,0.031971
1575,9,20,person,2.544776,-1.758525,-1.839423,5.7046560332158105,0.223944
1575,9,5,person,3.258349,-2.11214,-2.481069,5.158485584274512,-0.322226
1575,9,0,person,3.86147,-2.916926,-2.530315,4.480409991780561,-1.000302
1576,10,3,person,1.96885,-1.799454,0.798959,0.0107625996897537,0.003168
1578,12,2,person,0.900724,-0.850821,0.29565,0.028078912808432,0.014709
1578,12,4,person,1.181051,1.179371,0.062988,0.0185373861993554,0.005167
1578,12,0,person,1.610952,-1.404713,0.788637,0.0384360717858639,0.025066
1578,12,5,person,1.701542,-1.361539,1.020519,0.0103796641909556,-0.00299
1582,16,23,person,0.532585,0.410053,-0.339857,3.475047950714483,-0.107697
1582,16,13,person,4.638301,-1.668963,-4.327632,6.737572509872138,3.154827
1582,16,10,person,4.838135,-3.841964,-2.940555,0.0950196315913168,-3.487726
1584,19,7,person,0.692741,0.381813,0.578021,5.221917526685238,0.139049
1584,19,21,person,0.772364,-0.374869,0.675291,5.202906721385174,0.120038
1584,19,6,person,4.314597,4.189296,-1.032257,5.290767515604274,0.207898
1585,20,5,person,0.87656,-0.509441,-0.713322,4.737525872259146,-0.623266
1585,20,0,person,1.612155,-1.411998,-0.778015,5.036121645795729,-0.32467
1585,20,4,person,2.489883,1.546093,1.951696,5.49971642350835,0.138924
1585,20,9,person,2.534978,1.564075,1.994939,5.337068369404201,-0.023724
1586,21,7,person,0.548796,0.502489,-0.220639,4.687884973894215,-0.386286
1586,21,19,person,0.634123,0.373085,-0.512757,5.258825371895457,0.184655
1586,21,6,person,1.358882,1.22427,0.589681,4.900567802539962,-0.173603
1588,23,16,person,0.572111,-0.345652,0.45589,2.5928151004892457,-0.426254
1588,23,10,person,2.797515,-2.783867,-0.276004,1.448821866801346,-1.570247
1588,23,3,person,4.132843,-4.109554,0.43813,0.2176172836075577,-2.801451
1596,1,8,person,2.710672,2.706407,0.152006,3.9450610778844575,3.937588
1596,1,1062,truck,3.766816,-3.754584,0.303314,0.0864044898959302,0.078931
1597,2,1019,car,4.221422,3.903504,-1.607191,0.314928378949705,-7.277853
1598,3,0,bicycle,2.343126,-1.223993,1.99802,0.527502008583337,0.441015
1598,3,1033,car,4.580402,3.923534,2.363465,27.19370611819052,27.107219
1600,5,8,person,3.990388,-3.568434,1.78591,0.0791801694451237,-5.891024
1602,7,10,person,1.742635,-0.047292,1.741993,5.094145972273782,-0.38589
1603,8,1,person,2.066297,-1.939115,0.713735,0.019456421818297,-0.14326
1603,8,5,person,2.965477,-2.961616,0.151266,6.335662755970666,6.172946
1607,12,8,person,3.363877,-3.269366,-0.791781,0.0137334694815404,-0.377062
1609,0,2,person,1.948361,-1.936329,0.216194,0.017636654051733,-1.114301
1611,2,0,person,1.750301,1.650082,-0.583767,0.4682764925055609,0.442776
1613,4,7,bicycle,1.905672,-0.20853,-1.894228,5.067084190030228,0.418707
1614,5,12,person,3.775638,-3.745433,-0.476622,4.700615217816711,4.100956
1617,8,7,bicycle,3.182591,-0.131018,3.179893,0.1036943788004661,-0.261887
1617,8,4,person,4.15596,0.434858,4.133146,0.0163996125154952,-0.349182
1619,10,13,bicycle,1.822762,-0.297528,-1.798315,0.0852683503326059,0.027912
1619,10,1071,car,4.741728,-3.931521,-2.650873,0.2120379228815053,0.154682
1620,11,2,person,0.732249,-0.731058,0.041746,1.1141369588222203,-1.266056
1620,11,3,person,2.904192,-2.514893,-1.452462,1.963117962604385,-0.417075
1620,11,19,bicycle,4.921328,3.478245,3.481563,5.817133387814037,3.436941
1624,15,9,person,2.803963,-0.060195,-2.803317,6.005307614771567,4.604143
1625,17,1071,car,4.961115,-4.960335,0.087992,0.3238741379676638,0.028617
1633,1,3,person,2.654828,-2.627663,0.378815,5.366294346676776,5.349668
1634,2,1,person,2.150721,-0.133536,2.146571,0.0932947290818681,0.073766
1635,3,2,person,4.276478,-2.999248,3.048406,0.5009676076215093,-5.026538
1639,7,11,person,0.477772,0.401474,0.259006,4.126113899156955,0.041667
1639,7,0,person,3.442727,3.442485,-0.040855,0.687498553817399,-3.396949
1641,11,7,person,0.396172,0.332183,0.215885,4.82491079535042,-0.408963
1641,11,9,person,2.098592,2.093708,0.143088,11.48464410870644,6.250771
1643,1,3,person,1.282931,-1.28159,0.058641,0.6895328182262553,0.5159
1643,1,2,bicycle,1.478876,-0.699594,-1.302936,2.7811511366965336,2.607518
1643,1,1021,car,3.817818,0.519832,-3.782263,8.648302244010825,8.474669
1645,3,7,person,0.963515,0.936991,-0.224521,6.052026830949352,0.706866
1645,3,1,person,0.975687,0.869045,0.443539,5.7872638038348505,0.442103
1646,4,7,person,0.885205,-0.885205,0.000447,7.399118660727457,1.055544
1646,4,3,person,2.0863,-0.398764,2.047837,5.634328551726194,-0.709247
1646,4,1,person,3.016365,0.483666,2.977335,5.2073726061355,-1.136202
1648,7,3,person,0.852035,-0.403749,0.750301,4.82442556216763,-1.833732
1648,7,1,person,1.396715,0.365159,1.348136,4.4066913259630764,-2.251466
1650,9,1,person,0.505123,-0.411351,0.293156,5.235465993026675,0.678633
1650,9,3,person,1.025127,0.093945,1.020813,4.932459467054402,0.375627
1655,1,0,bicycle,3.537544,2.948898,-1.954026,0.5389393516097674,0.451638
1655,1,5,person,4.470522,3.259291,-3.059835,0.4089314517171887,0.32163
1657,3,28,bicycle,2.439492,-2.035749,1.34419,3.4668871330462205,2.881085
1657,3,20,bicycle,2.538191,-1.847986,1.739931,1.9929163296436032,1.407114
1657,3,1097,car,3.855002,3.821898,0.504119,0.0874809297117337,-0.498322
1659,5,0,bicycle,2.693937,0.24105,2.683131,7.0768800843325,1.652977
1659,5,1,person,3.836165,-2.132626,3.188741,5.137142083639136,-0.286761
1662,9,2,person,4.321585,-0.522774,4.289849,0.2913142900837671,-3.833891
1663,10,25,person,4.729403,-2.536867,-3.991435,3.110748888169651,0.757063
1664,11,21,person,2.651269,-2.581655,0.603557,4.653917602436857,-0.766704
1664,11,15,person,2.86616,-2.709301,0.935179,5.674743775080148,0.254122
1664,11,8,person,3.099875,-3.044502,-0.583292,6.741920757707681,1.321299
1664,11,16,person,3.82659,-3.819298,0.236125,5.218097304589042,-0.202524
1666,13,10,person,1.613317,0.382471,1.567324,0.4576966170707582,-0.619164
1667,14,3,person,0.652617,0.300562,-0.579285,5.845133765314212,0.45838
1667,14,15,person,4.844744,1.533736,4.595563,5.330786441074494,-0.055967
1668,15,21,person,0.229206,0.130605,0.188355,5.555300580195416,-0.130032
1668,15,11,person,1.820454,1.699309,-0.652994,4.820478353043867,-0.864854
1669,16,8,person,1.209785,0.842354,-0.868342,4.334641763392024,-1.48292
1672,19,6,bicycle,2.218229,-1.396891,-1.723146,0.0344907838000703,-0.682742
1674,21,8,person,0.606282,0.405747,0.450497,6.826027220415648,0.023738
1674,21,16,person,1.175915,-0.698358,0.946083,5.867643310984678,-0.934645
1674,21,11,person,1.955262,0.687945,-1.83024,5.4687580258899535,-1.333531
1674,21,15,person,2.628051,-2.595552,-0.412021,5.461737376224354,-1.340551
1677,25,10,person,3.985285,3.316782,2.2094,0.226148366073427,-4.402741
1678,26,8,person,0.874598,0.716938,0.50092,4.049980977698922,0.074387
1678,26,3,person,3.458128,3.455215,0.141908,3.846729934515607,-0.128864
1679,27,3,person,2.452114,0.919547,2.273169,4.062740712939679,-1.286308
1685,1,6,person,4.911082,-4.562044,1.818373,6.11051760943329,3.992339
1688,4,1063,car,4.458096,4.445693,0.33231,9.550537126653207,4.634927
1690,6,1,person,1.897657,-1.867512,-0.336897,5.0666444592643645,-1.33791
1694,0,2,person,2.689464,0.997271,-2.497733,0.075457038193071,-0.095781
1696,2,0,person,2.64114,-1.021336,2.435671,0.0429458546557161,-0.051873
1699,5,9,person,4.37458,2.742966,-3.407798,5.623360469772302,0.083634
1701,7,9,person,3.903094,-2.740183,2.779485,5.290350759164119,0.42411
1703,9,7,person,3.705534,2.253414,-2.941617,4.8427688605053385,-0.831927
1703,9,1083,car,4.62022,2.935378,3.567911,10.239369418913688,4.564674
1717,1,4,person,2.114412,1.298866,-1.668438,0.943667123364181,0.815912
1717,1,2,person,4.581202,2.9675,-3.49018,5.52407866755123,5.396324
1718,2,4,person,3.380187,-2.838225,1.835795,0.4727254925205706,-5.212344
1720,4,1,person,2.180722,-1.298683,1.751849,0.5247360340032076,0.374481
1721,5,6,person,2.095929,-0.049347,2.095348,4.826087774265309,-1.036756
1721,5,0,bicycle,2.115416,-0.899728,-1.914542,5.722652757118032,-0.140191
1721,5,9,person,2.548471,-1.667354,1.927339,4.908567842867912,-0.954276
1722,6,9,person,1.576112,-1.562764,-0.204685,4.811163999039241,0.053977
1722,6,5,person,2.073753,-0.20969,-2.063124,5.512983718967261,0.755796
1722,6,0,bicycle,4.165831,-1.139734,-4.006889,6.036607725698912,1.27942
1723,8,11,person,0.579891,0.503101,-0.28838,5.487641231575726,0.271943
1724,9,6,person,1.657679,1.478936,-0.748765,4.668736560337494,-0.633133
1724,9,5,person,3.052247,2.513633,-1.731434,5.690508011614014,0.388639
1724,9,0,bicycle,4.682209,2.202985,-4.131578,5.606641272203818,0.304772
1726,11,8,person,0.794052,-0.571962,0.550798,1.419095118532749,-0.390953
1726,11,4,person,2.598601,-2.334444,1.141535,0.3251142271816595,-1.484934
1726,11,1,person,4.713763,-3.838151,2.736451,0.0146208643722512,-1.795427
1728,13,6,person,1.891354,1.758242,-0.696996,5.160219151186022,0.477035
1728,13,5,person,2.302818,-0.403972,-2.267108,5.943508707735259,1.260325
1729,14,7,person,1.712754,0.163467,1.704936,5.494716302651657,0.350254
1734,2,3,person,0.80437,0.504467,0.626518,2.705555286770163,-0.190573
1734,2,0,person,4.284738,3.914593,-1.742109,6.607543576464374,3.711415
1735,3,7,person,1.336162,-1.253711,0.462101,5.455316287746933,4.588312
1735,3,2,person,1.463833,-0.037925,-1.463342,0.0727816186852218,-0.794223
1735,3,0,person,2.064569,1.519096,-1.39814,0.2083558781669858,-0.658649
1736,4,6,person,1.185324,-1.152678,-0.276274,5.050698283866221,0.615304
1736,4,10,person,1.35031,0.815603,-1.076164,0.6568991310291308,-3.778495
1736,4,12,person,1.723665,-1.699747,-0.286148,5.49535898262586,1.059965
1736,4,0,person,2.529336,2.469609,-0.546416,0.2943943460738382,-4.141
1736,4,8,person,4.564757,-3.357775,-3.092305,5.592636373989567,1.157242
1737,5,9,bicycle,2.497538,2.4117,-0.64915,2.135377481636709,2.10313
1738,6,12,person,0.163587,-0.126413,-0.103829,4.929260056777825,-1.020318
1738,6,4,person,2.652137,2.069616,1.65847,7.232777696996293,1.283199
1738,6,8,person,3.303348,-1.436369,-2.974719,5.957217514189287,0.007639
1738,6,10,person,3.350766,0.339698,-3.333503,0.9215918333812516,-5.027987
1738,6,0,person,3.39843,1.943114,-2.788123,0.519658965986467,-5.429919
1739,7,3,person,1.246078,0.995995,-0.748802,0.7387592375123486,-4.783467
1739,7,2,person,2.466785,0.960861,-2.271954,0.0902879780591619,-5.431938
1739,7,0,person,3.35348,2.524676,-2.207224,0.1979424194745341,-5.324284
1740,8,10,person,1.870665,-0.445841,-1.816759,3.622576943902415,-2.208546
1740,8,0,person,2.742726,1.162467,-2.484193,0.3503807906199833,-5.480742
1740,8,12,person,2.963983,1.207662,2.706796,6.706485856645075,0.875363
1740,8,6,person,3.410285,0.170361,3.406027,3.409105213313566,-2.422018
1742,10,0,person,4.413449,3.313382,-2.915481,2.7992143154405977,-2.738643
1742,10,13,person,4.471389,2.743652,-3.530679,3.11377447795574,-2.424083
1743,11,2,person,2.015884,-1.492676,1.354883,4.9051220191335005,-0.035797
1744,12,6,person,1.746602,-1.577625,0.749478,4.259503294168666,-1.594352
1744,12,4,person,2.293279,1.332814,1.866209,3.820867520958064,-2.032988
1744,12,8,person,2.897072,-1.503812,-2.476201,5.862663418458412,0.008808
1745,13,0,person,0.489329,0.473798,0.122303,4.3130127000677865,-0.559246
1748,2,14,person,0.271628,0.195356,-0.188726,5.781574363725377,0.720679
1748,2,0,person,1.573539,-1.549383,-0.27466,6.984327404925297,1.923432
1750,4,1051,car,3.944912,2.289617,-3.212473,7.462984684477145,2.50163
1751,5,15,person,0.202918,-0.195067,0.055899,4.523032140754688,-0.187059
1751,5,7,person,3.461886,-2.98826,-1.747844,4.905325714321451,0.195235
1752,7,20,person,2.229883,-0.325322,-2.206025,5.914422979815357,1.500028
1752,7,6,person,2.499844,-0.062271,-2.499068,5.551364523908972,1.13697
1752,7,8,person,2.63448,2.072237,-1.62675,6.208691965520277,1.794297
1752,7,13,person,3.147508,2.397208,-2.039657,5.864774370026524,1.45038
1752,7,15,person,4.350865,4.248975,0.936074,4.846261833677152,0.431867
1752,7,5,person,4.489271,4.410869,0.835337,5.463871663182564,1.049477
1753,8,22,person,0.395755,0.206791,-0.33743,5.212982164444016,-0.255201
1753,8,13,person,0.473507,-0.386206,0.27396,5.011991507744956,-0.456192
1753,8,7,person,2.45228,0.4261,2.414977,4.847005543031352,-0.621177
1753,8,6,person,2.972474,-2.212243,-1.985342,6.010456226597385,0.542273
1753,8,20,person,2.973357,-2.545293,-1.536988,5.172880723550862,-0.295302
1756,11,1,person,0.595108,0.127381,0.581316,0.2546391233710664,-4.816824
1757,12,21,person,0.451664,-0.046335,-0.449281,5.507165376518922,0.127936
1757,12,17,person,2.514511,2.425412,-0.663432,6.227107777040069,0.847878
1758,15,5,person,0.242136,0.144236,-0.194489,5.456615365797895,0.667217
1758,15,7,person,3.278231,-2.548101,-2.062518,4.995583827682782,0.206185
1759,16,19,person,0.543086,0.278678,-0.466135,4.664477922258743,0.071148
1760,17,12,person,3.176022,1.525059,-2.785913,4.994235728946626,-1.283277
1761,19,16,person,0.588787,-0.49843,-0.313429,5.923186059728959,0.279991
1762,20,6,person,0.556472,0.47148,-0.295581,5.895868155349081,0.023123
1762,20,13,person,2.263581,2.068823,0.918571,4.976215768962152,-0.896529
1762,20,8,person,2.634329,2.270545,1.335782,5.635291648212683,-0.237453
1762,20,7,person,4.307702,1.818384,3.905097,4.395624932472659,-1.47712
1763,21,12,person,0.527431,0.452488,0.270994,5.766399207874614,-0.849113
1764,22,8,person,0.498489,-0.470071,0.165907,5.232839035428063,0.196832
1764,22,13,person,1.041956,-0.613054,0.842518,4.746286559061176,-0.28972
1764,22,7,person,2.736018,1.185676,2.465759,4.48991840794622,-0.546089
1764,22,20,person,3.65306,-3.180099,-1.797727,4.99986302802658,-0.036144
1764,22,6,person,4.315296,-3.421119,-2.630156,6.8587035019043565,1.822696
1769,0,5,person,0.580035,-0.271196,-0.512731,4.814019770771858,-0.459821
1774,5,0,person,0.588033,0.302276,0.504393,5.13897834237119,0.056803
1775,6,2,person,0.473962,0.200855,0.429299,6.481156332833767,0.248171
1778,1,5,bicycle,2.004217,0.061706,2.003266,0.2427043945465556,-0.277697
1780,3,12,person,1.61241,-0.384307,-1.565942,5.901146998449827,1.009185
1783,6,5,bicycle,1.810278,1.521554,-0.980806,4.422248041938794,-0.548999
1783,6,1,person,4.360218,3.647181,-2.38947,4.833566080820498,-0.137681
1786,9,10,person,1.207459,0.482106,1.107037,0.4260620124939566,-0.134376
1786,9,1,person,1.506129,1.307398,-0.747754,5.316174114440046,4.755736
1787,10,9,person,1.318439,-0.566159,-1.190691,1.6989842022235562,-0.021054
1787,10,1,person,2.854112,-2.30104,-1.688541,4.636012951663311,2.915975
1789,12,3,person,0.576932,-0.527002,-0.234776,4.182602195061171,-0.233568
1789,12,2,person,3.156547,2.900242,-1.24595,6.698606682807928,2.282436
1796,3,0,person,0.645514,0.588899,-0.264361,0.0862257198336412,0.03049
1800,7,1054,car,3.709845,-0.254458,-3.701108,31.01099731210898,30.967007
1801,0,1,person,1.870368,-1.426808,1.209337,0.0231157876694248,-0.01022
1802,1,0,person,2.039015,1.548116,-1.326996,0.0372176366943792,0.018243
1803,3,2,person,1.799013,-1.447604,1.068125,0.0105604604963537,-0.654779
1803,3,4,person,2.37794,-2.24564,-0.78211,0.2029582655843657,-0.462381
1804,4,2,person,2.142845,-0.192697,2.134163,1.786008075639964,0.753332
1804,4,3,person,2.374639,1.773424,1.579202,3.716778964968398,2.684103
1805,5,7,person,1.636683,1.353003,0.920932,0.6198419915580564,0.27852
1806,6,1091,car,4.798983,4.466366,-1.755509,17.535202026134435,17.354264
1807,7,17,person,2.306727,-1.413758,-1.822711,6.044056533566105,0.498065
1807,7,5,person,3.647201,0.45344,-3.618904,5.241641387741512,-0.30435
1812,13,14,person,2.076411,1.499634,-1.43617,6.032250537627624,0.840026
1813,14,13,person,2.690488,-1.837678,1.965112,5.177690872406074,-0.812612
1816,17,7,person,2.111535,1.211613,1.729327,5.500895424821501,-0.501739
1816,17,5,person,2.510524,1.779458,-1.77095,5.343877178017132,-0.658757
1817,19,5,person,3.879342,-3.778028,0.880793,0.2600471521458243,-3.97878
1824,0,3,person,1.524866,-1.07045,-1.08598,4.246699912355832,4.219074
1826,2,5,person,1.361358,-0.903264,1.018534,3.856156671252165,-0.151743
1827,3,0,person,2.294638,-0.323109,2.271775,0.0737074047498514,-4.264627
1829,5,2,person,0.863896,0.085966,-0.859608,2.196947636405857,1.814989
1829,5,11,person,1.626224,-1.131894,-1.167656,3.4701519499340816,3.088193
1834,11,2,person,2.653591,-0.126078,2.650594,1.0537657393656208,-1.841388
1834,11,5,person,4.139953,-0.881878,4.044936,0.2139293310807412,-2.681224
1843,1,1124,car,3.977606,-0.434324,-3.953823,0.0264409731863491,-0.028418
1845,3,5,person,2.818926,2.804792,0.281938,6.220701812058296,2.043981
1845,3,8,person,2.843403,2.82883,0.287505,6.512765297413656,2.336045
1847,5,8,person,0.070258,0.067782,0.018487,0.3808909998551741,0.049
1847,5,3,person,2.236316,-1.555755,1.606467,0.0726511375538852,-0.25924
1848,6,8,person,0.852372,0.844724,0.113932,3.629155972053694,-1.57577
1848,6,0,person,1.551591,1.549184,0.086398,5.582763920844673,0.377838
1848,6,14,person,2.043825,1.624565,-1.240165,5.459148797549778,0.254223
1848,6,18,person,2.209877,2.20901,0.061896,5.6360269446511335,0.431101
1850,8,5,person,0.122197,-0.070183,-0.100033,6.18032091031467,0.09436
1850,8,3,person,3.54871,-3.18987,-1.555016,4.2237986474000815,-1.862162
1851,9,16,person,0.631839,0.234842,-0.586575,5.272536079578032,0.067202
1851,9,1011,car,4.503474,3.176694,-3.192162,15.135217980225672,9.929884
1852,10,0,person,2.738689,-1.436807,-2.331525,4.454215175173268,-1.684524
1852,10,6,person,3.572286,-2.356123,-2.685128,3.655885378439258,-2.482853
1854,12,6,person,0.314446,-0.165942,-0.267095,6.78144059078329,1.250257
1854,12,18,person,1.985696,1.354868,1.451662,4.428201677193239,-1.102982
1854,12,0,person,2.211783,0.749221,2.081022,3.700490987289465,-1.830693
1854,12,1070,car,4.330859,-0.285597,-4.321432,4.871800401736632,-0.659383
1855,13,21,person,2.133386,-1.835634,-1.0871,3.4990715632242724,-0.516991
1856,14,0,person,1.327216,-0.104732,1.323077,5.729859458934362,0.461866
1856,14,18,person,1.420473,0.541223,1.313324,5.606347105564476,0.338354
1856,14,8,person,1.612733,-0.69521,1.455194,3.4866090624151784,-1.781384
1856,14,6,person,2.01485,-1.595397,1.230581,5.290176068602506,0.022183
1858,16,9,person,0.688985,-0.040366,0.687801,5.1053834540914815,-0.087164
1858,16,1007,car,4.179215,3.185925,-2.704759,11.705645745474854,6.513098
1860,18,0,person,0.8344,-0.550193,0.627305,7.0362428797374665,1.423329
1860,18,14,person,1.732244,-1.086021,-1.349528,5.417135268759086,-0.195778
1860,18,12,person,2.07486,-1.967714,-0.658139,6.639221379736663,1.026308
1860,18,6,person,2.723686,-2.711451,-0.257876,5.882270093502038,0.269356
1860,18,1070,car,3.133338,1.776235,-2.58124,0.0407549909655731,-5.572159
1860,18,8,person,4.808834,-4.244896,-2.259589,6.2288650491406825,0.615951
1863,21,13,person,1.524978,1.384144,0.640079,3.652370002689721,0.014477
1867,0,3,person,0.565803,-0.486262,-0.289278,0.7370575510774431,0.081249
1868,2,1020,car,4.757051,-0.14293,4.754903,17.394868386360304,15.612852
1869,3,0,person,0.402218,-0.087919,0.392492,0.0106697678351659,-0.106827
1871,5,7,person,0.083576,-0.080161,0.023646,5.765527946980685,-0.197901
1871,5,11,person,1.61984,1.574766,-0.379464,5.805004096652609,-0.158425
1871,5,0,person,2.196721,2.176242,-0.299256,5.349244407223604,-0.614184
1871,5,3,person,2.252186,2.236811,0.262715,4.906181661373068,-1.057247
1872,6,13,person,4.020813,-3.773709,-1.387826,4.842648615265617,-1.064488
1872,6,9,person,4.364392,-4.326904,-0.570805,5.282877407368065,-0.62426
1872,6,1019,car,4.846025,4.664548,-1.313755,0.6757350170821711,-5.231402
1873,7,5,person,0.007697,-0.001604,-0.007528,5.818137825530219,-0.046185
1873,7,11,person,1.991678,1.879477,-0.659051,5.5554614709239765,-0.308862
1873,7,3,person,2.787115,2.693629,-0.715802,5.725337061885649,-0.138986
1873,7,0,person,2.872511,2.687251,-1.014889,5.548327183556199,-0.315996
1874,8,2,person,0.635324,0.295009,-0.562678,0.027224227486446,-0.097289
1874,8,1042,car,4.135709,2.300066,3.437118,20.91145666920586,20.786943
1875,9,1019,car,3.865483,-1.360761,-3.61805,9.209808250189491,4.812765
1875,9,6,person,4.405728,3.813502,2.206273,5.195863916334158,0.798821
1877,11,13,person,0.800341,-0.30388,0.740408,4.166870655420295,-1.526832
1877,11,0,person,0.885083,0.675549,-0.571843,5.024226764204368,-0.669476
1877,11,9,person,1.810506,-0.840109,1.603793,5.4418500950847095,-0.251853
1877,11,7,person,2.422647,-2.166047,1.085108,6.286455777047499,0.592753
1877,11,5,person,2.489251,-2.284978,0.987545,5.783978218410726,0.090275
1877,11,6,person,3.987062,3.571596,1.772107,5.911987318899803,0.218284
1879,13,7,person,1.693461,-0.376533,1.651071,5.188240910866756,0.934568
1879,13,11,person,1.870104,1.731391,0.706806,5.981357589088314,1.727685
1879,13,5,person,1.916372,-0.568372,1.830146,6.91585392350065,2.662181
1879,13,0,person,2.399617,2.399519,-0.021778,5.339955883688081,1.086283
1879,13,6,person,3.940701,3.915703,0.44317,6.028831208176877,1.775159
1880,14,2,person,0.935196,0.865825,0.353467,4.189945225747208,-0.211654
1883,2,9,person,0.550422,0.106131,-0.540093,0.800173172137454,-0.368773
1885,5,8,bicycle,1.737458,-1.683564,-0.429389,9.4916299400598,4.13822
1886,6,12,person,0.406413,0.202077,-0.352613,5.663114546538012,0.206983
1886,6,10,person,3.000529,2.046386,2.19442,6.127578823660256,0.671447
1886,6,1028,car,4.903468,4.676676,-1.474007,0.066597624153282,-5.389534
1887,7,4,person,0.829446,-0.750494,0.353184,3.0871439175561632,-0.350951
1889,9,2,person,0.541122,-0.368368,0.396381,5.186950123976263,-0.080303
1890,10,12,person,2.401164,-2.141106,-1.086855,5.706290810978733,-0.483221
1890,10,6,person,2.481538,-1.96559,-1.514756,6.45573579856184,0.266224
1892,12,6,person,0.494045,-0.029924,-0.493138,5.999073714988904,0.469511
1892,12,10,person,2.302893,2.225982,0.590186,6.477973181538853,0.94841
1895,1,6,person,1.461306,0.78805,1.230606,0.1996973220698805,-0.626667
1896,2,3,person,0.705999,-0.286751,0.645142,5.90168725152042,0.574076
1897,3,2,person,0.545858,0.524932,-0.149692,0.3816301505654516,-0.064219
1897,3,7,person,1.300068,1.227965,-0.426939,0.3439017002668259,-0.101947
1898,4,1,person,0.779479,-0.776284,0.070496,1.794242930788078,0.205814
1898,4,10,person,1.353406,-1.317052,0.311581,1.3986073032444442,-0.189822
1900,7,3,person,0.702984,-0.576771,0.401898,0.1592419821670944,-0.059991
1900,7,2,person,0.827005,-0.790867,0.241798,0.1019357845912013,-0.117298
1903,10,1,person,0.968566,0.863728,-0.438285,4.318494394326955,0.101714
1903,10,4,person,1.682407,1.671961,0.187193,3.910813469176394,-0.305967
1907,1,2,person,3.754199,-3.546058,1.232675,0.1946574955617049,0.155046
1908,2,1,person,3.471888,3.291202,-1.105441,0.0375071686072301,-0.430646
1909,3,0,person,2.000601,1.030925,-1.714525,1.874467392740236,1.227596
1917,13,9,person,1.587194,0.710223,-1.419425,4.660501674234294,-0.292196
1917,13,4,person,4.40172,2.275585,3.767871,6.818945192156263,1.866248
1918,14,5,person,2.413174,-1.130653,2.131908,6.384529630558475,0.846457
1933,0,2,person,3.678099,2.572673,2.628643,6.055216932453881,1.523767
1935,2,0,person,1.270136,1.170441,-0.493268,0.0396971284005643,0.033835
1935,2,1,person,1.568435,-0.571916,-1.460445,2.6341518821720267,2.628289
1937,4,1,person,2.146232,0.716368,-2.023148,2.368043878580138,-2.565153
1939,1,5,person,1.793185,-0.573516,1.698998,2.3934390708868167,1.888609
