sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,target_velocity,map_label_name,is_crosswalk,is_sidewalk,is_road,nearest_map_dist,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,displacement,avg_speed,neighbor_count_within_5m,person_neighbors,scooter_neighbors,vehicle_neighbors,avg_neighbor_velocity,nearest_neighbor_dist,nearest_neighbor_type,nearest_neighbor_class
0924,0121_20230907_152209,1694100206720011,005,person,-3.509348,1.491537,4.099525,sidewalk,0,1,0,0.037028,2,1,2,2,1,1,0,1,5.705587,1.141117,1,1,0,0,3.768917,0.615809,vrus,person
0926,0121_20230907_152209,1694100180680002,007,person,5.892591,19.911842,5.125274,sidewalk,0,1,0,0.015125,2,1,2,2,1,1,0,1,7.099694,1.419939,4,4,0,0,5.655331,0.135288,vrus,person
0927,0121_20230907_152209,1694100173720011,008,person,14.22692,14.97592,5.195124,sidewalk,0,1,0,0.027349,1,1,2,1,2,1,0,1,6.892788,1.378558,2,2,0,0,5.043531,0.162016,vrus,person
0932,0122_20230907_152634,1694100415480017,000,person,-2.805113,2.487696,0.515207,sidewalk,0,1,0,0.011685,1,2,1,1,2,1,0,1,4.973882,0.994776,3,2,0,1,9.403941,2.934357,vrus,person
0933,0122_20230907_152634,1694100411640023,001,person,-1.382211,-0.298065,4.741494,sidewalk,0,1,0,0.025254,1,1,1,0,3,0,1,1,7.441728,1.488346,2,2,0,0,2.686206,0.30623,vrus,person
0941,0123_20230907_152856,1694100612119996,001,person,17.63508,15.360893,0.758025,sidewalk,0,1,0,0.031139,1,1,1,0,3,0,1,0,0.15057,0.030114,3,2,0,1,2.893162,0.169219,vrus,person
0944,0123_20230907_152856,1694100616160005,004,person,17.741551,15.242202,0.071148,curb,0,0,0,0.018126,1,1,1,0,3,0,1,0,0.066071,0.013214,2,2,0,0,0.364355,0.124699,vrus,person
0946,0123_20230907_152856,1694100630640023,006,person,26.16057,9.715262,4.85956,curb,0,0,0,0.013837,1,1,2,1,2,1,0,1,6.205509,1.241102,2,2,0,0,5.005727,2.388317,vrus,person
0947,0123_20230907_152856,1694100553119996,007,person,-1.986034,-0.087954,2.755827,sidewalk,0,1,0,0.011866,2,1,2,2,1,1,0,1,2.902411,0.678133,2,2,0,0,3.324635,1.303555,vrus,person
0958,0126_20230907_153342,1694100884039978,000,person,24.528843,8.272006,5.005434,crosswalk,1,0,0,0.013349,1,1,2,1,2,1,0,1,7.104084,1.420817,1,0,0,0,8.318205,2.062341,vrus,bicycle
0968,0127_20230907_153547,1694100975880017,004,person,-2.196537,0.251705,4.711021,sidewalk,0,1,0,0.006914,1,1,1,0,3,0,1,1,6.32344,1.264688,1,1,0,0,3.938722,2.092174,vrus,person
0969,0127_20230907_153547,1694101003079987,005,person,-0.774669,-0.077808,1.053323,sidewalk,0,1,0,0.046243,2,1,2,2,1,1,0,0,0.2974,0.05948,1,0,0,1,11.999768,4.826348,vehicles,car
0976,0128_20230911_133347,1694439319320011,004,person,-1.461758,0.156408,3.259467,sidewalk,0,1,0,0.025663,2,1,2,2,1,1,0,1,5.852042,1.170408,2,2,0,0,3.171175,0.12941,vrus,person
0982,0128_20230911_133347,1694439325480017,011,person,3.205124,-5.510833,4.949808,crosswalk,1,0,0,0.052372,2,1,2,2,1,1,0,1,6.378374,1.275675,2,2,0,0,4.686475,0.886197,vrus,person
0985,0129_20230911_133554,1694439410160005,000,person,-3.147356,2.260609,0.098595,sidewalk,0,1,0,0.038566,2,1,2,2,1,1,0,0,0.068825,0.013765,1,0,0,0,6.937383,1.59558,vrus,bicycle
1013,0131_20230911_134131,1694439757160005,006,person,-1.922826,-0.947331,3.900572,sidewalk,0,1,0,0.03772,2,1,2,2,1,1,0,1,5.379353,1.075871,1,1,0,0,5.229221,3.497839,vrus,person
1020,0133_20230911_135155,1694440423880017,000,person,11.497525,15.660492,1.462204,sidewalk,0,1,0,0.006527,2,1,2,2,1,1,0,0,0.344569,0.068914,2,2,0,0,2.619845,1.485263,vrus,person
1021,0133_20230911_135155,1694440421800029,001,person,11.504474,17.115585,0.711136,sidewalk,0,1,0,0.200353,2,1,2,2,1,1,0,0,0.041238,0.008248,2,2,0,0,2.610558,1.488718,vrus,person
1022,0133_20230911_135155,1694440421320011,002,person,10.628261,15.191928,4.959285,sidewalk,0,1,0,0.04327,2,1,2,2,1,1,0,1,7.087811,1.417562,2,2,0,0,0.279678,0.694438,vrus,person
1024,0133_20230911_135155,1694440401640023,004,person,12.129829,14.763096,2.91195,sidewalk,0,1,0,0.034384,2,1,2,2,1,1,0,1,1.612168,0.322434,2,2,0,0,2.389781,0.415369,vrus,person
1026,0133_20230911_135155,1694440446600014,006,person,2.124554,1.503108,6.005209,bikelane,0,0,0,0.031963,1,1,1,0,3,0,1,1,6.930226,1.386045,3,3,0,0,4.646574,0.669956,vrus,person
1032,0134_20230911_135502,1694440590480017,000,person,-2.51084,2.801014,0.25103,sidewalk,0,1,0,0.015168,2,1,2,2,1,1,0,0,0.103047,0.020609,1,1,0,0,0.241565,0.646221,vrus,person
1034,0134_20230911_135502,1694440591359990,002,person,-2.069401,2.342568,0.080569,sidewalk,0,1,0,0.0238,2,1,2,2,1,1,0,0,0.049163,0.009833,1,1,0,0,1.330308,0.840136,vrus,person
1037,0134_20230911_135502,1694440546800029,005,person,-4.070978,2.054769,1.879403,sidewalk,0,1,0,0.017144,2,1,2,2,1,1,0,1,1.530509,0.306102,2,1,0,0,2.524574,0.800134,vrus,person
1040,0134_20230911_135502,1694440559359990,008,person,-2.190504,2.646394,0.118933,sidewalk,0,1,0,0.028136,2,1,2,2,1,1,0,0,0.312011,0.062905,3,2,0,1,4.815924,0.887923,vrus,person
1041,0134_20230911_135502,1694440559320011,009,person,-3.528658,2.300821,0.092733,sidewalk,0,1,0,0.028462,2,1,2,2,1,1,0,0,0.282598,0.056976,3,2,0,1,4.835632,0.827924,vrus,person
1055,0136_20230911_140751,1694441329480017,003,person,-0.102581,-1.619423,6.250028,sidewalk,0,1,0,0.041898,1,1,1,0,3,0,1,1,11.692433,2.338487,1,1,0,0,0.021597,4.496735,vrus,person
1059,0137_20230911_140955,1694441423640023,001,person,-1.635563,2.493207,0.149288,sidewalk,0,1,0,0.035197,1,1,1,0,3,0,1,1,1.118872,0.223774,1,1,0,0,0.782455,0.830646,vrus,person
1060,0137_20230911_140955,1694441416239993,002,person,-2.579977,2.718246,0.395207,sidewalk,0,1,0,0.02771,2,1,2,2,1,1,0,0,0.022496,0.004499,1,1,0,0,0.134579,0.571342,vrus,person
1061,0137_20230911_140955,1694441403239993,003,person,-4.404868,-4.501897,4.525584,sidewalk,0,1,0,0.035649,2,1,2,2,1,1,0,1,5.257532,1.051506,1,1,0,0,4.761416,0.660601,vrus,person
1062,0137_20230911_140955,1694441444680002,004,person,0.430769,24.40316,4.995319,sidewalk,0,1,0,0.051069,1,1,1,0,3,0,1,1,6.96667,1.393334,1,1,0,0,4.487425,0.540673,vrus,person
1067,0138_20230911_141227,1694441591239993,000,person,10.949965,15.45763,0.414406,sidewalk,0,1,0,0.037255,2,1,1,1,2,1,0,0,0.105001,0.021,1,1,0,0,0.212158,3.55887,vrus,person
1068,0138_20230911_141227,1694441589440008,001,person,8.122747,17.638731,0.94913,sidewalk,0,1,0,0.012024,2,1,1,1,2,1,0,0,0.275023,0.055005,1,1,0,0,0.074503,3.524389,vrus,person
1070,0138_20230911_141227,1694441635720011,003,person,25.441514,7.336469,0.763402,sidewalk,0,1,0,0.018814,1,1,2,1,2,1,0,1,6.479801,1.29596,1,1,0,0,4.875021,2.546382,vrus,person
1071,0139_20230911_142131,1694442111039978,000,person,0.780861,-4.30177,5.23501,sidewalk,0,1,0,0.007971,2,1,2,2,1,1,0,1,7.578804,1.515761,1,1,0,0,5.291584,0.12485,vrus,person
1073,0139_20230911_142131,1694442110039978,002,person,-0.31609,-3.356603,5.170085,sidewalk,0,1,0,0.028329,2,1,2,2,1,1,0,1,7.407263,1.481453,1,1,0,0,5.349123,0.188524,vrus,person
1076,0140_20230911_142624,1694442413399999,001,person,-1.918654,0.798369,3.886879,sidewalk,0,1,0,0.01384,1,1,1,0,3,0,1,1,4.251566,0.850313,1,1,0,0,3.413438,0.733605,vrus,person
1077,0140_20230911_142624,1694442443320011,002,person,-5.577081,-5.135626,3.530048,sidewalk,0,1,0,0.062673,2,1,2,2,1,1,0,1,5.477274,1.095455,1,1,0,0,3.454222,0.643423,vrus,person
1079,0140_20230911_142624,1694442490960035,004,person,-0.794418,-1.35099,4.708997,sidewalk,0,1,0,0.011913,2,1,1,1,2,1,0,1,6.817039,1.363408,1,1,0,0,4.652528,4.638894,vrus,person
1082,0140_20230911_142624,1694442441239993,007,person,-3.899186,-4.503966,3.194561,sidewalk,0,1,0,0.06333,2,1,2,2,1,1,0,1,4.829476,0.965895,1,1,0,0,3.11215,0.629067,vrus,person
1084,0140_20230911_142624,1694442416399999,009,person,-2.915483,-1.683417,5.278798,sidewalk,0,1,0,0.012812,1,1,1,0,3,0,1,1,5.5871,1.11742,1,1,0,0,3.748431,1.105514,vrus,person
1087,0140_20230911_142624,1694442418960035,012,person,-13.817498,9.759203,3.192614,sidewalk,0,1,0,0.042214,1,1,1,0,3,0,1,1,4.583506,0.916701,1,1,0,0,4.25804,3.334334,vrus,person
1090,0140_20230911_142624,1694442419640023,015,person,-15.532242,11.644482,3.941332,sidewalk,0,1,0,0.028962,1,1,1,0,3,0,1,1,5.429009,1.085802,1,1,0,0,3.216616,3.131306,vrus,person
1104,0142_20230911_143409,1694442878920026,005,person,-2.108534,-0.744826,4.16198,sidewalk,0,1,0,0.011267,1,1,1,0,3,0,1,1,6.096161,1.219232,1,1,0,0,6.255152,3.785753,vrus,person
1131,0146_20230912_052720,1694496501359990,002,person,13.89636,15.262153,3.758242,sidewalk,0,1,0,0.038952,1,1,1,0,3,0,1,1,2.797709,0.559542,1,1,0,0,0.761825,4.086049,vrus,person
1132,0146_20230912_052720,1694496467800029,003,person,-2.863426,1.112407,4.56833,sidewalk,0,1,0,0.040345,2,1,2,2,1,1,0,1,6.260321,1.252064,1,1,0,0,0.096905,1.817723,vrus,person
1149,0148_20230912_053148,1694496735840008,003,person,-0.178082,-1.37448,0.415371,sidewalk,0,1,0,0.025675,2,1,2,2,1,1,0,1,1.443198,0.28864,3,3,0,0,3.922521,3.656965,vrus,person
1150,0148_20230912_053148,1694496728239993,004,person,-4.213294,-5.343778,4.009832,sidewalk,0,1,0,0.052125,2,1,2,2,1,1,0,1,5.21823,1.043646,1,1,0,0,3.69729,0.906753,vrus,person
1151,0148_20230912_053148,1694496772720011,005,person,5.352064,9.575827,6.130963,crosswalk,1,0,0,0.031017,1,2,1,1,2,1,0,1,7.843235,1.568647,1,1,0,0,5.743074,4.360261,vrus,person
1153,0148_20230912_053148,1694496827519996,007,person,19.157949,11.882469,5.46995,crosswalk,1,0,0,0.031543,2,1,2,2,1,1,0,1,7.248461,1.449692,1,1,0,0,5.429648,0.453441,vrus,person
1154,0148_20230912_053148,1694496726680002,008,person,-6.375882,-6.438041,7.478807,sidewalk,0,1,0,0.052994,2,1,2,2,1,1,0,1,5.570658,1.114132,1,1,0,0,4.344552,0.986203,vrus,person
1155,0148_20230912_053148,1694496828440008,009,person,18.363756,12.695802,5.169232,crosswalk,1,0,0,0.029231,2,1,1,1,2,1,0,1,7.027182,1.405436,1,1,0,0,5.56029,0.38455,vrus,person
1159,0149_20230912_053412,1694496872440008,000,person,18.324809,16.619001,5.61707,sidewalk,0,1,0,0.026012,1,1,1,0,3,0,1,1,7.600786,1.520157,1,0,0,1,0.319658,3.494568,vehicles,car
1160,0149_20230912_053412,1694496871199984,001,person,5.468859,11.751252,5.539252,crosswalk,1,0,0,0.012177,1,1,1,0,3,0,1,1,7.028239,1.405648,1,1,0,0,5.861259,1.482407,vrus,person
1161,0149_20230912_053412,1694496871920026,002,person,4.932477,11.916564,6.521379,crosswalk,1,0,0,0.033432,1,1,1,0,3,0,1,1,8.994759,1.798952,1,1,0,0,5.485463,1.376608,vrus,person
1167,0150_20230912_053814,1694497173720011,002,person,31.567799,8.705419,2.796222,sidewalk,0,1,0,0.028045,2,1,2,2,1,1,0,1,5.911323,1.182265,1,0,0,0,8.583143,1.926315,vrus,bicycle
1172,0151_20230912_054106,1694497298039978,000,person,-2.85587,2.605847,0.091207,sidewalk,0,1,0,0.006772,1,1,1,0,3,0,1,0,0.021102,0.00422,2,1,0,1,5.112134,2.778753,vrus,person
1173,0151_20230912_054106,1694497295199984,001,person,-0.450837,1.202006,0.101631,sidewalk,0,1,0,0.029428,1,1,1,0,3,0,1,0,0.037801,0.00756,1,1,0,0,0.075358,2.771375,vrus,person
1176,0151_20230912_054106,1694497287119996,005,person,-3.016476,-3.533871,6.288507,sidewalk,0,1,0,0.039451,2,1,1,1,2,1,0,1,8.694698,1.73894,1,1,0,0,6.124179,0.419299,vrus,person
1182,0152_20230912_054235,1694497368399999,001,person,-6.691106,-7.721861,5.120499,sidewalk,0,1,0,0.015766,2,1,2,2,1,1,0,1,6.902927,1.380585,1,1,0,0,4.798555,0.859555,vrus,person
1184,0152_20230912_054235,1694497363600014,003,person,-2.511951,-2.173636,5.527059,sidewalk,0,1,0,0.034542,2,1,2,2,1,1,0,1,6.775255,1.355051,1,1,0,0,5.053571,1.35982,vrus,person
1186,0152_20230912_054235,1694497408399999,005,person,-12.176761,-18.402987,1.175983,ground,0,0,0,0.039155,1,1,1,0,3,0,1,1,1.000763,0.238276,1,0,0,0,20.796259,4.145082,vrus,bicycle
1214,0156_20230912_060032,1694498467519996,000,person,-2.985269,2.388214,0.438542,sidewalk,0,1,0,0.030476,1,1,1,0,3,0,1,0,0.116307,0.023261,1,1,0,0,0.128158,0.297334,vrus,person
1216,0156_20230912_060032,1694498480160005,002,person,1.460608,5.527386,5.371281,crosswalk,1,0,0,0.025807,1,2,1,1,2,1,0,1,7.473962,1.494792,2,2,0,0,5.946428,0.053115,vrus,person
1217,0156_20230912_060032,1694498486199984,003,person,8.604935,11.511667,5.608305,crosswalk,1,0,0,0.030314,1,1,1,0,3,0,1,1,7.039255,1.407851,2,2,0,0,5.599535,0.63039,vrus,person
1218,0156_20230912_060032,1694498452680002,004,person,-2.667695,2.764893,0.764138,sidewalk,0,1,0,0.025843,2,1,2,2,1,1,0,1,0.50807,0.101614,2,2,0,0,0.507379,0.320537,vrus,person
1219,0156_20230912_060032,1694498457399999,005,person,-2.537438,1.691203,0.59084,sidewalk,0,1,0,0.031154,2,1,2,2,1,1,0,1,0.677572,0.135514,2,2,0,0,0.245698,0.678013,vrus,person
1226,0158_20230912_061136,1694499117320011,001,person,6.650566,13.469578,4.177327,crosswalk,1,0,0,0.027092,1,1,1,0,3,0,1,1,5.015684,1.003137,2,1,0,1,8.457958,4.479051,vrus,person
1227,0158_20230912_061136,1694499112160005,002,person,4.597406,8.374415,5.836228,crosswalk,1,0,0,0.026669,1,2,1,1,2,1,0,1,8.495901,1.69918,1,1,0,0,4.034576,1.777018,vrus,person
1242,0161_20230914_112215,1694690567320011,000,person,22.379747,12.169301,3.926699,crosswalk,1,0,0,0.042928,1,1,2,1,2,1,0,1,4.926403,0.985281,1,1,0,0,3.804022,0.534705,vrus,person
1248,0161_20230914_112215,1694690569119996,006,person,23.996804,10.435268,3.828013,crosswalk,1,0,0,0.048377,2,1,2,2,1,1,0,1,4.351385,0.870277,1,1,0,0,3.587001,0.596363,vrus,person
1249,0161_20230914_112215,1694690592119996,007,person,-7.498147,4.973812,4.732477,sidewalk,0,1,0,0.043069,2,1,2,2,1,1,0,1,7.088227,1.417645,1,0,0,1,27.290901,4.876409,vehicles,car
1251,0161_20230914_112215,1694690553199984,009,person,17.474816,18.488849,2.689578,sidewalk,0,1,0,0.023746,1,1,1,0,3,0,1,1,2.309302,0.539552,2,2,0,0,4.054412,0.696144,vrus,person
1253,0162_20230914_113356,1694691262720011,000,person,16.505441,15.2955,0.018035,sidewalk,0,1,0,0.012209,1,1,1,0,3,0,1,0,0.034636,0.006927,1,1,0,0,4.584539,3.47529,vrus,person
1254,0162_20230914_113356,1694691268880017,001,person,1.020883,-3.828351,0.731602,sidewalk,0,1,0,0.014179,1,1,2,1,2,1,0,0,0.281903,0.056381,1,1,0,0,0.313363,1.100162,vrus,person
1255,0162_20230914_113356,1694691278720011,002,person,0.231342,-2.988499,0.20686,sidewalk,0,1,0,0.030893,2,1,2,2,1,1,0,1,5.011926,1.002385,1,1,0,0,0.601019,1.11564,vrus,person
1256,0162_20230914_113356,1694691257039978,003,person,10.504397,14.313298,5.270961,curb,0,0,0,0.004015,1,1,1,0,3,0,1,1,6.438135,1.287627,1,1,0,0,4.405747,4.953534,vrus,person
1264,0163_20231023_052403,1698038667359990,000,person,13.812654,14.092634,6.187918,sidewalk,0,1,0,0.035499,2,1,2,2,1,1,0,1,8.249524,1.649905,1,0,0,1,34.884785,4.506422,vehicles,car
1290,0167_20231023_053654,1698039536680002,004,person,7.915769,18.773348,4.996198,sidewalk,0,1,0,0.014137,1,1,1,0,3,0,1,1,7.233746,1.446749,1,0,0,1,15.265126,4.389916,vehicles,car
1293,0167_20231023_053654,1698039530600014,007,person,5.374976,8.947442,4.226018,crosswalk,1,0,0,0.008681,1,2,1,1,2,1,0,1,6.464101,1.29282,2,2,0,0,6.278168,1.83442,vrus,person
1301,0168_20231023_054534,1698039983359990,001,person,6.999592,11.922814,5.964408,crosswalk,1,0,0,0.023785,1,2,1,1,2,1,0,1,8.118651,1.62373,1,1,0,0,6.430118,1.348538,vrus,person
1306,0169_20231023_054710,1698040037840008,005,person,-1.917683,-0.952457,3.280771,sidewalk,0,1,0,0.030925,2,1,2,2,1,1,0,1,4.631013,0.926203,1,1,0,0,4.586771,0.917585,vrus,person
1314,0170_20231023_054844,1698040158079987,003,person,8.886656,12.918434,5.873513,crosswalk,1,0,0,0.014347,1,2,1,1,2,1,0,1,7.500385,1.500077,1,0,0,0,7.033661,2.487336,vrus,bicycle
1320,0171_20231023_055134,1698040329119996,000,person,-3.149178,1.973729,0.037225,sidewalk,0,1,0,0.054791,1,1,1,0,3,0,1,0,0.025217,0.005043,1,1,0,0,0.150515,0.750662,vrus,person
1321,0171_20231023_055134,1698040330359990,001,person,-2.542237,1.39165,0.241952,sidewalk,0,1,0,0.025126,1,1,1,0,3,0,1,0,0.085241,0.017048,1,1,0,0,0.294959,0.870664,vrus,person
1322,0171_20231023_055134,1698040309320011,002,person,-2.782646,0.589833,5.925358,sidewalk,0,1,0,0.046082,2,1,1,1,2,1,0,1,7.762975,1.552595,1,1,0,0,0.071087,1.423992,vrus,person
1324,0171_20231023_055134,1698040301720011,004,person,-2.653717,1.501709,0.0254,sidewalk,0,1,0,0.018738,2,1,2,2,1,1,0,0,0.01932,0.003864,1,1,0,0,0.136933,0.713307,vrus,person
1328,0173_20231023_055539,1698040578840008,000,person,-2.628273,2.732377,0.041784,sidewalk,0,1,0,0.018776,2,1,1,1,2,1,0,0,0.037671,0.007534,1,1,0,0,0.17057,2.433735,vrus,person
1329,0173_20231023_055539,1698040594760020,002,person,-1.178066,0.824453,0.094844,sidewalk,0,1,0,0.037679,2,1,1,1,2,1,0,0,0.033576,0.006715,1,1,0,0,0.148656,2.393654,vrus,person
1330,0173_20231023_055539,1698040608600014,003,person,1.091592,3.511987,4.848894,crosswalk,1,0,0,0.008678,1,2,1,1,2,1,0,1,7.35573,1.471146,2,2,0,0,5.846694,1.741533,vrus,person
1333,0173_20231023_055539,1698040568840008,006,person,36.602124,15.350962,3.250041,sidewalk,0,1,0,0.009981,2,1,2,2,1,1,0,1,4.296145,0.859229,1,1,0,0,3.676663,1.098999,vrus,person
1334,0173_20231023_055539,1698040571440008,007,person,34.70279,14.729491,3.456368,sidewalk,0,1,0,0.010273,2,1,2,2,1,1,0,1,4.339853,0.867971,1,1,0,0,2.329941,1.60113,vrus,person
1339,0174_20231023_055749,1698040697480017,002,person,-2.227183,-1.234874,0.130748,sidewalk,0,1,0,0.05787,1,2,1,1,2,1,0,1,4.583559,0.916712,2,1,0,0,0.888633,1.642802,vrus,person
1341,0174_20231023_055749,1698040694720011,004,person,-0.787287,-0.083271,0.206736,sidewalk,0,1,0,0.054414,1,1,1,0,3,0,1,1,1.405757,0.281151,2,1,0,0,0.019707,1.835303,vrus,person
1343,0174_20231023_055749,1698040752640023,006,person,5.672821,-6.794192,6.022127,crosswalk,1,0,0,0.055898,2,1,1,1,2,1,0,1,7.655101,1.53102,1,1,0,0,5.433024,0.466133,vrus,person
1346,0174_20231023_055749,1698040749119996,009,person,0.810368,-3.305372,6.060428,sidewalk,0,1,0,0.023186,2,1,1,1,2,1,0,1,8.129553,1.625911,2,2,0,0,6.126411,0.567039,vrus,person
1348,0174_20231023_055749,1698040679000000,011,person,25.501979,22.740287,0.06764,road,0,0,1,0.031827,2,1,1,1,2,1,0,0,0.009149,0.00183,1,0,0,1,0.193846,4.62066,vehicles,car
1351,0175_20231023_060538,1698041196320011,001,person,26.062704,7.320265,3.833077,sidewalk,0,1,0,0.044791,2,1,2,2,1,1,0,1,2.540112,0.508022,1,0,0,0,1.934012,1.927274,vrus,bicycle
1354,0175_20231023_060538,1698041215880017,004,person,28.62915,6.430959,4.103824,sidewalk,0,1,0,0.010604,2,1,1,1,2,1,0,1,5.145031,1.029006,1,1,0,0,1.946698,4.708353,vrus,person
1358,0176_20231023_060842,1698041377680002,000,person,-2.008024,2.292962,0.031025,sidewalk,0,1,0,0.02096,2,1,2,2,1,1,0,0,0.009823,0.001965,1,0,0,1,22.137637,3.240967,vehicles,car
1359,0176_20231023_060842,1698041402519996,001,person,-1.043338,1.342445,0.06178,sidewalk,0,1,0,0.008045,1,1,1,0,3,0,1,0,0.035094,0.007019,1,1,0,0,0.057738,1.548961,vrus,person
1363,0177_20231023_061222,1698041579920026,001,person,-2.863418,2.577286,0.025741,sidewalk,0,1,0,0.00174,2,1,1,1,2,1,0,0,0.001975,0.000395,1,0,0,1,13.20749,4.87895,vehicles,car
1368,0177_20231023_061222,1698041615039978,006,person,5.071001,21.429801,5.595,sidewalk,0,1,0,0.035281,1,1,2,1,2,1,0,1,7.910947,1.582189,1,0,0,1,16.342548,4.905837,vehicles,car
1372,0178_20231023_101814,1698056333840008,001,person,-3.174725,2.879486,0.039014,sidewalk,0,1,0,0.016622,2,1,1,1,2,1,0,0,0.009769,0.001954,1,1,0,0,0.162396,0.315768,vrus,person
1374,0178_20231023_101814,1698056308720011,005,person,-3.545944,2.62129,5.659567,sidewalk,0,1,0,0.049365,2,1,2,2,1,1,0,1,8.277426,1.655485,4,4,0,0,2.869576,0.55696,vrus,person
1375,0178_20231023_101814,1698056305440008,006,person,-0.284261,-0.348002,5.390036,sidewalk,0,1,0,0.03117,2,1,2,2,1,1,0,1,5.357116,1.071423,5,4,0,1,4.002169,0.577204,vrus,person
1376,0178_20231023_101814,1698056304359990,007,person,0.613619,-1.855762,5.801896,sidewalk,0,1,0,0.033991,2,1,2,2,1,1,0,1,7.839701,1.56794,2,2,0,0,5.407158,0.547132,vrus,person
1377,0178_20231023_101814,1698056321680002,008,person,-15.614665,13.404369,5.357485,sidewalk,0,1,0,0.004074,2,1,2,2,1,1,0,1,6.1339,1.406865,1,1,0,0,6.002966,4.23773,vrus,person
1382,0179_20231023_102123,1698056557680002,004,person,-7.732379,-7.011521,0.049301,sidewalk,0,1,0,0.15773,1,1,1,0,3,0,1,0,0.029715,0.005943,1,1,0,0,0.053026,0.954384,vrus,person
1383,0179_20231023_102123,1698056574920026,005,person,-9.756233,-7.459677,0.02743,sidewalk,0,1,0,0.529813,2,1,2,2,1,1,0,0,0.004792,0.000958,1,1,0,0,0.029698,1.345923,vrus,person
1391,0180_20231023_102627,1698056817359990,002,person,16.797146,14.623152,0.182626,sidewalk,0,1,0,0.025361,1,1,2,1,2,1,0,0,0.335943,0.067189,1,1,0,0,5.201851,3.594017,vrus,person
1393,0180_20231023_102627,1698056856039978,004,person,0.300132,-2.637552,2.702541,sidewalk,0,1,0,0.075593,2,1,2,2,1,1,0,1,7.161842,1.432368,1,0,0,1,4.427581,3.803786,vehicles,car
1398,0181_20231023_103923,1698057637039978,000,person,12.029363,15.619458,4.04363,sidewalk,0,1,0,0.015073,1,1,1,0,3,0,1,1,4.132576,0.826515,1,1,0,0,2.825074,0.57402,vrus,person
1400,0181_20231023_103923,1698057613960035,002,person,25.81404,3.500473,0.055109,sidewalk,0,1,0,0.023509,1,2,1,1,2,1,0,1,0.955189,0.191038,1,1,0,0,4.659942,4.911609,vrus,person
1401,0181_20231023_103923,1698057627239993,004,person,5.718469,18.688656,2.754443,sidewalk,0,1,0,0.026911,1,1,1,0,3,0,1,1,4.06435,0.81287,1,1,0,0,3.538765,3.05719,vrus,person
1409,0181_20231023_103923,1698057711079987,014,person,11.171466,16.483942,1.787757,sidewalk,0,1,0,0.000979,1,1,2,1,2,1,0,1,1.312052,0.328013,1,1,0,0,2.154074,1.248035,vrus,person
1410,0182_20231023_104209,1698057778199984,000,person,10.03963,15.604871,0.124132,sidewalk,0,1,0,0.020849,2,1,1,1,2,1,0,0,0.190547,0.038109,2,2,0,0,0.916036,0.713489,vrus,person
1412,0182_20231023_104209,1698057828680002,002,person,-2.312659,2.568298,0.077814,sidewalk,0,1,0,0.059045,1,1,2,1,2,1,0,0,0.021646,0.004329,1,1,0,0,0.085051,0.513594,vrus,person
1413,0182_20231023_104209,1698057794760020,003,person,11.935236,13.863995,1.743206,curb,0,0,0,0.010925,1,2,1,1,2,1,0,1,7.209335,1.441867,2,2,0,0,0.211124,2.311958,vrus,person
1414,0182_20231023_104209,1698057837280002,004,person,-2.73429,2.75279,0.208309,sidewalk,0,1,0,0.01521,2,1,2,2,1,1,0,0,0.02626,0.005252,2,1,0,1,7.60443,0.478253,vrus,person
1415,0182_20231023_104209,1698057768079987,005,person,10.35794,14.952247,0.522286,sidewalk,0,1,0,0.042171,2,1,1,1,2,1,0,0,0.267272,0.053454,3,2,0,0,0.875487,0.897688,vrus,person
1419,0182_20231023_104209,1698057799680002,009,person,6.756241,10.847575,4.961559,crosswalk,1,0,0,0.015095,1,2,1,1,2,1,0,1,9.222276,1.844455,2,2,0,0,5.476856,0.72897,vrus,person
1420,0182_20231023_104209,1698057740119996,010,person,10.410415,15.36191,1.033571,sidewalk,0,1,0,0.03795,2,1,2,2,1,1,0,0,0.319812,0.063962,1,1,0,0,0.598292,0.390003,vrus,person
1421,0182_20231023_104209,1698057822199984,011,person,16.960969,18.918382,4.096981,sidewalk,0,1,0,0.018982,1,1,2,1,2,1,0,1,5.130709,1.026142,2,2,0,0,3.790475,0.548749,vrus,person
1422,0182_20231023_104209,1698057761680002,012,person,9.586143,16.781187,0.561835,sidewalk,0,1,0,0.064199,2,1,2,2,1,1,0,0,0.023159,0.004632,3,2,0,1,10.09799,1.074589,vrus,person
1423,0182_20231023_104209,1698057810399999,013,person,-1.505454,-1.820287,6.480122,sidewalk,0,1,0,0.029714,1,1,1,0,3,0,1,1,7.203602,1.44072,4,4,0,0,4.994548,0.824454,vrus,person
1425,0182_20231023_104209,1698057822600014,015,person,17.453846,18.330648,3.432962,sidewalk,0,1,0,0.008418,1,1,2,1,2,1,0,1,5.166845,1.033369,2,2,0,0,3.810024,0.728504,vrus,person
1428,0183_20231023_104431,1698057934720011,000,person,11.350936,16.255929,0.04006,sidewalk,0,1,0,0.070252,2,1,2,2,1,1,0,0,0.057685,0.011537,1,0,0,1,28.524449,4.188117,vehicles,car
1430,0183_20231023_104431,1698057961399999,002,person,8.718845,17.767568,0.105769,sidewalk,0,1,0,0.012826,1,1,1,0,3,0,1,0,0.051893,0.010379,1,1,0,0,0.581241,2.744913,vrus,person
