sample_id,split,track_id_A,track_id_B,class_A,class_B,ts,ax,ay,bx,by,avx,avy,bvx,bvy,speed_a,speed_b,rel_x,rel_y,rel_vx,rel_vy,dist_xy,theta_global,theta_local,heading_a,heading_b,heading_diff,closing_speed
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108160035,-3.0007,29.121,11.992,15.6992,1.1103,-0.8595,-1.1473,0.6221,1.404,1.3051,20.0715,-1.436,-2.692,-0.2104,20.1228,-0.7302,-0.0714,-0.6587,2.6447,-2.9797,2.6702
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108280035,-2.8619,29.0159,11.8547,15.7739,1.1874,-0.893,-1.1425,0.6225,1.4857,1.3011,19.7208,-1.7371,-2.773,-0.1892,19.7972,-0.7327,-0.0879,-0.6448,2.6427,-2.9957,2.7457
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108400035,-2.7157,28.9067,11.7178,15.8486,1.226,-0.9126,-1.1388,0.6209,1.5284,1.2971,19.3752,-1.8559,-2.8126,-0.182,19.4639,-0.7354,-0.0955,-0.6399,2.6424,-3.0008,2.7824
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108520035,-2.5677,28.7968,11.5814,15.9229,1.2197,-0.8954,-1.1365,0.6179,1.5131,1.2936,19.0241,-2.0046,-2.7949,-0.1744,19.1294,-0.7382,-0.105,-0.6333,2.6436,-3.0064,2.7613
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108640035,-2.423,28.6918,11.4451,15.9969,1.1913,-0.8473,-1.1367,0.6137,1.4619,1.2917,18.659,-2.3073,-2.7438,-0.1587,18.8012,-0.7413,-0.123,-0.6182,2.6465,-3.0184,2.7036
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108760035,-2.2818,28.5935,11.3086,16.0702,1.1662,-0.7909,-1.1377,0.6071,1.4091,1.2895,18.2769,-2.7361,-2.6914,-0.1362,18.4805,-0.7446,-0.1486,-0.596,2.6514,-3.0358,2.6416
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474108880035,-2.1431,28.502,11.172,16.1426,1.142,-0.7349,-1.1371,0.5985,1.358,1.285,17.8854,-3.1876,-2.6381,-0.1121,18.1672,-0.7482,-0.1764,-0.5718,2.6571,-3.0543,2.5775
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109000035,-2.0077,28.4171,11.0357,16.2139,1.1133,-0.6803,-1.1358,0.5889,1.3047,1.2794,17.4928,-3.6126,-2.581,-0.0897,17.8619,-0.7521,-0.2037,-0.5485,2.6633,-3.0715,2.5095
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109120035,-1.8759,28.3387,10.8994,16.284,1.0932,-0.6376,-1.1358,0.5807,1.2655,1.2756,17.1088,-3.977,-2.5392,-0.0705,17.5649,-0.7564,-0.2284,-0.528,2.6689,-3.0863,2.4573
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109240035,-1.7453,28.2641,10.7631,16.3533,1.097,-0.6226,-1.1351,0.577,1.2613,1.2733,16.7576,-4.1847,-2.5333,-0.0585,17.2722,-0.7609,-0.2447,-0.5162,2.6713,-3.0956,2.4437
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109360035,-1.6127,28.1893,10.627,16.4224,1.1257,-0.6462,-1.1316,0.5788,1.2979,1.2711,16.4732,-4.1113,-2.5675,-0.0614,16.9785,-0.7657,-0.2446,-0.5211,2.6688,-3.0933,2.4763
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109480035,-1.4752,28.109,10.4915,16.4922,1.1591,-0.6988,-1.1246,0.5845,1.3535,1.2674,16.2463,-3.7698,-2.6184,-0.0801,16.6779,-0.7706,-0.228,-0.5426,2.6622,-3.0784,2.5325
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109600035,-1.3345,28.0216,10.3571,16.5627,1.1758,-0.7583,-1.1158,0.5929,1.3991,1.2635,16.0359,-3.2935,-2.6581,-0.1065,16.3706,-0.7753,-0.2026,-0.5728,2.6532,-3.0572,2.5824
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109720035,-1.193,27.927,10.2237,16.6345,1.1681,-0.8082,-1.109,0.6055,1.4204,1.2636,15.8138,-2.7902,-2.677,-0.1331,16.0581,-0.7799,-0.1746,-0.6053,2.6419,-3.036,2.6131
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109840035,-1.0541,27.8276,10.0909,16.708,1.1248,-0.8293,-1.1038,0.6218,1.3974,1.2669,15.5692,-2.336,-2.6549,-0.1546,15.7435,-0.7843,-0.1489,-0.6353,2.6286,-3.0193,2.6026
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474109960035,-0.923,27.728,9.9588,16.7837,1.0648,-0.8279,-1.0981,0.6388,1.3488,1.2704,15.3084,-1.9605,-2.6077,-0.1697,15.4335,-0.7883,-0.1274,-0.6609,2.6147,-3.0076,2.5651
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110080035,-0.7986,27.6289,9.8274,16.8613,1.0205,-0.8268,-1.0931,0.6536,1.3134,1.2736,15.0346,-1.6774,-2.5741,-0.1802,15.1278,-0.792,-0.1111,-0.6809,2.6027,-2.9996,2.5383
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110200035,-0.6781,27.5296,9.6965,16.9406,1.0008,-0.8398,-1.091,0.6662,1.3064,1.2783,14.7539,-1.4426,-2.5704,-0.191,14.8243,-0.7956,-0.0975,-0.6982,2.5934,-2.9916,2.5396
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110320035,-0.5584,27.4273,9.5655,17.0212,0.9993,-0.8743,-1.0918,0.6772,1.3277,1.2848,14.4715,-1.1654,-2.5954,-0.2093,14.5183,-0.7991,-0.0804,-0.7188,2.5864,-2.978,2.5702
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110440035,-0.4383,27.3198,9.4344,17.1031,0.9967,-0.9224,-1.098,0.6903,1.358,1.297,14.1853,-0.7926,-2.6327,-0.2392,14.2074,-0.8025,-0.0558,-0.7467,2.5804,-2.9561,2.6153
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110560035,-0.3192,27.206,9.302,17.1869,0.974,-0.9605,-1.1083,0.705,1.368,1.3135,13.8855,-0.3781,-2.6521,-0.2762,13.8906,-0.8057,-0.0272,-0.7784,2.575,-2.9297,2.6436
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110680035,-0.2045,27.0892,9.1684,17.2723,0.9478,-0.984,-1.1166,0.717,1.3662,1.327,13.5728,-0.0594,-2.6572,-0.3068,13.5729,-0.8085,-0.0044,-0.8042,2.5708,-2.9083,2.6559
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110800035,-0.0917,26.9698,9.034,17.359,0.9459,-1.0209,-1.1237,0.7269,1.3917,1.3383,13.2522,0.1622,-2.6886,-0.3303,13.2532,-0.8113,0.0122,-0.8235,2.5674,-2.8922,2.6924
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474110920035,0.0225,26.8442,8.8987,17.4467,0.9692,-1.0863,-1.1295,0.7339,1.4558,1.347,12.9215,0.3669,-2.7554,-0.3541,12.9268,-0.8139,0.0284,-0.8423,2.5653,-2.8755,2.7644
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111040035,0.1409,26.7091,8.763,17.5351,0.9976,-1.1626,-1.1323,0.7363,1.532,1.3507,12.5769,0.5692,-2.8281,-0.3798,12.5898,-0.8164,0.0452,-0.8616,2.565,-2.8565,2.8424
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111160035,0.2619,26.5652,8.627,17.6235,0.9996,-1.2102,-1.1361,0.7339,1.5697,1.3526,12.2213,0.7551,-2.8591,-0.4086,12.2446,-0.8187,0.0617,-0.8804,2.5681,-2.8347,2.8788
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111280035,0.3808,26.4186,8.4903,17.7113,0.9916,-1.2264,-1.1439,0.7308,1.5772,1.3574,11.8698,0.8315,-2.8647,-0.43,11.8988,-0.8209,0.0699,-0.8909,2.5731,-2.8193,2.8877
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111400035,0.4999,26.2708,8.3525,17.7989,0.9973,-1.2323,-1.1525,0.7309,1.5853,1.3647,11.5255,0.7744,-2.8785,-0.4361,11.5515,-0.8233,0.0671,-0.8904,2.5764,-2.8163,2.9012
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111520035,0.6201,26.1229,8.2137,17.8867,1.0002,-1.225,-1.1584,0.7329,1.5815,1.3707,11.1823,0.6726,-2.8817,-0.4337,11.2026,-0.826,0.0601,-0.886,2.5775,-2.8196,2.9026
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111640035,0.7399,25.9769,8.0744,17.9747,0.9921,-1.2031,-1.159,0.7349,1.5594,1.3724,10.84,0.568,-2.8637,-0.4267,10.8549,-0.8289,0.0524,-0.8813,2.5765,-2.8254,2.8821
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111760035,0.8582,25.8341,7.9355,18.063,0.9796,-1.1766,-1.1545,0.7395,1.531,1.3711,10.5005,0.4667,-2.838,-0.4141,10.5108,-0.8321,0.0444,-0.8765,2.5719,-2.8348,2.8536
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474111880035,0.975,25.6945,7.7974,18.1522,0.968,-1.155,-1.1465,0.7484,1.507,1.3691,10.1628,0.3838,-2.817,-0.3979,10.17,-0.8355,0.0378,-0.8732,2.5633,-2.8467,2.83
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112000035,1.0906,25.5569,7.6604,18.2427,0.9619,-1.1437,-1.1354,0.76,1.4944,1.3663,9.8264,0.3201,-2.8069,-0.3798,9.8316,-0.839,0.0326,-0.8715,2.5517,-2.8599,2.8177
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112120035,1.2059,25.42,7.5249,18.3346,0.9582,-1.1364,-1.1194,0.7712,1.4864,1.3593,9.4901,0.2638,-2.7976,-0.3587,9.4938,-0.8425,0.0278,-0.8703,2.5383,-2.8746,2.8064
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112240035,1.3205,25.2842,7.3917,18.4277,0.951,-1.1242,-1.0993,0.7821,1.4725,1.3491,9.1558,0.2068,-2.7795,-0.3341,9.1581,-0.8461,0.0226,-0.8686,2.5232,-2.8913,2.7864
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112360035,1.4341,25.1502,7.261,18.5223,0.9419,-1.1065,-1.0793,0.7961,1.4531,1.3411,8.8239,0.141,-2.7589,-0.3058,8.825,-0.8496,0.016,-0.8656,2.5061,-2.9115,2.7635
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112480035,1.5466,25.0186,7.1327,18.6188,0.932,-1.0838,-1.0615,0.814,1.4295,1.3376,8.4946,0.0627,-2.7387,-0.2741,8.4948,-0.8532,0.0074,-0.8606,2.4874,-2.9352,2.7407
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112600035,1.6578,24.8901,7.0063,18.7177,0.9225,-1.057,-1.0471,0.8322,1.403,1.3375,8.1672,-0.029,-2.7185,-0.2417,8.1673,-0.8568,-0.0036,-0.8532,2.4701,-2.9599,2.7176
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112720035,1.768,24.7649,6.8814,18.8185,0.9169,-1.0303,-1.0364,0.847,1.3792,1.3385,7.8415,-0.1336,-2.7009,-0.2111,7.8426,-0.8606,-0.017,-0.8435,2.4564,-2.9832,2.6969
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112840035,1.8779,24.6428,6.7575,18.921,0.924,-1.0151,-1.0316,0.8572,1.3727,1.3412,7.5161,-0.2431,-2.7009,-0.1859,7.52,-0.8647,-0.0323,-0.8323,2.4483,-3.0026,2.6935
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474112960035,1.9897,24.5213,6.6338,19.0242,0.9432,-1.0156,-1.0352,0.8637,1.386,1.3482,7.1883,-0.3379,-2.7233,-0.1707,7.1962,-0.8693,-0.047,-0.8223,2.4462,-3.0146,2.7123
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113080035,2.1042,24.3991,6.5091,19.1283,0.9675,-1.026,-1.0435,0.8713,1.4102,1.3594,6.8567,-0.4116,-2.76,-0.1614,6.8691,-0.8747,-0.06,-0.8147,2.4459,-3.0226,2.7454
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113200035,2.222,24.2751,6.3834,19.2334,0.996,-1.0423,-1.0525,0.8802,1.4416,1.372,6.5201,-0.4746,-2.8051,-0.1528,6.5373,-0.8808,-0.0727,-0.8081,2.4451,-3.03,2.7866
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113320035,2.3433,24.1489,6.2565,19.3395,1.0272,-1.0605,-1.0641,0.8885,1.4764,1.3863,6.1772,-0.5353,-2.855,-0.1462,6.2003,-0.8878,-0.0864,-0.8013,2.4459,-3.0359,2.8317
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113440035,2.4685,24.0206,6.128,19.4466,1.0596,-1.0771,-1.0751,0.8919,1.5109,1.3969,5.827,-0.5989,-2.9007,-0.141,5.8577,-0.896,-0.1024,-0.7936,2.4491,-3.0405,2.8711
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113560035,2.5976,23.8904,5.9985,19.5536,1.0913,-1.0892,-1.0808,0.8874,1.5419,1.3984,5.4708,-0.6669,-2.9337,-0.1355,5.5113,-0.9058,-0.1213,-0.7845,2.4542,-3.0446,2.8958
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113680035,2.7304,23.7592,5.8686,19.6596,1.1208,-1.0963,-1.0824,0.8749,1.5678,1.3918,5.11,-0.7364,-2.9534,-0.1314,5.1628,-0.9175,-0.1431,-0.7743,2.4618,-3.047,2.9044
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113800035,2.8666,23.6273,5.7387,19.7635,1.1461,-1.0971,-1.0837,0.8562,1.5865,1.3811,4.7466,-0.8051,-2.9614,-0.1308,4.8143,-0.9316,-0.168,-0.7636,2.4729,-3.0467,2.8979
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474113920035,3.0055,23.4959,5.6085,19.8651,1.1651,-1.089,-1.091,0.8365,1.5948,1.3748,4.381,-0.8751,-2.9631,-0.1338,4.4675,-0.9488,-0.1971,-0.7516,2.4875,-3.0441,2.8794
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114040035,3.1462,23.366,5.4769,19.9643,1.1778,-1.0713,-1.1057,0.8198,1.5922,1.3764,4.013,-0.9482,-2.9617,-0.1375,4.1235,-0.9701,-0.232,-0.7381,2.5036,-3.0415,2.8507
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114160035,3.2881,23.2387,5.3431,20.0618,1.1847,-1.0451,-1.1219,0.8088,1.5798,1.383,3.6427,-1.023,-2.9562,-0.1356,3.7836,-0.9966,-0.2738,-0.7229,2.517,-3.0434,2.8094
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114280035,3.4305,23.1151,5.2076,20.1584,1.1858,-1.0112,-1.1336,0.8034,1.5584,1.3894,3.2707,-1.0967,-2.9422,-0.1242,3.4497,-1.0296,-0.3235,-0.7061,2.525,-3.052,2.7501
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114400035,3.5727,22.9961,5.0711,20.2546,1.1787,-0.9683,-1.1382,0.8022,1.5254,1.3925,2.8979,-1.1672,-2.9141,-0.1026,3.1242,-1.0706,-0.3829,-0.6877,2.5277,-3.0678,2.6647
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114520035,3.7134,22.8828,4.9344,20.3509,1.1651,-0.9204,-1.1342,0.8082,1.4848,1.3927,2.5276,-1.2298,-2.8758,-0.0689,2.8109,-1.1214,-0.4528,-0.6686,2.5225,-3.0921,2.5558
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114640035,3.8523,22.7751,4.7989,20.4486,1.1504,-0.8792,-1.1249,0.8214,1.4479,1.3929,2.1648,-1.2738,-2.8405,-0.0304,2.5117,-1.1844,-0.5319,-0.6525,2.5109,-3.1198,2.4327
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114760035,3.9895,22.6718,4.6645,20.5481,1.1335,-0.8488,-1.1159,0.8328,1.4161,1.3924,1.8132,-1.2953,-2.8085,-0.0023,2.2283,-1.2631,-0.6203,-0.6428,2.5005,-3.14,2.284
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474114880035,4.1244,22.5714,4.531,20.6485,1.1142,-0.8265,-1.1074,0.8373,1.3873,1.3883,1.4723,-1.3021,-2.7755,0.0128,1.9655,-1.3624,-0.7242,-0.6382,2.4942,3.1324,2.0875
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115000035,4.2569,22.4734,4.3987,20.749,1.0963,-0.8121,-1.0959,0.8398,1.3644,1.3807,1.1403,-1.3012,-2.7448,0.0225,1.7302,-1.4888,-0.8512,-0.6376,2.4877,3.1253,1.826
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115120035,4.3875,22.3765,4.268,20.85,1.0813,-0.807,-1.0825,0.8472,1.3493,1.3746,0.8173,-1.2948,-2.7235,0.0315,1.5312,-1.6489,-1.0077,-0.6412,2.4775,3.1187,1.4803
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115240035,4.5164,22.2797,4.1389,20.9524,1.066,-0.8043,-1.0687,0.8586,1.3354,1.3709,0.4981,-1.2869,-2.7057,0.0417,1.38,-1.8479,-1.2015,-0.6464,2.4648,3.1112,1.0155
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115360035,4.6433,22.1835,4.0115,21.0561,1.0488,-0.7951,-1.0536,0.8688,1.3161,1.3656,0.1775,-1.2801,-2.6806,0.0559,1.2923,-2.0816,-1.433,-0.6486,2.452,3.1007,0.4236
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115480035,4.7682,22.0889,3.886,21.1609,1.0399,-0.7983,-1.0378,0.8741,1.311,1.3568,-0.1346,-1.2733,-2.6664,0.0615,1.2804,-2.3308,-1.6761,-0.6547,2.4416,3.0963,-0.2193
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115600035,4.8929,21.9919,3.7625,21.2659,1.0408,-0.8223,-1.0231,0.8758,1.3265,1.3468,-0.4369,-1.2705,-2.6722,0.0529,1.3435,-2.5707,-1.902,-0.6687,2.4336,3.1023,-0.819
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115720035,5.018,21.8915,3.6405,21.3711,1.045,-0.8546,-1.0118,0.8766,1.3499,1.3387,-0.7368,-1.2749,-2.6881,0.038,1.4725,-2.7803,-2.0948,-0.6855,2.4277,3.1132,-1.3121
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115840035,5.1437,21.7868,3.5196,21.4763,1.0524,-0.8952,-1.0016,0.8778,1.3816,1.3318,-1.0359,-1.2888,-2.7133,0.0197,1.6535,-2.9527,-2.2478,-0.7048,2.4219,3.1268,-1.6845
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474115960035,5.2705,21.6767,3.4001,21.5817,1.0631,-0.944,-0.9887,0.8817,1.4217,1.3247,-1.3356,-1.3129,-2.7464,0.0029,1.8728,-3.0909,-2.3648,-0.7261,2.4133,3.1394,-1.9566
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116080035,5.3989,21.5602,3.2824,21.6879,1.0771,-1.001,-0.9733,0.888,1.4704,1.3175,-1.6373,-1.3472,-2.7879,-0.012,2.1203,3.0814,-2.4531,-0.7488,2.402,-3.1325,-2.1604
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116200035,5.529,21.4365,3.1665,21.7949,1.0944,-1.0662,-0.9581,0.8981,1.5279,1.3132,-1.9423,-1.3919,-2.8409,-0.0252,2.3896,2.991,-2.5198,-0.7723,2.3885,-3.1224,-2.3239
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116320035,5.6615,21.3043,3.0524,21.9034,1.115,-1.1397,-0.9429,0.9132,1.5944,1.3126,-2.2528,-1.446,-2.9065,-0.0354,2.677,2.9159,-2.5709,-0.7963,2.3722,-3.1146,-2.4651
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116440035,5.7966,21.1629,2.9402,22.014,1.1388,-1.2214,-0.9263,0.929,1.6699,1.3119,-2.5704,-1.5087,-2.9811,-0.0439,2.9805,2.852,-2.6108,-0.8204,2.3547,-3.1081,-2.5932
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116560035,5.9348,21.0112,2.8301,22.1264,1.1659,-1.3113,-0.911,0.9424,1.7547,1.3108,-2.8964,-1.5792,-3.0643,-0.0546,3.2989,2.7968,-2.6424,-0.844,2.3392,-3.0999,-2.7166
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116680035,6.0765,20.8482,2.7216,22.2402,1.1963,-1.4095,-0.9046,0.9574,1.8487,1.3171,-3.2322,-1.657,-3.164,-0.0701,3.6322,2.7483,-2.6679,-0.867,2.3278,-3.0883,-2.8476
0016,train,train/0016,train/0010,pedestrian,pedestrian,1679474116800035,6.222,20.6729,2.613,22.3562,1.2123,-1.4606,-0.9117,0.9763,1.8982,1.3359,-3.6001,-1.7019,-3.2318,-0.078,3.9822,2.7052,-2.7,-0.878,2.322,-3.0832,-2.9551
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474127360035,-0.5161,5.8879,-2.6083,2.7029,9.0538,-7.366,-0.0131,0.011,11.6717,0.0172,0.3872,-3.791,-11.6888,0.0003,3.8107,-2.152,-1.469,-0.683,2.4431,3.1261,1.1879
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474127480035,0.5703,5.0039,-2.6098,2.7042,9.0434,-7.3892,-0.0119,0.0116,11.6783,0.0166,-1.0075,-3.793,-11.6949,0.0015,3.9245,-2.5155,-1.8304,-0.6851,2.3658,3.0509,-3.0008
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474127600035,1.6543,4.1144,-2.6112,2.7056,9.025,-7.4333,-0.0101,0.0117,11.692,0.0154,-2.3968,-3.7992,-11.7072,0.0026,4.492,-2.8226,-2.1336,-0.689,2.285,2.974,-6.2444
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474127720035,2.7363,3.22,-2.6122,2.707,9.0113,-7.4723,-0.0073,0.0111,11.7064,0.0133,-3.7898,-3.8089,-11.719,0.0039,5.3731,-3.046,-2.3537,-0.6923,2.153,2.8453,-8.263
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474127840035,3.817,2.3211,-2.6129,2.7083,9.0023,-7.5065,-0.0031,0.0102,11.7213,0.0107,-5.1863,-3.8204,-11.7302,0.0059,6.4415,3.0814,-2.5067,-0.695,1.8636,2.5586,-9.441
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474127960035,4.8969,1.4184,-2.613,2.7095,8.9981,-7.5357,0.002,0.009,11.7368,0.0092,-6.5864,-3.8319,-11.741,0.0082,7.62,2.9713,-2.6147,-0.6972,1.3492,2.0464,-10.1443
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128080035,5.9765,0.5125,-2.6124,2.7105,8.9986,-7.5599,0.0073,0.0074,11.7528,0.0104,-7.99,-3.8419,-11.7519,0.0103,8.8657,2.8911,-2.6934,-0.6987,0.7927,1.4915,-10.5867
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128200035,7.0565,-0.396,-2.6112,2.7112,9.0038,-7.5793,0.0123,0.006,11.7692,0.0137,-9.3972,-3.8488,-11.7637,0.0125,10.1548,2.8306,-2.7529,-0.6997,0.4559,1.1556,-10.8813
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128320035,8.1374,-1.3065,-2.6095,2.7119,9.0138,-7.5937,0.0161,0.0052,11.7861,0.0169,-10.808,-3.8509,-11.7772,0.0144,11.4736,2.7838,-2.7993,-0.7001,0.3144,1.0145,-11.0892
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128440035,9.2198,-2.2185,-2.6074,2.7125,9.0285,-7.6031,0.018,0.0046,11.8034,0.0185,-12.2229,-3.8468,-11.7926,0.0151,12.8139,2.7466,-2.8367,-0.6999,0.2494,0.9493,-11.2442
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128560035,10.3043,-3.1313,-2.6052,2.713,9.0479,-7.6077,0.0183,0.0032,11.8212,0.0186,-13.6419,-3.8349,-11.8092,0.0142,14.1707,2.7165,-2.8676,-0.6991,0.1724,0.8715,-11.3647
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128680035,11.3913,-4.0443,-2.603,2.7133,9.072,-7.6073,0.018,0.001,11.8394,0.018,-15.0652,-3.8138,-11.8262,0.0123,15.5404,2.6917,-2.8936,-0.6978,0.0529,0.7507,-11.4615
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128800035,12.4815,-4.957,-2.6008,2.7132,9.1493,-7.6031,0.0173,-0.0012,11.8961,0.0173,-16.5021,-3.7404,-11.882,0.0101,16.9207,2.6711,-2.9187,-0.6934,-0.0712,0.6222,-11.5859
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474128920035,13.5872,-5.8691,-2.5988,2.713,9.235,-7.6025,0.0165,-0.0027,11.9617,0.0167,-17.9508,-3.6616,-11.9473,0.0084,18.3204,2.6541,-2.9404,-0.6887,-0.1595,0.5292,-11.7046
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129040035,14.6979,-6.7816,-2.5969,2.7126,9.2615,-7.5832,0.0159,-0.0036,11.9699,0.0163,-19.3962,-3.6107,-11.9554,0.0073,19.7294,2.6395,-2.9575,-0.6861,-0.224,0.4621,-11.7521
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129160035,15.8099,-7.689,-2.595,2.7121,9.2686,-7.5363,0.0155,-0.0044,11.9458,0.0161,-20.8419,-3.541,-11.931,0.0064,21.1406,2.6272,-2.9733,-0.6827,-0.2732,0.4095,-11.7614
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129280035,16.9224,-8.5903,-2.5932,2.7115,9.2728,-7.4847,0.0155,-0.0045,11.9166,0.0162,-22.2844,-3.463,-11.9017,0.0062,22.5519,2.6167,-2.9874,-0.6791,-0.2832,0.3959,-11.7596
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129400035,18.0354,-9.4853,-2.5913,2.711,9.2892,-7.4419,0.0154,-0.0043,11.9026,0.016,-23.7234,-3.378,-11.8878,0.0063,23.9627,2.6076,-3.0002,-0.6754,-0.2719,0.4035,-11.7682
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129520035,19.1518,-10.3764,-2.5895,2.7105,9.3254,-7.4094,0.0149,-0.0045,11.9106,0.0156,-25.1635,-3.2785,-11.8961,0.0057,25.3761,2.5998,-3.012,-0.6714,-0.2967,0.3747,-11.7957
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129640035,20.2735,-11.2636,-2.5877,2.7099,9.3669,-7.376,0.0138,-0.0054,11.9224,0.0148,-26.6059,-3.1651,-11.9082,0.0043,26.7935,2.593,-3.0232,-0.667,-0.3716,0.2955,-11.8243
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129760035,21.3999,-12.1466,-2.5861,2.7092,9.4022,-7.3405,0.0122,-0.0058,11.9283,0.0135,-28.0484,-3.0509,-11.9151,0.0029,28.2139,2.5871,-3.0332,-0.6629,-0.4448,0.2181,-11.8449
0018,train,train/0018,train/0005,motorcycle,pedestrian,1679474129880035,22.53,-13.0253,-2.5848,2.7085,9.4401,-7.2985,0.0098,-0.0055,11.9325,0.0112,-29.4926,-2.914,-11.9214,0.0017,29.6363,2.5819,-3.0431,-0.6581,-0.5097,0.1484,-11.8635
